,smiles,dataset,value,cano_smiles,dataset_generate,matched_smiles,matched_value,matched_cano_smiles
33,Clc1c(C=CC(=O)N2C(C(=O)NC(C(=O)N)Cc3sc4c(c3)cccc4)CC3(ON=C(c4cc(NC(=O)C5NC(=O)CC5)ccc4)C3)C2)c(F)ccc1,training,1.0,NC(=O)C(Cc1cc2ccccc2s1)NC(=O)C1CC2(CC(c3cccc(NC(=O)C4CCC(=O)N4)c3)=NO2)CN1C(=O)C=Cc1c(F)cccc1Cl,training,,,
34,Clc1ccc(CC(=O)Nc2cc(-c3oc(-c4occc4)nn3)ccc2)cc1,training,1.0,O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,training,,,
35,O=C1C(=CNc2ccc(N(C)C)cc2)N=C(c2ccccc2)O1,training,1.0,CN(C)c1ccc(NC=C2N=C(c3ccccc3)OC2=O)cc1,training,,,
36,O=C(NCc1cnccc1)Cc1c(C(=O)O)n(C)c2c1cccc2,training,1.0,Cn1c(C(=O)O)c(CC(=O)NCc2cccnc2)c2ccccc21,training,,,
37,O=C(NCc1ccccc1)C(N(C(=O)c1nccnc1)Cc1sccc1)c1ccc(OC)cc1,training,1.0,COc1ccc(C(C(=O)NCc2ccccc2)N(Cc2cccs2)C(=O)c2cnccn2)cc1,training,,,
38,O(Cc1ccccc1)c1nc2N(CCc3ccccc3)C(=O)C(C)=Nc2cn1,training,1.0,Cc1nc2cnc(OCc3ccccc3)nc2n(CCc2ccccc2)c1=O,training,,,
39,Fc1ccc(-c2c(C=CC(O)CC(O)CC(=O)[O-])n(C(C)C)c3c2cccc3)cc1.[Na+],training,1.0,CC(C)n1c(C=CC(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],training,,,
40,O=C(c1sccc1)C1=C(O)C(=O)N(c2noc(C)c2)C1c1cc(O)ccc1,training,1.0,Cc1cc(N2C(=O)C(O)=C(C(=O)c3cccs3)C2c2cccc(O)c2)no1,training,,,
41,S(=O)(=O)(c1c(OC(=O)C)n(C(C)(C)C)nc1C)c1ccc(C)cc1,training,1.0,CC(=O)Oc1c(S(=O)(=O)c2ccc(C)cc2)c(C)nn1C(C)(C)C,training,,,
42,Clc1cc(C)c(Oc2ncnc3oc(-c4ccccc4)cc23)cc1,training,1.0,Cc1cc(Cl)ccc1Oc1ncnc2oc(-c3ccccc3)cc12,training,,,
43,S(CCOc1ccc(C)cc1)c1nc(NC(C)C)nc(NCC)n1,training,1.0,CCNc1nc(NC(C)C)nc(SCCOc2ccc(C)cc2)n1,training,,,
44,S(CC(=O)Nc1c(F)cccc1)c1nnc2c(n1)c1c(c3c2cccc3)cccc1,training,1.0,O=C(CSc1nnc2c3ccccc3c3ccccc3c2n1)Nc1ccccc1F,training,,,
45,S=C(NNC(=O)c1sccc1)NC(=O)c1occc1,training,1.0,O=C(NC(=S)NNC(=O)c1cccs1)c1ccco1,training,,,
46,O(C)c1cc2OC(C)=C(c3c(C)cccc3)C(=O)c2cc1,training,1.0,COc1ccc2c(=O)c(-c3ccccc3C)c(C)oc2c1,training,,,
47,O=C(Nc1cc2OCCOc2cc1)Cn1nc(-c2c(NC(=O)c3c(C)cccc3)cccc2)nn1,training,1.0,Cc1ccccc1C(=O)Nc1ccccc1-c1nnn(CC(=O)Nc2ccc3c(c2)OCCO3)n1,training,,,
48,Clc1c(OCC(=O)NCCc2ccc(OC)cc2)ccc(S(=O)(=O)NC2CCCCC2)c1,training,1.0,COc1ccc(CCNC(=O)COc2ccc(S(=O)(=O)NC3CCCCC3)cc2Cl)cc1,training,,,
49,S=C1N(c2ccc(OCC)cc2)C(N)=C(C(=O)NCC2OCCC2)S1,training,1.0,CCOc1ccc(-n2c(N)c(C(=O)NCC3CCCO3)sc2=S)cc1,training,,,
50,FC(F)(F)C1(NC(=O)C2CC2)C(=O)N(CCCC)C2=C1C(=O)CC(C)(C)C2,training,1.0,CCCCN1C(=O)C(NC(=O)C2CC2)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,training,,,
51,N#Cc1c(NCc2ccccc2)oc(-c2sccc2)n1,training,1.0,N#Cc1nc(-c2cccs2)oc1NCc1ccccc1,training,,,
52,S(Cc1c(C)cccc1)C=1N(Cc2ccc(OC)cc2)C(=N)c2c(N=1)cc(OC)c(OC)c2,training,1.0,COc1ccc(Cn2c(SCc3ccccc3C)nc3cc(OC)c(OC)cc3c2=N)cc1,training,,,
53,Clc1c(Nc2scc(-c3c(C)nc(NC(=O)c4occc4)s3)n2)ccc(Cl)c1,training,1.0,Cc1nc(NC(=O)c2ccco2)sc1-c1csc(Nc2ccc(Cl)cc2Cl)n1,training,,,
54,S(c1c(N)cccc1)c1c(C#N)cccc1,training,1.0,N#Cc1ccccc1Sc1ccccc1N,training,,,
55,O(Cc1ccccc1)c1ccc(-c2oc(NCCN3CCOCC3)c(C#N)n2)cc1,training,1.0,N#Cc1nc(-c2ccc(OCc3ccccc3)cc2)oc1NCCN1CCOCC1,training,,,
56,O=C1N(C2CC2)c2nc(N(C)C)ncc2N=C1c1sccc1,training,1.0,CN(C)c1ncc2nc(-c3cccs3)c(=O)n(C3CC3)c2n1,training,,,
57,O=C(NC=Cc1occc1)Nc1cc(C)c(C)cc1,training,1.0,Cc1ccc(NC(=O)NC=Cc2ccco2)cc1C,training,,,
58,ClCC(=O)C(NS(=O)(=O)c1ccc(C)cc1)Cc1ccccc1,training,1.0,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)CCl)cc1,training,,,
59,O=C(OCC)C1CCN(Cc2sc(Oc3ccc(OC)cc3)nc2)CC1,training,1.0,CCOC(=O)C1CCN(Cc2cnc(Oc3ccc(OC)cc3)s2)CC1,training,,,
60,O=C(NN1C(=O)c2c(C(C(=O)OC)=C1)cccc2)c1cc(OC)ccc1,training,1.0,COC(=O)c1cn(NC(=O)c2cccc(OC)c2)c(=O)c2ccccc12,training,,,
61,O=C(NCCC(C(C)C)c1occc1)CC(Cc1ccccc1)c1occc1,training,1.0,CC(C)C(CCNC(=O)CC(Cc1ccccc1)c1ccco1)c1ccco1,training,,,
62,O=C(O)COc1ccc(OCCCOc2c(CCC)c(O)c(C(=O)C)cc2)cc1,training,1.0,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,training,,,
63,O=C1C2(C(c3c4c(ccc3)cccc4)CN=N2)CCCc2c1cccc2,training,1.0,O=C1c2ccccc2CCCC12N=NCC2c1cccc2ccccc12,training,,,
64,S(c1c(C#N)cc2c(n1)CCCC2)C1C(O)CCCC1,training,1.0,N#Cc1cc2c(nc1SC1CCCCC1O)CCCC2,training,,,
65,S(CCC(=O)Nc1c(C)n(CC)nc1C)c1nc(C(F)(F)F)cc(-c2occc2)n1,training,1.0,CCn1nc(C)c(NC(=O)CCSc2nc(-c3ccco3)cc(C(F)(F)F)n2)c1C,training,,,
66,Clc1cc2C(=[N+]CCO)C=C(c3ccccc3)Oc2cc1.F[B-](F)(F)F,training,1.0,F[B-](F)(F)F.OCC[N+]=c1cc(-c2ccccc2)oc2ccc(Cl)cc12,training,,,
67,O=C(OC)c1ccc(C(NC(=O)c2occc2)C(=CCCC)CCC)cc1,training,1.0,CCCC=C(CCC)C(NC(=O)c1ccco1)c1ccc(C(=O)OC)cc1,training,,,
68,O=C(CCN(C)C)C1(O)C2(C)C(C3C(C4(C)C(=CC3)CC(O)CC4)CC2)CC1,training,1.0,CN(C)CCC(=O)C1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C,training,,,
69,S=C(NC(=O)C=Cc1occc1)Nc1cc(-c2oc3c(n2)cc(C)cc3)ccc1,training,1.0,Cc1ccc2oc(-c3cccc(NC(=S)NC(=O)C=Cc4ccco4)c3)nc2c1,training,,,
70,S(CC(=O)Nc1c(C#N)c(C)c(C(=O)OCC)s1)c1c(C#N)c(C)cc(C)n1,training,1.0,CCOC(=O)c1sc(NC(=O)CSc2nc(C)cc(C)c2C#N)c(C#N)c1C,training,,,
71,BrC1(Br)C(C(=O)NC(CC)c2ccc(C)cc2)(C)C1,training,1.0,CCC(NC(=O)C1(C)CC1(Br)Br)c1ccc(C)cc1,training,,,
72,S(=O)(=O)(N(CC(=O)OC)c1ccc(OC)cc1)c1c(C)onc1C,training,1.0,COC(=O)CN(c1ccc(OC)cc1)S(=O)(=O)c1c(C)noc1C,training,,,
73,O=C(NC(C(=CCCC)CCC)c1ccc(C(=O)OC)cc1)C(C)(C)C,training,1.0,CCCC=C(CCC)C(NC(=O)C(C)(C)C)c1ccc(C(=O)OC)cc1,training,,,
74,S(=O)(=O)(N(C(=O)c1ccncc1)c1cc2c(C(=O)OC)c(C)oc2cc1)c1ccccc1,training,1.0,COC(=O)c1c(C)oc2ccc(N(C(=O)c3ccncc3)S(=O)(=O)c3ccccc3)cc12,training,,,
75,S(=O)(=O)(N1CCCCC1)c1ccc(NC(=O)CSc2ncccn2)cc1,training,1.0,O=C(CSc1ncccn1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,training,,,
76,Clc1c(-c2c(C(=O)N)c(NC(=O)c3ccc(OCC(C)C)cc3)sc2C)ccc(Cl)c1,training,1.0,Cc1sc(NC(=O)c2ccc(OCC(C)C)cc2)c(C(N)=O)c1-c1ccc(Cl)cc1Cl,training,,,
77,FC(F)(F)C(NC(=O)Nc1cc(OC)c(OC)c(OC)c1)(C(F)(F)F)CC,training,1.0,CCC(NC(=O)Nc1cc(OC)c(OC)c(OC)c1)(C(F)(F)F)C(F)(F)F,training,,,
78,Clc1c(C(=O)NC(=S)N(CCCCO)C2CCCCC2)sc2c1cccc2,training,1.0,O=C(NC(=S)N(CCCCO)C1CCCCC1)c1sc2ccccc2c1Cl,training,,,
79,ON=C1c2c(CCC)noc2CCC1,training,1.0,CCCc1noc2c1C(=NO)CCC2,training,,,
80,S(Cc1ccccc1)C1=NSC=2N1C(=N)C(=Cc1sccc1)C(=O)N=2,training,1.0,N=C1C(=Cc2cccs2)C(=O)N=C2SN=C(SCc3ccccc3)N12,training,,,
81,S(Cc1ccccc1)c1sc(NC(=O)CN2C(=O)c3c(N=C2)cccc3)nn1,training,1.0,O=C(Cn1cnc2ccccc2c1=O)Nc1nnc(SCc2ccccc2)s1,training,,,
82,O=C(Nc1c(C)cccc1C)Cn1c2c(c(C(=O)C)c1)cccc2,training,1.0,CC(=O)c1cn(CC(=O)Nc2c(C)cccc2C)c2ccccc12,training,,,
83,O=C(c1occc1)C1=C(O)C(=O)N(CCc2cc(OC)c(OC)cc2)C1c1sccc1,training,1.0,COc1ccc(CCN2C(=O)C(O)=C(C(=O)c3ccco3)C2c2cccs2)cc1OC,training,,,
84,O=C1N(C2CCCC2)c2nc(N)c3c(N)nc(N(CCO)C)c(C#N)c3c2C1,training,1.0,CN(CCO)c1nc(N)c2c(N)nc3c(c2c1C#N)CC(=O)N3C1CCCC1,training,,,
85,Clc1c(CN2C(=O)C=CC(NC(=O)OC)=C2)c(Cl)ccc1,training,1.0,COC(=O)Nc1ccc(=O)n(Cc2c(Cl)cccc2Cl)c1,training,,,
86,S(Cc1occc1)c1oc(C=C2C(=O)N=C3SC=NN3C2=N)cc1,training,1.0,N=C1C(=Cc2ccc(SCc3ccco3)o2)C(=O)N=C2SC=NN12,training,,,
87,O(C)c1c(C2N(c3ncccc3)C(=O)C(=O)C2=C(O)c2ccccc2)ccc(OC)c1,training,1.0,COc1ccc(C2C(=C(O)c3ccccc3)C(=O)C(=O)N2c2ccccn2)c(OC)c1,training,,,
88,O=C1C(O)=C(c2c3c(c(CC=C(C)C)ccc3)[nH]c2)C(=O)C(O)=C1c1c(C(C=C)(C)C)[nH]c2c1cccc2,training,1.0,C=CC(C)(C)c1[nH]c2ccccc2c1C1=C(O)C(=O)C(c2c[nH]c3c(CC=C(C)C)cccc23)=C(O)C1=O,training,,,
89,O=C(NN=C1c2c(c(C)ccc2)OCC1)COc1ccccc1,training,1.0,Cc1cccc2c1OCCC2=NNC(=O)COc1ccccc1,training,,,
90,S=C1N(C(=O)C(C(CC)C)N1)C1CCCCC1,training,1.0,CCC(C)C1NC(=S)N(C2CCCCC2)C1=O,training,,,
91,O=C(Nc1sc(C(C)C)nn1)CN1C(=O)C=CC(c2cc(OC)c(OC)cc2)=N1,training,1.0,COc1ccc(-c2ccc(=O)n(CC(=O)Nc3nnc(C(C)C)s3)n2)cc1OC,training,,,
92,O=C1N(Cc2sccc2)c2nc(N(C)C)ncc2N=C1CCc1ccccc1,training,1.0,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(Cc3cccs3)c2n1,training,,,
93,S(c1ccc(F)cc1)c1ccc(NC(=O)C(C)C)cc1,training,1.0,CC(C)C(=O)Nc1ccc(Sc2ccc(F)cc2)cc1,training,,,
94,S(=O)(=O)(NC1CCN(c2scc(-c3ccc(C)cc3)n2)CC1)c1cc2OCCOc2cc1,training,1.0,Cc1ccc(-c2csc(N3CCC(NS(=O)(=O)c4ccc5c(c4)OCCO5)CC3)n2)cc1,training,,,
95,S(CC(=O)Nc1ccc(OC)cc1)C=1N(CCC(=O)N2CCCCC2)C(=O)c2c(N=1)cccc2,training,1.0,COc1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2CCC(=O)N2CCCCC2)cc1,training,,,
96,Clc1ccc(SCC(=O)Nc2cc(-c3oc4c(n3)nccc4)ccc2)cc1,training,1.0,O=C(CSc1ccc(Cl)cc1)Nc1cccc(-c2nc3ncccc3o2)c1,training,,,
97,O=C(N1CCC2(CN(c3cc(-c4ccccc4)ccc3)CCC2)CC1)c1nccnc1,training,1.0,O=C(c1cnccn1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,training,,,
98,O=C(Nc1ccc(OC)cc1)COC(=O)c1c2c(nc3c1CCCC3)cccc2,training,1.0,COc1ccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,training,,,
99,Clc1c(S(=O)(=O)N(CC)CC)cc(C(=O)Nc2ccncc2)cc1,training,1.0,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccncc2)ccc1Cl,training,,,
100,Clc1c(C(=O)Nc2cc(C(=NNS(=O)(=O)c3ccc(OC)cc3)C)ccc2)cccc1,training,1.0,COc1ccc(S(=O)(=O)NN=C(C)c2cccc(NC(=O)c3ccccc3Cl)c2)cc1,training,,,
101,Brc1sc(C(=O)OCc2sc3c(n2)cccc3)cc1,training,1.0,O=C(OCc1nc2ccccc2s1)c1ccc(Br)s1,training,,,
102,Nc1sc(c(-c2ccccc2)n1)-c1ccc(N)cc1,training,1.0,Nc1ccc(-c2sc(N)nc2-c2ccccc2)cc1,training,,,
103,O(C)c1ccc(-c2nc(N3C(=N)SCC3=O)sc2)cc1,training,1.0,COc1ccc(-c2csc(N3C(=N)SCC3=O)n2)cc1,training,,,
104,S=C(NC)Nc1ccc(Nc2ccccc2)cc1,training,1.0,CNC(=S)Nc1ccc(Nc2ccccc2)cc1,training,,,
105,Clc1c(C(OCc2ccc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,training,1.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,training,,,
106,O=C(OCC)C1=C(C)N=C2c3c(C(=O)C2C1c1ccc(C)cc1)cccc3,training,1.0,CCOC(=O)C1=C(C)N=C2c3ccccc3C(=O)C2C1c1ccc(C)cc1,training,,,
107,S=C(N(CCC#N)Cc1ccc(OC)cc1)NC(=O)c1ccccc1,training,1.0,COc1ccc(CN(CCC#N)C(=S)NC(=O)c2ccccc2)cc1,training,,,
108,Nc1c(C#Cc2ccccc2)cccc1,training,1.0,Nc1ccccc1C#Cc1ccccc1,training,,,
109,Clc1cnc(NC(=O)C(C)n2c(C)c([N+](=O)[O-])c(C)n2)cc1,training,1.0,Cc1nn(C(C)C(=O)Nc2ccc(Cl)cn2)c(C)c1[N+](=O)[O-],training,,,
110,S(CC=C)c1nc(Oc2ccccc2)c2sccc2n1,training,1.0,C=CCSc1nc(Oc2ccccc2)c2sccc2n1,training,,,
111,C(c1cc2c(C)cc(N3CCOCC3)nc2cc1)c1cc2c(C)cc(N3CCOCC3)nc2cc1,training,1.0,Cc1cc(N2CCOCC2)nc2ccc(Cc3ccc4nc(N5CCOCC5)cc(C)c4c3)cc12,training,,,
112,Clc1c(C(=O)NCC(=NOC)c2ccc(Cl)cc2)ccc(Cl)c1,training,1.0,CON=C(CNC(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1,training,,,
113,Clc1ccc(-c2c(C=NOCc3cc(F)ccc3)n3c(C(C)=CC=C3)n2)cc1,training,1.0,Cc1cccn2c(C=NOCc3cccc(F)c3)c(-c3ccc(Cl)cc3)nc12,training,,,
114,S(=O)(=O)(Nc1c(C)n(-c2ccc(F)cc2)nc1C)c1cc2c(cc1)cccc2,training,1.0,Cc1nn(-c2ccc(F)cc2)c(C)c1NS(=O)(=O)c1ccc2ccccc2c1,training,,,
115,Fc1ccc(CC2(C(=O)OC)N(C(=O)c3ccccc3)CC3C2c2c(n(CCc4c5c([nH]c4)ccc(OC)c5)c(C(=O)N(C)C)c2)C3)cc1,training,1.0,COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(CCc4c[nH]c5ccc(OC)cc45)c3CC2CN1C(=O)c1ccccc1,training,,,
116,Fc1ccc(CC2(C(=O)OC)N(C(=O)c3ccccc3)CC3C2c2c(n(Cc4ccccc4)c(C(=O)N(C)C)c2)C3)cc1,training,1.0,COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccc4)c3CC2CN1C(=O)c1ccccc1,training,,,
117,Fc1ccc(CC2(C(=O)OC)N(C(=O)c3ccccc3)CC3C2c2c(n(Cc4oc(C)cc4)c(C(=O)N(C)C)c2)C3)cc1,training,1.0,COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccc(C)o4)c3CC2CN1C(=O)c1ccccc1,training,,,
118,FC(F)(F)c1ncc(Cn2c(C(=O)N(C)C)cc3c2CC2C3C(C(=O)OC)(Cc3ccc(F)cc3)N(C(=O)c3ccccc3)C2)cc1,training,1.0,COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccc(C(F)(F)F)nc4)c3CC2CN1C(=O)c1ccccc1,training,,,
119,Clc1c(C(F)(F)F)cc(Cn2c(C(=O)N(C)C)cc3c2CC2C3C(C(=O)OC)(Cc3ccc(F)cc3)N(C(=O)c3ccccc3)C2)cc1,training,1.0,COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccc(Cl)c(C(F)(F)F)c4)c3CC2CN1C(=O)c1ccccc1,training,,,
120,Brc1c(Cn2c(C(=O)N(C)C)cc3c2CC2C3C(C(=O)OC)(Cc3ccc(F)cc3)N(C(=O)c3ccccc3)C2)ccs1,training,1.0,COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccsc4Br)c3CC2CN1C(=O)c1ccccc1,training,,,
121,OC(CN(CC=C)CC=C)Cn1c2c(c3c1cccc3)cccc2,training,1.0,C=CCN(CC=C)CC(O)Cn1c2ccccc2c2ccccc21,training,,,
122,Brc1ccc(C(=O)COc2c(C#N)c(C)cc(C)n2)cc1,training,1.0,Cc1cc(C)c(C#N)c(OCC(=O)c2ccc(Br)cc2)n1,training,,,
123,Fc1ccc(CC2(C(=O)OC)N(C(=O)c3ccccc3)CC3C2c2c(n(Cc4[nH]c5c(n4)cccc5)c(C(=O)N(C)C)c2)C3)cc1,training,1.0,COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4nc5ccccc5[nH]4)c3CC2CN1C(=O)c1ccccc1,training,,,
124,O=C(Nc1c2c3c(N(CC)C(=O)c3ccc2)cc1)Nc1ccc(C(=O)OCC)cc1,training,1.0,CCOC(=O)c1ccc(NC(=O)Nc2ccc3c4c(cccc24)C(=O)N3CC)cc1,training,,,
125,S(CC(=O)Nc1c(C)c(C)ccc1)c1nc(c(-c2occc2)nn1)-c1occc1,training,1.0,Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)c1C,training,,,
126,ClC(Cl)(Cl)C(NC(=O)Oc1ccc(OCC)cc1)c1ccccc1,training,1.0,CCOc1ccc(OC(=O)NC(c2ccccc2)C(Cl)(Cl)Cl)cc1,training,,,
