,smiles,value,cano_smiles
17,C1CN(CCN1CCCOC2=C(C=C3CNC(=O)C3=C2)F)C4=CC=CC5=CC=CC=C54,0.1732774798310079,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21
18,C1CN(CCN1CCN2C3=CC=CC=C3NC2=O)C4=CC=CC(=C4)C(F)(F)F,-0.0,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1
19,COC(CNC1CCCCC1)COC2=CC=CC3=C2C=CN3,-1.608526033577194,COC(CNC1CCCCC1)COc1cccc2[nH]ccc12
20,C1CCC2(CC1)CC(=O)N(C(=O)C2)CCN3CCN(CC3)C4=C(C=CC(=C4)Cl)Cl,-2.106666761969916,O=C1CC2(CCCCC2)CC(=O)N1CCN1CCN(c2cc(Cl)ccc2Cl)CC1
21,CN(C)CCC1=C2C=CN(C2=CC=C1)S(=O)(=O)C3=CC=CC=C3,-2.230448921378274,CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1
22,CC(C)CN(CCCC1=CNC2=C1C=C(C=C2)F)C3CC4=C(C=CC5=C4C(=O)NCC5)OC3,-2.967079734144497,CC(C)CN(CCCc1c[nH]c2ccc(F)cc12)C1COc2ccc3c(c2C1)C(=O)NCC3
23,CCCN1CCC2C1CC3=C(C2)C(=CC=C3)OC,-3.0,CCCN1CCC2Cc3c(cccc3OC)CC21
24,CCCN(CCCC1=CNC2=C1C=C(C=C2)F)C3CC4=C(C=CC=C4OC3)C(=O)N,0.0315170514460648,CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2cccc(C(N)=O)c2C1
25,CSC1=CC=CC=C1N2CCN(CC2)CC3=CC=C(C=C3)C(=O)N4CC5=CC=CC=C5CC4C(=O)N,-2.0863598306747484,CSc1ccccc1N1CCN(Cc2ccc(C(=O)N3Cc4ccccc4CC3C(N)=O)cc2)CC1
26,CC1=CC(=O)N(C=C1)C2=CC=C(C=C2)N3CCN(CC3)CCCC4=CNC5=C4C=C(C=C5)C#N,0.0506099933550872,Cc1ccn(-c2ccc(N3CCN(CCCc4c[nH]c5ccc(C#N)cc45)CC3)cc2)c(=O)c1
27,COC1=CC=CC2=C1CC3C(C2)CCN3CC=C,-2.0170333392987803,C=CCN1CCC2Cc3cccc(OC)c3CC21
28,CCCN1CC(OC2=C1C=CC=C2OC)CN3CCC(=CC3)C4=CNC5=C4C=C(C=C5)F,-2.5596672783880576,CCCN1CC(CN2CC=C(c3c[nH]c4ccc(F)cc34)CC2)Oc2c(OC)cccc21
29,C1CC2=C(CC1CNC3CC4=C(C=CC(=C4OC3)F)C(=O)N)C5=C(N2)C=CC(=C5)F,-1.5406422544096532,NC(=O)c1ccc(F)c2c1CC(NCC1CCc3[nH]c4ccc(F)cc4c3C1)CO2
30,COC1=CC=CC2=C1OC(CO2)CN3C4CCC3C=C(C4)C5=CC=CC6=CC=CC=C65,-2.552668216112193,COc1cccc2c1OC(CN1C3C=C(c4cccc5ccccc45)CC1CC3)CO2
31,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4=NC5=CC=CC=C5N=C4,-0.3944516808262163,COc1ccccc1N1CCN(CCN(C(=O)c2cnc3ccccc3n2)c2ccccn2)CC1
32,CCN(CC)CCC1=CNC2=C1C=C(C=C2)OC,-0.2304489213782739,CCN(CC)CCc1c[nH]c2ccc(OC)cc12
33,CCCN1CCC(CC1)COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)F,-3.697839368218363,CCCN1CCC(COc2nc3c(F)cccc3c3ncccc23)CC1
34,COC1=CC=CC=C1N2CCN(CC2)CCC(=NO)C3=CSC=C3,-0.8100307864058396,COc1ccccc1N1CCN(CCC(=NO)c2ccsc2)CC1
35,CC1=NC2=C(C=C1)C(=CC(=C2)C#N)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5,-1.2999429000227671,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cc(C#N)cc2n1
36,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC5=C(C=C4)OCC(=O)N5,-1.5097735868208844,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1
37,CC(C1=NCCN1)OC2=CC=CC=C2CC3CC3,-0.7599698575543072,CC(Oc1ccccc1CC1CC1)C1=NCCN1
38,COC1=CC=C(C=C1)C2=CC=CC=C2N3CCN(CC3)CCCCCC(=O)NCC4=CC=C(C=C4)C#N,-2.100370545117563,COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccc(C#N)cc3)CC2)cc1
39,C1CN(CCN1CCCCNS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C4=C(C(=CC=C4)Cl)Cl,-2.049218022670181,O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2cccnc12
40,C1CN(CC1NCCC(=O)C2=CSC3=CC=CC=C32)C4=C(C=C(C=C4)[N+](=O)[O-])C(F)(F)F,-1.7000110623221123,O=C(CCNC1CCN(c2ccc([N+](=O)[O-])cc2C(F)(F)F)C1)c1csc2ccccc12
41,C1CN(CCN1CCCCCC(=O)N2CC3=CC=CC=C3CC2C(=O)N)C4=CC=CC=C4Cl,-2.3729120029701067,NC(=O)C1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2ccccc2Cl)CC1
42,CCOC(=O)CN1C2=C(N=C1NCCCN3CCN(CC3)C4=CC=CC=C4)N(C(=O)N(C2=O)C)C,-2.771998800269777,CCOC(=O)Cn1c(NCCCN2CCN(c3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C
43,CC1=C(C(=CC=C1)SC2=CC=CC=C2N3CCNCC3)C,-1.4913616938342726,Cc1cccc(Sc2ccccc2N2CCNCC2)c1C
44,CSC1=CC=CC=C1N2CCN(CC2)CCCCCC(=O)N3CC4=CC=CC=C4C3,-0.0293837987911091,CSc1ccccc1N1CCN(CCCCCC(=O)N2Cc3ccccc3C2)CC1
45,COC1=CC=CC=C1N2CCN(CC2)CCC(=O)C3=CSC=C3,-1.580411726277412,COc1ccccc1N1CCN(CCC(=O)c2ccsc2)CC1
46,CCCNC1CCC2=C(C1CO)C(=CC=C2)OC,-0.7323937598229685,CCCNC1CCc2cccc(OC)c2C1CO
47,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)N5CCN(CC5)C,-1.8564267724702443,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1
48,CC1(CC(=O)N(C(=O)C1)CCCCN2CCN(CC2)C3=NC4=CC=CC=C4C=C3)C,-1.041392685158225,CC1(C)CC(=O)N(CCCCN2CCN(c3ccc4ccccc4n3)CC2)C(=O)C1
49,C1CN(CCC1C2=CC=CC3=C2OCC3)C4CC5=C(C4O)C=CC(=C5)F,-0.1801258751640539,OC1c2ccc(F)cc2CC1N1CCC(c2cccc3c2OCC3)CC1
50,COC1=CC=CC=C1N2CCN(CC2)CC3COC4(O3)CCN(CC4)C(=O)C5CCCN5,-1.5581683658698962,COc1ccccc1N1CCN(CC2COC3(CCN(C(=O)C4CCCN4)CC3)O2)CC1
51,COC1=CC=CC2=C1CC(CO2)N(CCCC3=CNC4=C3C=C(C=C4)F)CC5CC5,-0.2253092817258628,COc1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)CC1CC1)CO2
52,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCCNCC3)C.Cl,-2.4913616938342726,Cc1ccc(Sc2ccccc2N2CCCNCC2)c(C)c1.Cl
53,COC1=CC=C(C=C1)SC2=CC=CC=C2N3CCNCC3,-2.113943352306837,COc1ccc(Sc2ccccc2N2CCNCC2)cc1
54,C1CC(CN(C1)CCC2CC3=CC=CC=C3C2)C4=NC(=NC=C4)NC5CC5,-1.6283889300503116,c1ccc2c(c1)CC(CCN1CCCC(c3ccnc(NC4CC4)n3)C1)C2
55,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=C(C=C4)F,-1.7481880270062005,CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)nc23)CC1
56,C1CN(CCN1CCCCC(=O)C2=NC3=CC=CC=C3S2)C4=CC=CC=C4,-0.5563025007672873,O=C(CCCCN1CCN(c2ccccc2)CC1)c1nc2ccccc2s1
57,C1CNCCC1OC2=C(C=CC=C2F)OC3=CC=CC=C3F,-1.4771212547196624,Fc1ccccc1Oc1cccc(F)c1OC1CCNCC1
58,CC1=CC2=C(C=CN=C2C=C1)NCCCCCCCNC3=C4C=C(C=CC4=NC=C3)C,-3.0398105541483504,Cc1ccc2nccc(NCCCCCCCNc3ccnc4ccc(C)cc34)c2c1
59,C1CC1CN(CCCCN2C=CC3=C2C=C(C=C3)F)C4CC5=C(C=CC(=C5OC4)F)C(=O)N,-0.5118833609788744,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3ccc(F)cc31)CC1CC1)CO2
60,CCCN1CCC2C1CC3=C(C2)C(=CC=C3)O,-1.792391689498254,CCCN1CCC2Cc3c(O)cccc3CC21
61,CC(CN1C2=C(C=CC(=C2)O)C=N1)N,-2.14921911265538,CC(N)Cn1ncc2ccc(O)cc21
62,COC1=C(C(=CC=C1)OC)OCCNCCOC2=CC=CC=C2OCC3=CC=CC=C3[N+](=O)[O-],-1.3800302479678306,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccccc1[N+](=O)[O-]
63,COC1=CC=CC=C1N2CCN(CC2)CCCCCNC(=O)C3=CC4=CC=CC=C4C=C3,-1.7323937598229686,COc1ccccc1N1CCN(CCCCCNC(=O)c2ccc3ccccc3c2)CC1
64,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCN(CC3)C)C.Cl,-2.0791812460476247,Cc1ccc(Sc2ccccc2N2CCN(C)CC2)c(C)c1.Cl
65,CC(C)N1CC(OC2=CC=CC=C21)CNCCC3=CNC4=C3C=C(C=C4)F,-0.4487063199050799,CC(C)N1CC(CNCCc2c[nH]c3ccc(F)cc23)Oc2ccccc21
66,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C45CCC(CC4)(CC5)I,-0.0453229787866574,COc1ccccc1N1CCN(CCN(C(=O)C23CCC(I)(CC2)CC3)c2ccccn2)CC1
67,C1CN(CCC1CNS(=O)(=O)C2=CC=C(C=C2)F)CCOC3=CC=CC=C3C4=CC=CC=C4,-2.462397997898956,O=S(=O)(NCC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(F)cc1
68,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=NOC)C,-0.2000292665537703,CON=C(C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2
69,CC1=CC(=C(C=C1)OC2=CC=CC=C2N3CCNCC3)C.Cl,-1.812913356642856,Cc1ccc(Oc2ccccc2N2CCNCC2)c(C)c1.Cl
70,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,-1.41161970596323,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
71,CC1=CC=CC=C1C2=CC3=C(N2)NC(=O)N(C3=O)CCN4CCN(CC4)C5=CC=CC=C5Cl,-3.161368002234975,Cc1ccccc1-c1cc2c(=O)n(CCN3CCN(c4ccccc4Cl)CC3)c(=O)[nH]c2[nH]1
72,CC(C)CS(=O)(=O)NC1CCN(CC1)CCOC2=CC=CC=C2C3=CC=CC=C3,-1.869231719730976,CC(C)CS(=O)(=O)NC1CCN(CCOc2ccccc2-c2ccccc2)CC1
73,C1CN(CCN1CCCCCC(=O)NCC2=CC=CC=C2)C3=CC=CC=C3C4=CC=CC=C4,-2.206825876031849,O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)NCc1ccccc1
74,C1=CC2=C(C=C1OCCOC3=CC4=C(C=C3)NC=C4CCN)C(=CN2)CCN,-1.155336037465062,NCCc1c[nH]c2ccc(OCCOc3ccc4[nH]cc(CCN)c4c3)cc12
75,C1CN(CCN1CC(CCNC(=O)C2=CC3=CC=CC=C3O2)F)C4=C(C(=CC=C4)Cl)Cl,-3.060697840353612,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1
76,CC(C)(C)NC(=O)N1CCC2(CC1)OCC(O2)CN3CCN(CC3)C4=CC=CC=C4OC,-1.93976877545335,COc1ccccc1N1CCN(CC2COC3(CCN(C(=O)NC(C)(C)C)CC3)O2)CC1
77,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N(C(=O)CO5)C,0.7999707334462297,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1
78,CN1CCC2=C(C1)C3=C4N2CC5=CC=CC=C5CC4=CC=C3,-2.5720230867438456,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1
79,COC1=CC=CC=C1N2CCN(CC2)CCC(C3=CSC=C3)OC4=CC=C(C=C4)C(F)(F)F,-2.4100007125434617,COc1ccccc1N1CCN(CCC(Oc2ccc(C(F)(F)F)cc2)c2ccsc2)CC1
80,C1CN(CCN1CCCCNC(=O)C2=CN=C(C=C2)F)C3=C(C(=CC=C3)Cl)Cl,-1.4471580313422192,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)nc1
81,C1CN(CCN1CCC(C2=CC3=CC=CC=C3C=C2)O)C4=CC=CC=C4O,-2.280008953108186,Oc1ccccc1N1CCN(CCC(O)c2ccc3ccccc3c2)CC1
82,CCCCN1C2=C(N=C1NCCCN3CCN(CC3)C4=CC=CC=C4)N(C(=O)N(C2=O)C)C,-2.0,CCCCn1c(NCCCN2CCN(c3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C
83,CCCN(CCC)C1CCC2=C(C1C)C=CC3=C2OC=C3,-2.0791812460476247,CCCN(CCC)C1CCc2c(ccc3ccoc23)C1C
84,CC(C)C1=CC=CC=C1OCCN2CCC(CC2)NC(=O)NC3=CC=C(C=C3)F,-2.278753600952829,CC(C)c1ccccc1OCCN1CCC(NC(=O)Nc2ccc(F)cc2)CC1
85,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,-3.3902283624691303,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
86,CCCN(CCC)C1CC2=C3C(=CC=C2)NC(=O)N3C1.Br,-1.963787827345556,Br.CCCN(CCC)C1Cc2cccc3[nH]c(=O)n(c23)C1
87,C1CN(CCN1CCCCNC(=O)C2=CC3=CC=CC=C3N2)C4=CC=CC5=CC=CC=C54,-1.9242792860618816,O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1cc2ccccc2[nH]1
88,CC1CN(CCN1CCCCN2C(=O)CC3(CCCC3)CC2=O)C4=NC5=C(C=C4)C=C(C=C5)[N+](=O)[O-],-2.8901414600645774,CC1CN(c2ccc3cc([N+](=O)[O-])ccc3n2)CCN1CCCCN1C(=O)CC2(CCCC2)CC1=O
89,CC1=CC(=C(S1)C)C(=O)CCN2CCN(CC2)C3=CC=CC=C3O,-0.8801273222166249,Cc1cc(C(=O)CCN2CCN(c3ccccc3O)CC2)c(C)s1
90,CN1CCC2=C(C1)SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C5=C(C=CC(=C5)C(F)(F)F)OC,-2.016615547557177,COc1ccc(C(F)(F)F)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1
91,C1CN(CCN1CC2=CC=C(C=C2)C3=CC=C(C=C3)F)C4=CC5=C(C=C4)NC(=O)N5,-1.4352071032407476,O=c1[nH]c2ccc(N3CCN(Cc4ccc(-c5ccc(F)cc5)cc4)CC3)cc2[nH]1
92,COC1=CC=CC2=C1CCCC2=CCCN3CCN(CC3)C4=CC=CC=N4,0.5086383061657274,COc1cccc2c1CCCC2=CCCN1CCN(c2ccccn2)CC1
93,C1CC2CN(CCN2CC1CN3C(=O)CCC3=O)C4=NC=CC=N4,-1.963787827345556,O=C1CCC(=O)N1CC1CCC2CN(c3ncccn3)CCN2C1
94,COC1=C(C=CC=C1Cl)N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4N=C3,-1.3222192947339193,COc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2cnc3ccccc3c2)CC1
95,C1CC2=CC(=CC(=C2OC1)OCCNCCC3=CNC4=C3C=C(C=C4)F)F,-1.4653828514484184,Fc1cc2c(c(OCCNCCc3c[nH]c4ccc(F)cc34)c1)OCCC2
96,C1CN(CCN1CCC(=O)C2=CSC3=CC=CC=C32)C4=CC=C(C=C4)Cl,-3.6999997975545824,O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1csc2ccccc12
97,CC1=CC(=C(C=C1)SC2=C(C=C(C=C2)C)N3CCNCC3)C,-3.431363764158988,Cc1ccc(Sc2ccc(C)cc2N2CCNCC2)c(C)c1
98,C1CN(CCN1CCCCC(=O)N2CC3=CC=CC=C3CC2C(=O)N)C4=CC=C(C=C4)Cl,-2.3242824552976926,NC(=O)C1Cc2ccccc2CN1C(=O)CCCCN1CCN(c2ccc(Cl)cc2)CC1
99,COC1=CC=CC=C1N2CCN(CC2)CC(CCNC(=O)C3=CC4=CC=CC=C4N3)F,-2.004321373782642,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3[nH]2)CC1
100,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3CCC(=O)N3C(=O)CC4CC5CCC4C5,-1.0791812460476249,COc1ccccc1N1CCN(CCCCNC(=O)C2CCC(=O)N2C(=O)CC2CC3CCC2C3)CC1
101,CC(CC1=CC2=C(S1)CC3C4=CC(=C(C=C4CCN3C2)OC)O)Cl,-2.4550962209005838,COc1cc2c(cc1O)C1Cc3sc(CC(C)Cl)cc3CN1CC2
102,COC1=CC(=C(C=C1)Br)N2CCN(CC2)CCN(C3=CC=CC=C3OC(F)(F)F)C(=O)C4CCCCC4,-0.021189299069938,COc1ccc(Br)c(N2CCN(CCN(C(=O)C3CCCCC3)c3ccccc3OC(F)(F)F)CC2)c1
103,C1CC(=O)NC2=C1C=CC(=N2)OCCCCN3CCN(CC3)C4=CC=CC(=C4Cl)C(F)(F)F,0.0222763947111522,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(C(F)(F)F)c4Cl)CC3)nc2N1
105,C1CC(=CC2=CC=CC=C21)CCN3CCC4=CC=CC=C4C3,-2.1398790864012365,C1=C(CCN2CCc3ccccc3C2)CCc2ccccc21
106,C1CCN(C(=O)C1)C2=CC=C(C=C2)N3CCN(CC3)CCCC4=CNC5=C4C=C(C=C5)C#N,-0.0791812460476248,N#Cc1ccc2[nH]cc(CCCN3CCN(c4ccc(N5CCCCC5=O)cc4)CC3)c2c1
107,C1CN(CCN1CC=CCNC(=O)C2=CC=C(C=C2)C3=CC=CC=[N+]3[O-])C4=C(C(=CC=C4)Cl)Cl,-1.7824726241662865,O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1
108,CCCCOC(=O)C1=CC2=C(N1)C=CC3=C2OC(CO3)CN4CCC5(CC4)C(=O)NCN5C6=CC=CC=C6,-0.4771212547196624,CCCCOC(=O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)O3
109,C1CN(CCN1CCOC2=CC=CC3=C2NC(=S)N3)C4=CC=CC5=C4N=C(N5)C(F)(F)F,-0.4471580313422192,FC(F)(F)c1nc2c(N3CCN(CCOc4cccc5[nH]c(=S)[nH]c45)CC3)cccc2[nH]1
110,CC1C2=C(C=CC=C2Cl)NC(=NC)N1,-2.589949601325708,CN=C1Nc2cccc(Cl)c2C(C)N1
111,C1CN(CCN1CCNC(=O)C2=CC=C(C=C2)F)C3=C4C(=CC=C3)OC(CO4)CO,-0.4623979978989561,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1
112,C1CN(CCN1CCC(C2=CSC3=CC=CC=C32)O)C4=CC5=CC=CC=C5N=C4,-3.0,OC(CCN1CCN(c2cnc3ccccc3c2)CC1)c1csc2ccccc12
113,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,0.1023729087095585,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1
114,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C3CC4=C(C=CC=C4OC)OC3,0.6989700043360187,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1
115,C1CN(CCN1CCCCCC(=O)NCC2=CC=C(C=C2)OCCN3CCOCC3)C4=CC=CC=C4C5=CC=CC=C5,-2.204119982655925,O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)NCc1ccc(OCCN2CCOCC2)cc1
116,C1CN2C(=CC3=CC=CC=C32)CN1CCCCN4C(=O)C5=CC=CC=C5C4=O,-1.869231719730976,O=C1c2ccccc2C(=O)N1CCCCN1CCn2c(cc3ccccc32)C1
117,C1CN(CCC1NS(=O)(=O)C2=CC=C(C=C2)F)CCOC3=CC=CC=C3C4=CC=CC=C4,-2.201397124320452,O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(F)cc1
118,C1CN(CCN1CCC2=CC3=C(C=C2)N=C(N3)C4=CC=CC=C4)C5=CC=CC=C5,-2.239999792886872,c1ccc(-c2nc3ccc(CCN4CCN(c5ccccc5)CC4)cc3[nH]2)cc1
119,CC(CN(C1=CC=CC=N1)C(=O)C2=CC=C(C=C2)C(F)(F)F)N3CCN(CC3)C4=C5C(=CC=C4)OCCO5,-0.9344984512435676,CC(CN(C(=O)c1ccc(C(F)(F)F)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1
120,C1CNCCC1C2=CC=CC=C2OCC3=CC=CC=C3,-2.08278537031645,c1ccc(COc2ccccc2C2CCNCC2)cc1
121,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)NC,0.7999707334462297,CNC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2
122,CCCN1CCC2C1CCC3=C2C(=CC=C3)OC,-2.2695129442179165,CCCN1CCC2c3c(cccc3OC)CCC21
123,C1CN(CCN1CCCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC=C(C=C4)N5C=CC=CC5=O,-0.6127838567197355,N#Cc1ccc2[nH]cc(CCCCCN3CCN(c4ccc(-n5ccccc5=O)cc4)CC3)c2c1
124,C1CN(CCN1CCC2=CC3=C(C=C2)OCC(=O)N3)C4=CC=CC5=C4C=CC(=N5)C6=CC=CC=C6,0.1999706407558656,O=C1COc2ccc(CCN3CCN(c4cccc5nc(-c6ccccc6)ccc45)CC3)cc2N1
125,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=CN=C6CO5,0.8999742698921374,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nccn4-5)CC3)cccc2n1
126,CN1CCC2C(C1)C3=C4N2C5=CC=CC=C5CSC4=CC=C3,-1.5999921775840982,CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3
