,smiles,value,cano_smiles
15,C1=CC=C(C=C1)C(CC(=O)NC(=NCCCN2C=CN=C2)N)C3=CC=CC=C3,-3.370000219475116,NC(=NCCCn1ccnc1)NC(=O)CC(c1ccccc1)c1ccccc1
16,CC(CC(=O)NC(=NCCCC1=CN=CN1)N)C2=CC=CC=C2,-3.129999071957425,CC(CC(=O)NC(N)=NCCCc1cnc[nH]1)c1ccccc1
17,C1CN(CCC1=C2C3=CC=CC=C3C=CC4=CC=CC=C42)C(=O)N5C=NC=N5,-2.5000030680516936,O=C(N1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1)n1cncn1
18,CN(C)CCC1=CN=C(N1)C2=CC(=CC=C2)C(F)(F)F,-0.1159431769390551,CN(C)CCc1cnc(-c2cccc(C(F)(F)F)c2)[nH]1
20,C1=CC=NC(=C1)C(CC(=O)NC(=NCCCC2=CN=CN2)N)C3=CC=C(C=C3)F,-3.569999732203945,NC(=NCCCc1cnc[nH]1)NC(=O)CC(c1ccc(F)cc1)c1ccccn1
21,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,-1.8599784416420209,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
22,C1=CC=C(C=C1)C(CCC2=NC=C(N2)CCN)C3=CC=CC=C3,0.0100609867154644,NCCc1cnc(CCC(c2ccccc2)c2ccccc2)[nH]1
23,CN(C)CCCN1C(SCC1=O)C2=CC=C(C=C2)[N+](=O)[O-].Cl,-3.7999997628906472,CN(C)CCCN1C(=O)CSC1c1ccc([N+](=O)[O-])cc1.Cl
24,CC(=NOC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCCCC3,-3.540000187311,CON=C(C)c1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1
25,CC(CC(=O)NC(=NCCCC1=CN=CN1)N)C2CCCCC2,-3.339999677628228,CC(CC(=O)NC(N)=NCCCc1cnc[nH]1)C1CCCCC1
26,C1=CC=C(C=C1)C(CC(=O)NC(=NCCCC2=CNN=C2)N)C3=CC=CC=C3,-3.4100007125434617,NC(=NCCCc1cn[nH]c1)NC(=O)CC(c1ccccc1)c1ccccc1
27,CCCC1=C(C=CC2=C1OC(=O)C(=C2O)[N+](=O)[O-])OCC(CN3CCN(CC3)CC4=CC=C(C=C4)Cl)O,-0.5999376282551431,CCCc1c(OCC(O)CN2CCN(Cc3ccc(Cl)cc3)CC2)ccc2c(O)c([N+](=O)[O-])c(=O)oc12
28,CN(C)CCCN1C(SCC1=O)C2=CC=CC=C2.Cl,-1.5999921775840982,CN(C)CCCN1C(=O)CSC1c1ccccc1.Cl
29,CC1=CC=C(C=C1)C2N(C(=O)CS2)CCCN(C)C,-0.6998377258672457,Cc1ccc(C2SCC(=O)N2CCCN(C)C)cc1
30,CNCCC1=CN=C(N1)C2=CC(=CC=C2)Br,0.0659310055690417,CNCCc1cnc(-c2cccc(Br)c2)[nH]1
31,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,-2.227218044771188,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
32,CN(CCCCNC(=O)C1=CC(=C(C=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O)C(=O)O)CCN(CC5=CC=C(C=C5)OC)C6=CC=CC=N6,-0.6501617622707249,COc1ccc(CN(CCN(C)CCCCNC(=O)c2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)c2ccccn2)cc1
33,CN(CCC(C1=CC=C(C=C1)F)C2=CC=CC=N2)C(=NCCCC3=CN=CN3)N,-3.04000071447332,CN(CCC(c1ccc(F)cc1)c1ccccn1)C(N)=NCCCc1cnc[nH]1
34,CN(C)CCC1=CN=C(N1)C2=CC(=CC=C2)Br,0.0324520237811379,CN(C)CCc1cnc(-c2cccc(Br)c2)[nH]1
35,C1CC1C(=NO)C2=CC=C(C=C2)OCCCC3=CN=CN3.C(=CC(=O)O)C(=O)O,-4.0,O=C(O)C=CC(=O)O.ON=C(c1ccc(OCCCc2cnc[nH]2)cc1)C1CC1
36,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC(=C(C=C3)Cl)Cl,-1.899984562549391,NC(=NCCCc1cnc[nH]1)NCCC(c1ccc(Cl)c(Cl)c1)c1ccccn1
37,C1=CC=C(C(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC=CC=N3)Cl,-2.7099988280251885,NC(=NCCCc1cnc[nH]1)NCCC(c1ccccn1)c1ccccc1Cl
38,C1CN(CCN1CCCOC2=CC3=C(C=C2)C(=C(C(=O)O3)[N+](=O)[O-])O)CC4=CC=C(C=C4)Cl,-0.0,O=c1oc2cc(OCCCN3CCN(Cc4ccc(Cl)cc4)CC3)ccc2c(O)c1[N+](=O)[O-]
39,CC(C1CCCCC1)C(=O)NC(=NCCCC2=CN=CN2)N,-3.370000219475116,CC(C(=O)NC(N)=NCCCc1cnc[nH]1)C1CCCCC1
40,C1CCC(CC1)CC(=O)NC(=NCCCC2=CN=CN2)N,-3.390000191840222,NC(=NCCCc1cnc[nH]1)NC(=O)CC1CCCCC1
41,CCC(=O)NC(=NCCCC1=CN=CN1)N,-3.7099996748333983,CCC(=O)NC(N)=NCCCc1cnc[nH]1
42,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=C(C=C(C=C3)Cl)Cl,-2.4599952560473914,NC(=NCCCc1cnc[nH]1)NCCC(c1ccccn1)c1ccc(Cl)cc1Cl
43,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,-1.070037866607755,CN(C)CCOC(c1ccccc1)c1ccccc1
44,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC=CC=N3,-2.59000541965133,NC(=NCCCc1cnc[nH]1)NCCC(c1ccccn1)c1ccccn1
45,C1=CC=C(C=C1)CCCCC(=O)NC(=NCCCC2=CN=CN2)N,-2.749998976558349,NC(=NCCCc1cnc[nH]1)NC(=O)CCCCc1ccccc1
46,CC1=C(N=CN1)CSCC(=O)NC(=NCCCC2=CN=CN2)N,-3.630000489900912,Cc1[nH]cnc1CSCC(=O)NC(N)=NCCCc1cnc[nH]1
47,C1=CC=C(C=C1)C(CCCNC(=NCCCC2=CN=CN2)N)C3=CC=CC=N3,-2.400002345927956,NC(=NCCCc1cnc[nH]1)NCCCC(c1ccccc1)c1ccccn1
48,C1CN(CCC1=C(C2=CC=CC=C2)C3=CC=CC=C3)CCCOC4=CC5=C(C=C4)OC(=CC5=O)C(=O)O,-0.7774268223893114,O=C(O)c1cc(=O)c2cc(OCCCN3CCC(=C(c4ccccc4)c4ccccc4)CC3)ccc2o1
49,CN(CCCCNC(=O)C1=CC(=C(C=C1)C(=O)O)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O)CCN(CC5=CC=C(C=C5)OC)C6=CC=CC=N6,-1.4999618655961902,COc1ccc(CN(CCN(C)CCCCNC(=O)c2ccc(C(=O)O)c(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c2)c2ccccn2)cc1
50,C1=CC=C(C=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC(=C(C=C3)Cl)Cl,-2.2899900660543198,NC(=NCCCc1cnc[nH]1)NCCC(c1ccccc1)c1ccc(Cl)c(Cl)c1
51,CN(CCCCCCN)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,-1.1099158630237933,COc1ccc(CN(CCN(C)CCCCCCN)c2ccccn2)cc1
52,CC(CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2)NC3=CC4=C(C=C3)NC(=C4)C(=O)N5CCN(CC5)C,-1.1000257301078626,COc1ccc(CN(CCN(C)CC(C)Nc2ccc3[nH]c(C(=O)N4CCN(C)CC4)cc3c2)c2ccccn2)cc1
53,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)(C3=CC=C(C=C3)F)O,-2.0600175425316003,NC(=NCCCc1cnc[nH]1)NCCC(O)(c1ccc(F)cc1)c1ccccn1
54,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC=C(C=C3)C(F)(F)F,-2.450002630173186,NC(=NCCCc1cnc[nH]1)NCCC(c1ccc(C(F)(F)F)cc1)c1ccccn1
55,CC(CC(=O)NC(=NCCCC1=CC=C(O1)CN(C)C)N)C2=CC=CC=C2,-3.479999752591636,CC(CC(=O)NC(N)=NCCCc1ccc(CN(C)C)o1)c1ccccc1
56,COC1=CC=C(C=C1)CN(CCN2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl)C5=CC=CC=N5,-1.3100557377508917,COc1ccc(CN(CCN2CCN(C(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)c2ccccn2)cc1
57,CC1=CC=CC(=C1)C2N(C(=O)CS2)CCCN(C)C.Cl,-1.2999429000227671,Cc1cccc(C2SCC(=O)N2CCCN(C)C)c1.Cl
58,CCCC(C1=CC=C(C=C1)OCCCC2=CN=CN2)N=O,-4.0,CCCC(N=O)c1ccc(OCCCc2cnc[nH]2)cc1
59,C1=CC=C2C(=C1)C=C(N2)C(=O)NCCCC(=O)NC(=NCCCC3=CN=CN3)N,-2.8699998586345257,NC(=NCCCc1cnc[nH]1)NC(=O)CCCNC(=O)c1cc2ccccc2[nH]1
60,C1CCN(CC1)CCCOC2=CC=C(C=C2)CCNC3=C4CCCCC4=NC5=CC=CC=C53,-4.0,c1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3
61,CN(CCCCN)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,-1.3500540935790304,COc1ccc(CN(CCN(C)CCCCN)c2ccccn2)cc1
62,C1=CC=C2C(=C1)C(=CN2)CC(=O)NC(=NCCCC3=CN=CN3)N,-1.5899496013257075,NC(=NCCCc1cnc[nH]1)NC(=O)Cc1c[nH]c2ccccc12
63,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC=C(C=C3)Cl,-1.889973638403996,NC(=NCCCc1cnc[nH]1)NCCC(c1ccc(Cl)cc1)c1ccccn1
64,CN(C)CCCN1C(SCC1=O)C2=CC(=CC=C2)F,-2.60000308662774,CN(C)CCCN1C(=O)CSC1c1cccc(F)c1
65,CN(C)CCCN1C(SCC1=O)C2=CC(=CC=C2)OC,-2.60000308662774,COc1cccc(C2SCC(=O)N2CCCN(C)C)c1
66,C1CN(CCC1=C(C2=CC=CC=C2)C3=CC=CC=C3)CCCOC4=CC5=C(C=C4)C(=O)C=C(O5)C6N=NN=N6,-0.7701152947871016,O=c1cc(C2N=NN=N2)oc2cc(OCCCN3CCC(=C(c4ccccc4)c4ccccc4)CC3)ccc12
67,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC=C(C=C3)O,-2.8199977335107764,NC(=NCCCc1cnc[nH]1)NCCC(c1ccc(O)cc1)c1ccccn1
68,CN(C)CCCN1C(SCC1=O)C2=CC=C(C=C2)OC.Cl,-4.0,COc1ccc(C2SCC(=O)N2CCCN(C)C)cc1.Cl
69,CN(C)CCCN1C(SCC1=O)C2=CC=C(C=C2)OC,-4.0,COc1ccc(C2SCC(=O)N2CCCN(C)C)cc1
70,C1CCC(CC1)C(=O)NC(=NCCCC2=CN=CN2)N,-3.7099996748333983,NC(=NCCCc1cnc[nH]1)NC(=O)C1CCCCC1
71,CN(C)CCCN1C(SCC1=O)C2=CC=C(C=C2)N,-3.0,CN(C)CCCN1C(=O)CSC1c1ccc(N)cc1
72,C1=CC(=CN=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC=C(C=C3)F,-2.2899900660543198,NC(=NCCCc1cnc[nH]1)NCCC(c1ccc(F)cc1)c1cccnc1
73,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,0.5001755041604203,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
74,C1CCC(CC1)C(C2=CC=CC=C2)NC(=O)OCCCC3=CN=CN3,-3.899999871665804,O=C(NC(c1ccccc1)C1CCCCC1)OCCCc1cnc[nH]1
75,C1CCN(C1)CCC2=CN=C(N2)CCC(C3=CC=CC=C3)C4=CC=CC=C4,0.0199966284162536,c1ccc(C(CCc2ncc(CCN3CCCC3)[nH]2)c2ccccc2)cc1
76,C1CC1C(C2=CC=C(C=C2)OCCCC3=CN=CN3)N=O,-4.0,O=NC(c1ccc(OCCCc2cnc[nH]2)cc1)C1CC1
77,CNCCC1=CN=C(N1)CCC(C2=CC=CC=C2)C3=CC=CC=C3,-0.1301728888925354,CNCCc1cnc(CCC(c2ccccc2)c2ccccc2)[nH]1
78,C1=CC=C(C=C1)C(CCCCC2=NC=C(N2)CCN)C3=CC=CC=C3,-2.9618385754672008,NCCc1cnc(CCCCC(c2ccccc2)c2ccccc2)[nH]1
79,C1CN(CCN1CC2=CC=C(C=C2)Cl)CC3=CC4=C(C=C3)C(=C(C(=O)O4)[N+](=O)[O-])O,-3.40000061697638,O=c1oc2cc(CN3CCN(Cc4ccc(Cl)cc4)CC3)ccc2c(O)c1[N+](=O)[O-]
80,CC(C)C1=CC=C(C=C1)C2N(C(=O)CS2)CCCN(C)C,-0.3010299956639812,CC(C)c1ccc(C2SCC(=O)N2CCCN(C)C)cc1
81,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3,0.8998018281658682,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1
82,CCCC(=O)NC(=NCCCC1=CN=CN1)N,-3.549999523574668,CCCC(=O)NC(N)=NCCCc1cnc[nH]1
83,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC(=C(C=C3)F)F,-1.9299805905155147,NC(=NCCCc1cnc[nH]1)NCCC(c1ccc(F)c(F)c1)c1ccccn1
84,C1CCN(CC1)CCCOC2=CC=C(C=C2)CCCNC3=CC=NC4=CC=CC=C43,-3.59999981394342,c1ccc2c(NCCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1
85,CCCCCCOCCCC1=CN=CN1,-3.899999871665804,CCCCCCOCCCc1cnc[nH]1
86,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,-0.5798978696031039,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
87,CC1=CC=CC(=C1)C2N(C(=O)CS2)CCCN(C)C,-1.2999429000227671,Cc1cccc(C2SCC(=O)N2CCCN(C)C)c1
88,COC1=CC=C(C=C1)CN(CCNC2CCN(C2)C(=O)C3=CC4=CC=CC=C4N3)C5=CC=CC=N5,-0.929955076049573,COc1ccc(CN(CCNC2CCN(C(=O)c3cc4ccccc4[nH]3)C2)c2ccccn2)cc1
89,C1CCC(CC1)CCCC(=O)NC(=NCCCC2=CN=CN2)N,-2.8699998586345257,NC(=NCCCc1cnc[nH]1)NC(=O)CCCC1CCCCC1
90,CC(C1CC1)NC(=O)OCCCC2=CN=CN2,-3.299999496116984,CC(NC(=O)OCCCc1cnc[nH]1)C1CC1
91,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC(=CC=C3)F,-2.200001865406602,NC(=NCCCc1cnc[nH]1)NCCC(c1cccc(F)c1)c1ccccn1
92,CN(CCCCCCNC(=O)C1=CC(=C(C=C1)C2=C3C=CC4=CC(=O)C=CC4=C3OC5=C2C=CC6=C5C=CC(=C6)O)C(=O)O)CCN(CC7=CC=C(C=C7)OC)C8=CC=CC=N8,-1.5600262489128924,COc1ccc(CN(CCN(C)CCCCCCNC(=O)c2ccc(-c3c4ccc5cc(O)ccc5c4oc4c3ccc3cc(=O)ccc34)c(C(=O)O)c2)c2ccccn2)cc1
93,CC(=O)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCCCC3.C(=O)(C(=O)O)O,-3.6599998198406505,CC(=O)c1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1.O=C(O)C(=O)O
94,CN(C)CCC1=CN=C(N1)CCC(C2=CC=CC=C2)C3=CC=CC=C3,-0.2889196056617265,CN(C)CCc1cnc(CCC(c2ccccc2)c2ccccc2)[nH]1
95,C1=CC=C(C=C1)C(CCC2=NC=C(N2)CCNCCCCC3=CC=CC=N3)C4=CC=CC=C4,-0.2097830148485149,c1ccc(C(CCc2ncc(CCNCCCCc3ccccn3)[nH]2)c2ccccc2)cc1
96,CN(C)CCCN1C(SCC1=O)C2=CC(=CC=C2)[N+](=O)[O-],-3.59999981394342,CN(C)CCCN1C(=O)CSC1c1cccc([N+](=O)[O-])c1
97,[B-]1(N2C(C=C(C2=C(C3=C(C=C(N31)C)C)CCC(=O)NCCCCCCN(C)CCN(CC4=CC=C(C=C4)OC)C5=CC=CC=N5)C)C)(F)F,-1.1699681739968923,COc1ccc(CN(CCN(C)CCCCCCNC(=O)CCC2=C3C(C)=CC(C)N3[B-](F)(F)n3c(C)cc(C)c32)c2ccccn2)cc1
98,C1CCC(CC1)CCOCCCC2=CN=CN2,-3.40000061697638,c1ncc(CCCOCCC2CCCCC2)[nH]1
99,CN(CCN1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2)CCN(CC4=CC=C(C=C4)OC)C5=CC=CC=N5,-0.6901074394563306,COc1ccc(CN(CCN(C)CCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c2ccccn2)cc1
101,C1CN(CCC1=C(C2=CC=CC=C2)C3=CC=CC=C3)CCCOC4=CC5=C(C=C4)C(=O)C=C(O5)C6=NNN=N6,-0.7708520116421442,O=c1cc(-c2nn[nH]n2)oc2cc(OCCCN3CCC(=C(c4ccccc4)c4ccccc4)CC3)ccc12
102,CN(CCNC(=O)C1=CC(=C(C=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O)C(=O)O)CCN(CC5=CC=C(C=C5)OC)C6=CC=CC=N6,-1.8399805576783428,COc1ccc(CN(CCN(C)CCNC(=O)c2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)c2ccccn2)cc1
103,CC(=O)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCCC3,-3.969999860022617,CC(=O)c1ccc(OCc2ccc(CN3CCCC3)cc2)cc1
104,CC(=NOC)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCCCC3.C(=O)(C(=O)O)O,-3.540000187311,CON=C(C)c1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1.O=C(O)C(=O)O
105,C1=CC=C(C=C1)C(CC(=O)NC(=NCCCC2=CN=CN2)N)C3=NC=CS3,-3.6699998688140902,NC(=NCCCc1cnc[nH]1)NC(=O)CC(c1ccccc1)c1nccs1
106,CC(CC(=O)NC(=NCCCC1=NC=NN1)N)C2=CC=CC=C2,-3.1700004732643507,CC(CC(=O)NC(N)=NCCCc1ncn[nH]1)c1ccccc1
107,C1=CC=NC(=C1)C(CCN=C(N)N)C2=CC=C(C=C2)F,-2.3600061322290986,NC(N)=NCCC(c1ccc(F)cc1)c1ccccn1
108,C1CCC(CC1)CCOCCCC2=CN=CN2.C(=CC(=O)O)C(=O)O,-3.40000061697638,O=C(O)C=CC(=O)O.c1ncc(CCCOCCC2CCCCC2)[nH]1
109,C1CCC(CC1)CCC(=O)NC(=NCCCC2=CN=CN2)N,-3.7899999986888777,NC(=NCCCc1cnc[nH]1)NC(=O)CCC1CCCCC1
110,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,-2.330210784571528,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
111,CN(C)CCCN1C(SCC1=O)C2=CC=CC=C2,-1.5999921775840982,CN(C)CCCN1C(=O)CSC1c1ccccc1
112,CC(C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCCCC3)N=O,-3.899999871665804,CC(N=O)c1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1
113,C1CCN(CC1)CCCOC2=CC=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl,-3.40000061697638,Clc1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1
114,CN(CCC(=O)NC(=NCCCC1=CN=CN1)N)C(=O)C2=CC3=CC=CC=C3N2,-3.479999752591636,CN(CCC(=O)NC(N)=NCCCc1cnc[nH]1)C(=O)c1cc2ccccc2[nH]1
115,CC(=O)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCCCC3,-3.6599998198406505,CC(=O)c1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1
116,CC(=NO)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCCCC3,-3.899999871665804,CC(=NO)c1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1
117,CN(C)CCCN1C(SCC1=O)C2=CC=C(C=C2)[N+](=O)[O-],-3.7999997628906472,CN(C)CCCN1C(=O)CSC1c1ccc([N+](=O)[O-])cc1
118,C1CCN(CC1)CCCOC2=CC=C(C=C2)NC3=CC=NC4=CC=CC=C43,-3.6999997975545824,c1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1
119,CC(=O)C1=CC=C(C=C1)OCC2=CC=C(C=C2)CN3CCCC3.C(=O)(C(=O)O)O,-3.969999860022617,CC(=O)c1ccc(OCc2ccc(CN3CCCC3)cc2)cc1.O=C(O)C(=O)O
120,C1CCC(CC1)CCCOCCCC2=CN=CN2,-3.899999871665804,c1ncc(CCCOCCCC2CCCCC2)[nH]1
121,CNCCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,-0.8201028943344277,CNCCN(Cc1ccc(OC)cc1)c1ccccn1
122,CN(CCCCCCNC(=O)C1=CC(=C(C=C1)C2=C3C=CC(=N)C=C3OC4=C2C=CC(=C4)N)C(=O)O)CCN(CC5=CC=C(C=C5)OC)C6=CC=CC=N6,-1.4199557484897578,COc1ccc(CN(CCN(C)CCCCCCNC(=O)c2ccc(-c3c4ccc(=N)cc-4oc4cc(N)ccc34)c(C(=O)O)c2)c2ccccn2)cc1
123,CC(CC(=O)NC(=NCCCN1C=CN=C1)N)C2=CC=CC=C2,-3.0500005982857616,CC(CC(=O)NC(N)=NCCCn1ccnc1)c1ccccc1
124,COC(=O)C1=CC=C(C=C1)OCCCC2=CN=CN2,-2.200001865406602,COC(=O)c1ccc(OCCCc2cnc[nH]2)cc1
125,C1CCN(CC1)CCCOC2=CC=C(C=C2)CCCNC3=C4CCCCC4=NC5=CC=CC=C53,-4.0,c1ccc2c(NCCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3
126,CN1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,-3.1999991251967965,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1
127,CCCC(=NO)C1=CC=C(C=C1)OCCCC2=CN=CN2.C(=CC(=O)O)C(=O)O,-4.0,CCCC(=NO)c1ccc(OCCCc2cnc[nH]2)cc1.O=C(O)C=CC(=O)O
128,C1=CC=NC(=C1)C(CCNC(=NCCCC2=CN=CN2)N)C3=CC(=CC=C3)[N+](=O)[O-],-3.229999065949292,NC(=NCCCc1cnc[nH]1)NCCC(c1cccc([N+](=O)[O-])c1)c1ccccn1
129,CC(C)C1=CC=C(C=C1)C2N(C(=O)CS2)CCCN(C)C.Cl,-0.2999429000227671,CC(C)c1ccc(C2SCC(=O)N2CCCN(C)C)cc1.Cl
130,C1=CC=NC(=C1)C(=CCN=C(N)NCCCC2=CN=CN2)C3=CC=C(C=C3)F,-2.5400039448500267,NC(=NCC=C(c1ccc(F)cc1)c1ccccn1)NCCCc1cnc[nH]1
