cano_smiles,dataset,value
NC(CO)(CCc1ccc(-c2coc(-c3ccc(C(F)(F)F)cc3)n2)cc1)COP(=O)(O)O,training,-2.551449997972876
CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCC(C)Cc3ccc(Cl)cc3)ccc21.Cl,training,-3.9138138523837167
Cc1ccccc1Cc1ccc2sc(-c3ccc(CN4CC(C(=O)O)C4)cc3F)nc2c1,training,-3.3873898263387296
CCCCCCCOc1ccc(CCC(C)(N)COP(=O)(O)O)cc1,training,-0.7323937598229685
NC(CO)(CCc1ccc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)cc1)COP(=O)(O)O,training,-2.7895807121644256
O=C(O)CCNCC1=Cc2ccc(OCCCCc3ccccc3)cc2CC1,training,-3.89209460269048
CC(C)(c1ccccc1)c1ccc2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3F)sc2n1,training,-3.3996737214810384
CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1,training,-0.9675479762188621
CCCCc1ccc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(C)c3)no2)s1,training,-3.0979510709941502
CCCCN(C(=O)c1ccc(C(F)(F)F)cc1)c1nnc(-c2cccc3c2ccn3CCC(=O)O)s1,training,-3.1999991251967965
CCc1cc(-c2noc(-c3sc(C)c4c3CC3C4C3(C)C)n2)cc(C)c1CCC(=O)O,training,-3.4593924877592315
Clc1ncn(Cc2cccc(-c3noc(CCC4(c5ccccc5)CCCCC4)n3)c2)c1Cl,training,-3.113943352306837
O=C(O)C1CN(Cc2ccc(-c3noc(-c4cc(-c5ccccc5)c(C(F)(F)F)s4)n3)cc2)C1,training,-2.90768002424242
CCc1cc(-c2noc(-c3ccnc(CCC(C)C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.5717088318086883
CCc1cc(-c2noc(-c3sc(CC)c4c3CCC(CC)(CC)C4)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-0.0791812460476248
CCCN(C)Cc1cc(C)cc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(CC)c3)no2)c1,training,-2.57978359661681
Cc1nc(-c2ccc(-c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3)cc2)co1,training,-3.0
NC(CO)(CCc1ccc(-c2coc(-c3ccc(OC(F)(F)F)cc3)n2)cc1)COP(=O)(O)O,training,-3.3242824552976926
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CN(CCC(=O)O)CCO4)no2)cc1Cl,training,-3.2999711989918064
O=C(O)C1CN(Cc2ccc(-c3cc4cc(OCC5CC5)ccc4o3)c(F)c2)C1,training,-3.6812412373755867
Cn1cc(C(=O)Nc2cnc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccccc21,training,-3.397940008672037
Cc1cc(C)n(-c2nc(NCCCO)c3c4c(sc3n2)CCCC4)n1,training,-3.631443769013172
CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCCCc3ccccc3)ccc21,training,-3.6989700043360174
Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ncccc21,training,-3.397940008672037
O=C(O)CCNCC=Cc1ccc(OCCCCc2ccccc2)cc1Cl,training,-3.8573324964312685
O=C(O)C1CN(Cc2ccc(-n3cc4cc(Cc5ccccc5)ccc4n3)c(F)c2)C1,training,-3.0453229787866576
CCc1c(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(C)c3)no2)sc(C)c1CC(C)C,training,-2.2355284469075487
Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(CC(C)C)cn2)n1,training,-3.0791812460476247
Cc1sc(C(=O)CCc2ccc(OCCO)cc2)c2c1C1C(C2)C1(C)C,training,-3.2068258760318487
CCCc1sc(C(=O)CCc2cc(C)c(OCC(O)CNC(=O)CO)c(CC)c2)c2c1CC(C)(C)CC2,training,-1.3979400086720375
Cc1cc(C2CC2C(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)n1,training,-2.089905111439398
CCc1sc(C(=O)CCc2cc(C)c(OCC(O)CO)c(C)c2)c2c1CC(C)CC2,training,-2.7774268223893115
Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OCC(F)(F)F)c(C#N)c2)n1,training,-3.2041199826559246
NC(CO)COc1cc(Cl)c(-c2nnc(N3CCN(C(=O)C4CCCC4)CC3)s2)cc1F,training,-2.6127838567197355
COc1cc(OC)cc(-c2noc(CCC3(c4ccccc4)CCCCC3)n2)c1,training,-3.230448921378274
CC(C)c1c(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)noc1-c1ccccc1,training,-3.707570176097936
Cn1cc(C(=O)Nc2ccc(-c3ccccn3)c(C(F)(F)F)c2)c(=O)c2ccccc21,training,-3.397940008672037
CCc1cc(-c2noc(-c3ccc(CN(C)CC)s3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.662757831681574
NC(CO)(CCc1ccc(-c2ccc(OCc3ccccc3)cc2F)cc1)COP(=O)(O)O,training,-0.6127838567197355
CC(C)(C)c1c(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)noc1-c1ccccc1,training,-3.4149733479708178
Cc1c2c(nn1-c1nnc(-c3ccc(OC(C)C)c(Cl)c3)s1)CCN(CCC(=O)O)C2,training,-3.899984562549392
CCCCCCCCc1cccc(NC(=O)C(N)COP(=O)(O)O)c1,training,-2.6532125137753435
Cc1cc(CCC(=O)O)ccc1-c1noc(-c2cnc(OC(C)C(F)(F)F)c(Cl)c2)n1,training,-2.204119982655925
CCCCCCCCc1ccc(-c2cnc(C(N)(CO)COP(=O)(O)O)[nH]2)cc1.Cl,training,-2.7993405494535817
CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCC(C)Cc3ccc(F)cc3)ccc21.Cl,training,-3.9754318085092635
CCc1c(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)noc1-c1ccccn1,training,-3.2787536009528284
Cc1cc(CCC(=O)c2sc(C)c3c2CC2C3C2(C)C)cc(C)c1OCC(O)CN1CC(C(=O)O)C1,training,-3.0
O=C(O)C1CN(CC=Cc2ccc(OCCCc3ccccc3)cc2)C1,training,-3.5185139398778875
O=C(O)C1CN(Cc2ccc(-c3noc(-c4onc(-c5ccccn5)c4C(F)(F)F)n3)cc2)C1,training,-3.462397997898956
CCc1cc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(CC)c3)no2)ccc1CN(C)CC,training,-2.0
CCCN(CC1CC1)c1cc(C(=O)Nc2ccc3[nH]ncc3c2)ncn1,training,-2.6190933306267428
O=C(O)C1CN(Cc2ccc(-c3nc4ccc(C(=O)N5CCSC5)cc4s3)c(F)c2)C1,training,-3.8704039052790264
CCCCc1c(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)noc1-c1ccccc1,training,-2.832508912706236
CCc1cc(-c2noc(-c3cc(OC)cc(CC(C)C)n3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.146128035678238
Cc1cc(CCC(=O)c2sc(C)c3c2CC2C3C2(C)C)cc(C)c1OCCCNC(CC(=O)O)C(=O)O,training,-2.5415792439465807
CC(=NOCc1ccc(C2CCCCC2)c(C(F)(F)F)c1)c1ccc(CNCCC(=O)O)cn1,training,-3.4149733479708178
c1ccc(C(Cc2nc(-c3ccncc3)no2)c2ccccc2)cc1,training,-3.719331286983728
O=C(O)C1CN(Cc2ccc(-c3cn4ccc(Cc5ccccc5)cc4n3)c(F)c2)C1,training,-3.7846172926328747
CCc1cc(-c2noc(-c3cc(C)nc(N4CCCC4)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.4871383754771865
CC(CN1CCc2oc(-c3ccc(OCc4ccc(C(F)(F)F)cc4)c(F)c3)nc2C1)C(=O)O,training,-3.6020599913279625
CCCc1ccc(-c2noc3c2COc2cc(CN4CC(C(=O)O)C4)ccc2-3)cc1,training,-3.113943352306837
CCCCCCCCc1ccc(-c2cnc(C(C)(N)COP(O)(O)=S)[nH]2)cc1.O=C(O)C(F)(F)F,training,-3.2041199826559246
Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)n2)c(=O)c2cnccc21,training,-3.397940008672037
CCc1cc(-c2noc(-c3cc(C4CCCC4)cc(C)n3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.41161970596323
Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C(F)(F)F)C(F)(F)F)c(C#N)c2)n1,training,-2.531478917042255
Cc1cc(-c2noc(-c3sc(C)c4c3CC3C4C3(C)C)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-1.5622928644564746
CCc1cc(C(C)=NOCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CNCCC(=O)O,training,-3.8573324964312685
CCCCCCCCc1ccc(-c2cnc(C(N)COP(O)(O)=S)[nH]2)cc1,training,-2.8388490907372548
CCCCCn1cc(-c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)nn1,training,-3.2889196056617265
CCOc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1OCC,training,-3.6334684555795866
O=C(O)C1CN(Cc2ccc(-c3nc4cc(Cc5ccc(F)c(F)c5)ccc4s3)c(F)c2)C1,training,-2.9854264740830017
CC1(C)SCCN1C(=O)c1ccc2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3F)sc2c1,training,-3.428134794028789
NC(CO)COc1cc(Cl)c(-c2nnc(N3CCN(C(=O)c4cccc(Cl)c4)CC3)s2)cc1F,training,-2.57978359661681
CCc1cc(-c2noc(-c3cc(C)nc(CN(C)CC(C)C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.7481880270062
O=C(O)CN1CCC(c2ccc3oc(-c4ccc(-c5ccccc5)c(C(F)(F)F)c4)nc3c2)CC1,training,-3.299999496116984
Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccncc21,training,-3.397940008672037
CC(C)CCN(C(=O)c1ccccc1F)c1nnc(-c2ccc(CN3CC(C(=O)O)C3)cc2)s1,training,-1.9030899869919435
CCCCCCCCc1ccc(NC(=O)C(N)COP(=O)(O)O)cc1,training,-2.6532125137753435
CCc1cc(-c2noc(-c3cc(OC)cc(C4CCCC4)n3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.9030899869919438
Cc1cc(CCC(=O)c2sc(C)c3c2CCC(C)(C)C3)cc(C)c1OCC(O)CNC(=O)CO,training,-2.593286067020457
CCc1cc(-c2noc(-c3sc(CC)c4c3CCC3(CC3)C4)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-1.3802112417116061
O=C(O)C1CN(Cc2ccc(-c3nc4cc(Cc5ccc(F)cc5)ccc4s3)c(F)c2)C1,training,-3.281033367247728
NC(CC(=O)O)C(=O)Nc1ccc(-c2nc3ccc(C4(c5ccccc5)CC4)nc3s2)c(F)c1,training,-2.921166050637739
O=C(Nc1ccnc2ccccc12)c1cc(N(CC2CC2)C2CCCCC2)ncn1,training,-3.0644579892269186
CC(N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCCCC2CCCCC2)cc1,training,-1.625312450961674
CCc1cc(-c2noc(-c3cnc(C(CC)CC)c(C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.4199557484897585
CCCCCCCCc1ccc(NC(=O)C(N)CCP(=O)(O)O)cc1,training,-2.4313637641589882
O=C(O)CNCCCc1ccc2oc(-c3ccc(-c4ccccc4)c(C(F)(F)F)c3)nc2c1,training,-2.4000023459279562
CCCCCCCCCCCCCC=CC(O)C(N)COP(=O)(O)O,training,-0.3010299956639812
CC(N)(COP(=O)(O)O)c1ncc(-c2ccc(OCCc3ccc(-c4ccccc4)cc3)cc2)[nH]1,training,-1.7387805584843692
CC(C)Cc1onc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)c1C(F)(F)F,training,-3.792391689498254
CCc1cc(-c2noc(-c3ccnc(C(C)C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.5954962218255733
O=C(O)C1CN(Cc2ccc(-c3nc4ccc(C5(c6ccccc6)CC5)cc4s3)c(F)c2)C1,training,-3.669316880566112
NC(CO)(CCc1ccc(-c2cn(-c3ccc(Cl)cc3)nn2)cc1)COP(=O)(O)O,training,-3.3003780648707024
NC(COc1cc(Cl)c(-c2nc(N3CCN(C(=O)C4CCCC4)CC3)no2)cc1F)COP(=O)(O)O,training,-2.9731278535996988
CCCCCCCCOc1ccc(NC(=O)C(C)(N)COP(=O)(O)O)cc1,training,-1.2121876044039581
O=C(O)CCN1CC=C(c2ccc(OCCCc3ccccc3)cc2)CC1,training,-3.0791812460476247
CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCCCc3cccc(F)c3)ccc21,training,-3.591064607026498
CCCCN(C)Cc1cc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(CC)c3)no2)ccc1C,training,-3.462397997898956
CCCCCCCCCCCCCCONC(=O)C(N)COP(=O)(O)O.O=C(O)C(F)(F)F,training,-2.77952434332479
Cn1cc(C(=O)Nc2ccc(-c3ccncc3)c(C(F)(F)F)c2)c(=O)c2ccccc21,training,-3.397940008672037
CC(C)c1ccc(CCCCc2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)cc1,training,-2.2648178230095364
O=C(O)CCNCCc1ccc2oc(-c3ccc(-c4ccccc4)c(C(F)(F)F)c3)nc2c1,training,-2.3005193996137856
Cc1cc(S(=O)(=O)NCCCC(=O)O)ccc1NC(=O)c1cc(N(CC2CC2)C2CCCCC2)ncn1,training,-3.1172712956557644
CCc1cc(CN2CC(C(=O)O)C2)sc1-c1noc(-c2ccc(Oc3ccccc3)c(C)c2)n1,training,-3.7781512503836434
Cc1cc(C)n(-c2nc(NCCO)c3c4c(sc3n2)CCCC4)n1,training,-3.8254261177678233
CC(=NOCc1ccc(C2CCCCC2)c(C(F)(F)F)c1)c1ccc(CNCCC(=O)O)c(Br)c1,training,-3.0413926851582254
Nc1cc(-c2noc(CCC3(c4ccccc4)CCCCC3)n2)ccn1,training,-2.633468455579586
CCc1ccccc1Oc1ccc(-c2nc(-c3sc(CN4CC(C(=O)O)C4)cc3CC)no2)cc1,training,-4.0
CCCSc1nc(N2CCOCC2)c2c(c1C#N)CCCC2,training,-3.6374897295125117
CCc1cc(-c2noc(-c3sc(CC)c4c3CCC(C)(C)C4)n2)cc(C)c1OCC(C)CO,training,-1.1760912590556811
Cc1cc(CCC(=O)c2sc(C)c3c2CCC(C)(C)C3)cc(C)c1OCC(O)CN1CC(C(=O)O)C1,training,-3.2442771208018435
O=C(O)CCN1CCc2oc(-c3ccc(OCc4ccccc4F)cc3)cc2C1,training,-3.505149978319906
O=C(O)C1CN(Cc2ccc(-c3noc(-c4noc(-c5ccccc5)c4-c4ccccc4)n3)cc2)C1,training,-2.113943352306837
O=C(O)C1CN(Cc2ccc(-c3cc4cc(N5CCCCC5)ccc4o3)cc2)C1,training,-3.1583624920952498
CCCCOc1ccc(-c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)c(F)c1,training,-1.7075701760979365
Cc1cc(-c2noc(-c3scc(CC(C)C)c3C)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.722633922533812
CCc1cc(-c2noc(-c3cc(OC)nc(C4CCC4)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-1.3424226808222062
CCCc1ccc(-c2nc(-c3cccc4c3CCN4CC(N)(CO)CO)no2)cc1CCC,training,-1.9845273133437928
CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCC(C)Cc3ccc(F)cc3)ccc21,training,-3.9754318085092635
CC(N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCc2ccc(-c3ccccc3)cc2)cc1,training,-1.9224659452984127
CCc1cc(-c2noc(-c3sc(CN(C)CC(C)C)c(C)c3C)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.361727836017593
Cc1cc(S(=O)(=O)NCC(=O)O)ccc1NC(=O)c1cc(N(CC2CC2)C2CCCCC2)ncn1,training,-2.413299764081252
CC(N)(CCc1ccc(OCCCCCCCCNc2ccc([N+](=O)[O-])c3nonc23)cc1)COP(=O)(O)O,training,-1.2999429000227671
CNS(=O)(=O)c1ccc(NC(=O)c2cc(N(CC3CC3)C3CCCCC3)ncn2)c(C)c1,training,-3.392696953259666
CCc1cc(-c2noc(-c3cc(C)cc(N(CC)CC)n3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.632457292184724
O=C(O)C1CCCN(CCCc2ccc3oc(-c4ccc(-c5ccccc5)c(C(F)(F)F)c4)nc3c2)C1,training,-3.299999496116984
CCc1cc(-c2noc(-c3cc(C)cc(OC4CCCC4)n3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.9684829485539352
CCCCc1ccc(Oc2ccc(CCC(N)(CO)COP(=O)(O)O)c(F)c2)cc1,training,-2.3096301674258988
CCc1cc(-c2noc(-c3cnc(CC(C)C)c(C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.7151673578484576
CCCCCCCCc1ccc(-c2cnc(C(N)(CO)COP(=O)(O)O)[nH]2)cc1,training,-2.7993405494535817
CCc1cc(-c2noc(-c3cc(C)nc(N(CC)CC)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.544068044350276
CCc1cc(-c2noc(-c3cc(C)cc(CC(C)C)n3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.096910013008056
CCCCN(C)Cc1ccc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(CC)c3)no2)cc1C,training,-2.544068044350276
Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2cccc(CN)c21,training,-3.7481880270062
CCCCCCc1ccc2c(CCC(N)(CO)COP(=O)(O)O)cccc2c1,training,-3.0
O=C(c1cc(C2CCCCC2)on1)N(C1CCCCC1)C1CCCCC1,training,-2.747411807886424
O=C(O)CCCN1CCc2oc(-c3ccc(OCc4ccccc4F)c(F)c3)cc2C1,training,-2.6989700043360187
O=C(O)C1CN(Cc2ccc(-c3nc4cnc(Cc5ccccc5)cc4s3)c(F)c2)C1,training,-3.7371926427047364
CC1CCCCC1N(C(=O)c1cc(C2CC2)on1)C1CCOCC1,training,-3.4502491083193614
CCCCCCCCOc1ccc(-c2cnc(C(C)(N)COP(=O)(O)O)[nH]2)cc1,training,-1.1702617153949575
Cc1cc(CCC(=O)c2sc(C)c3c2CC2C3C2(C)C)cc(C)c1CCC(=O)O,training,-3.7168377232995247
CCOc1ccc(-c2nc(-c3ccncc3)no2)cc1OCC,training,-3.4424797690644486
Cc1cc(C(=O)N(C2CCCCC2)C2CCCCC2)no1,training,-3.819214799882384
CCCCCCCCCCCCCCCCNC(=O)C(N)COP(=O)(O)O,training,-2.9437911989293015
CCc1cc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(CC)c3)no2)cc(C2CCCCC2)n1,training,-1.3979400086720375
COc1cc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)ccc1OC(C)C,training,-2.792391689498254
CCc1cc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(CC)c3)no2)cc(C2CCC2)n1,training,-0.6989700043360189
Cc1cccc(-c2noc(CCC3(c4ccccc4)CCCCC3)n2)c1,training,-3.342422680822206
CCCCC(=O)NC(Nc1nc(C2CC2)cs1)(C(=O)OCC)C(F)(F)F,training,-3.9943171526696366
CC(=NOCc1ccc(C2CCCCC2)c(C(F)(F)F)c1)c1ccc(CNCCC(=O)O)c(C2CC2)c1,training,-3.113943352306837
Cc1nn(C(=O)C=Cc2ccncc2)c2c1C1C(C2)C1(C)C,training,-2.537819095073274
CCc1cc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(CC)c3)no2)cc(C2CCCC2)n1,training,-0.38021124171160603
CCCCCCCCc1ccc(-c2cnc(C(C)(N)COP(=O)(O)O)[nH]2)cc1.O=C(O)C(F)(F)F,training,-2.8920946026904804
CCCc1c(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)noc1CC(C)C,training,-2.9294189257142933
NC(CO)(CCc1ccc(-c2ccc(Sc3ccccc3)cc2F)cc1)COP(=O)(O)O,training,-0.6901960800285137
O=C(O)CCCS(=O)(=O)c1ccc(NC(=O)c2cc(N(CC3CC3)C3CCCCC3)ncn2)cc1,training,-1.9294189257142929
CCOC(=O)c1cc2ccc(OC(=O)c3ccco3)cc2oc1=O,training,-3.8561244442422997
CCCCCCC1CCc2cc(CCC(N)(CO)COP(=O)(O)O)ccc2O1,training,-2.70586371228392
CCc1cc(-c2noc(-c3cc(C)c(CN(C)C)c(C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.7403626894942437
CCc1cc(-c2noc(-c3cc(OC)nc(C4CCCCC4)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.8388490907372548
CCc1cc(-c2noc(-c3cc(C)c(CC(C)C)cn3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.187520720836463
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(CC(=O)O)CC4)no2)cc1C#N,training,-3.2999711989918064
O=C(O)C1CN(c2ccc3oc(-c4ccc(-c5ccccc5)c(C(F)(F)F)c4)nc3c2)C1,training,-3.299999496116984
CCc1cc(-c2noc(-c3cc(C(CC)CC)cc(OC)n3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.255272505103306
CCc1cc(-c2noc(-c3ccnc(CCC(C)C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.4149733479708178
CCc1sc(C(=O)CCc2cc(C)c(OCC(O)CO)c(C)c2)c2c1CC(C)(C)CC2,training,-2.1003705451175634
Cc1cc(CCC(=O)c2sc(C)c3c2CC2C3C2(C)C)cc(C)c1OCCNS(C)(=O)=O,training,-2.7528164311882715
Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(C(F)(F)C(C)C)cn2)n1,training,-2.6720978579357166
CC(C)Cc1ccc2oc(-c3ccc(CN4CC(C(=O)O)C4)cc3)cc2c1,training,-3.2787536009528284
O=C(O)C1CN(Cc2ccc(-c3cc4cc(Cc5ccccc5)ccc4o3)cc2F)C1,training,-3.5352941200427703
Cc1ccc(Oc2ccc(-c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3)cc2)cc1,training,-1.919078092376074
CCc1cc(-c2noc(-c3ccnc(C4CCCC4)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-2.8668778143374984
CCc1cc(-c2noc(-c3ccc(C)c(CN(C)CC(C)C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.0791812460476247
CCc1cc(-c2noc(-c3cc(C)cc(CN(C)C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.3010299956639813
CCCCCCCCc1ccc(-c2cnc(C(C)(N)COP(O)(O)=S)[nH]2)cc1,training,-3.2041199826559246
CC(C)Oc1ncc(-c2nc(-c3cccc4c3OCCNC4CCCC(=O)O)no2)cc1Cl,training,-4.0
CC(N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCCCCc2ccccc2)cc1,training,-1.801403710017355
Cc1sc(C(=O)CCc2ccc(OCCO)cc2Cl)c2c1C1C(C2)C1(C)C,training,-3.716003343634799
CCc1cc(-c2noc(-c3ccnc(C(CC)CC)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.127104798364808
O=C(O)C1CN(Cc2cc(-c3noc(-c4ccc(Oc5ccccc5)cc4)n3)cs2)C1,training,-3.662757831681574
CCCc1cc(-c2nc(-c3cc(C)c(OCC(O)CNC(=O)CO)c(CC)c3)no2)cc(C)n1,training,-2.4913616938342726
CN(C)N=C1SC(=Cc2ccc(O)c(Cl)c2)C(=O)N1c1ccccc1,training,-2.146128035678238
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCNC4CC(=O)O)no2)cc1Cl,training,-3.7000054299748713
CCc1cc(-c2noc(-c3cc(OC4CCCC4)cc(C)n3)n2)cc(C)c1OCC(O)CNC(=O)CO,training,-3.146128035678238
CCOc1ccc(-c2nc(-c3ccc4oc(C(N)(CO)CO)cc4c3)no2)cc1OCC,training,-2.57978359661681
Cc1cc(CCC(=O)c2sc(C)c3c2CCC(C)(C)C3)cc(C)c1OCC(O)CNCCC(=O)O,training,-2.755112266395072
CCCCCCCCOc1ccc(NC(=O)C(N)CC(=O)O)cc1,training,-3.255272505103306
