cano_smiles,dataset,value
COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2cnn(C)c2)nc1OC,training,-2.222716471147584
COc1cccc(OC)c1C1CCCC(=O)N1C(C)c1ccc(OC(F)(F)F)cc1,training,-1.1303337684950059
COc1ccccc1-c1n[nH]c(C2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)n1,training,-2.093421685162235
COc1ccnc(OC)c1C1CC(C)C(=O)N1Cc1csc(-c2ccc(C)cc2)n1,training,-1.7075701760979365
CCOc1cccc(F)c1C1CC(C)C(=O)N1Cc1ccnc(-c2nc(C)cs2)c1,training,-0.3010299956639812
O=C(c1cc(C(F)(F)F)ccc1-n1nccn1)N1CCC1c1nc(-c2ccccc2OC(F)(F)F)no1,training,-2.3783979009481366
Cc1cccc(-c2ocnc2C(=O)Nc2cnn(CCOc3ccc4c(c3)OCO4)c2)c1,training,-2.617000341120899
COc1cc2c(cc1OC)CN(C(=O)C(NCc1cccnc1)C(C)(C)C)CC2,training,-2.380211241711606
COc1ncnc(OC)c1C1CCCC(=O)N1Cc1csc(-c2ccccc2)n1,training,-2.4082399653118496
COc1c(F)cccc1-c1n[nH]c(C2CCCN2C(=O)c2cc(Cl)c(C)cc2-n2nccn2)n1,training,-0.3010299956639812
COc1cc2c(cc1OC)CN(C(=O)C(Cc1ccccc1)C(C)(C)C)CC2,training,-1.7481880270062005
Cc1cc(O)cc2c(=O)c3ccccc3sc12,training,-0.9542425094393248
COc1cccc(OC)c1C1CCCC(=O)N1Cc1cccc(N2CCCCC2)c1,training,-1.662757831681574
COc1cc2ccn(CCn3cc(NC(=O)c4ncoc4-c4cccc(C)c4)cn3)c2cc1OC,training,-1.4471580313422192
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3cccc(Cl)c3C)n[nH]2)c1,training,-1.4623979978989559
COc1cc(C(=O)N2CCCC2c2nc(-c3ccccc3OC)n[nH]2)c(-n2nccn2)cc1Cl,training,-1.0
COc1cccc(F)c1C1CC(C)C(=O)N1Cc1cccc(-c2nc(Cl)cs2)c1,training,-0.9542425094393248
Cc1ccc(-n2nccn2)c(C(=O)N2C(C)COC2Cn2cc(-c3ccc(F)cn3)cn2)c1,training,-2.6628522332647964
COc1c(F)cccc1-c1nc(C2CCCN2C(=O)c2ccccc2-n2nccn2)no1,training,-1.0791812460476249
COc1ncnc2ncn(CCn3cc(NC(=O)c4ncoc4-c4cccc(C)c4)cn3)c12,training,-2.691965102767361
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nnc(-c3ccccc3OC(F)(F)F)s2)c1,training,-2.0492180226701806
Cc1c(Cl)cccc1-c1noc(C2CCCN2C(=O)c2ncsc2-c2cccc(Cl)c2)n1,training,-2.303196057420489
COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1ccc2sc(C)nc2c1,training,-2.084576277934331
CCOc1c(F)cccc1-c1noc(C2CCN2C(=O)c2cc(C)ccc2-n2nccn2)n1,training,-1.0
Cc1cccc(-c2sc(C)nc2C(=O)N2CCCC2Cc2ccc(Cl)c(Cl)c2)c1,training,-1.8195439355418688
COc1ccnc(OC)c1C1CC(C)C(=O)N1Cc1cccc(-c2nc(Cl)cs2)c1,training,-2.012837224705172
Cc1c(C#N)ccnc1OC1CCC(C)N(C(=O)c2cc(C#N)ccc2-n2nccn2)C1,training,-1.6020599913279625
CCN(CC)C(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1cccc(Cl)c1,training,-2.143014800254095
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2cc(-c3ccccc3)n[nH]2)c1,training,-2.34635297445064
Cc1c(F)cccc1-c1noc(C2CCCN2C(=O)c2ccccc2-n2nccn2)n1,training,-1.2552725051033058
Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC2CCN3c2ncc3cc(F)ccc3n2)c1,training,-3.5682017240669954
CCOc1ccccc1-c1noc(C2CCCN2C(=O)c2ccc(C)cc2-n2nccn2)n1,training,-1.3010299956639813
Cc1cccc(-c2sc(C)nc2C(=O)N2CCC2CNC(=O)c2cccc3c2OCCN3C)c1,training,-1.1139433523068367
O=C(NC1COCC1Nc1nc2ccc(F)cc2s1)c1ccccc1-n1nccn1,training,-3.57978359661681
CCn1nc(C)c2c1CCN(C(C(=O)NC)c1ccccc1)C2COc1ccc(C)cc1,training,-1.2787536009528289
CCOc1ncccc1-c1noc(C2CCCN2C(=O)c2cc(OC)c(Cl)cc2-n2nccn2)n1,training,-0.6989700043360189
Cc1nc(C(=O)N2CC(N)CCC2CNC(=O)c2cccc3cccnc23)c(-c2ccccc2)s1,training,-3.3010299956639813
Cc1cccc(-c2ocnc2C(=O)Nc2cnn(CCn3ccc4ccc(F)cc43)c2)c1,training,-1.8260748027008264
COc1cc(C(=O)N2CCCC2c2nc(-c3cccc(F)c3OC)no2)c(-n2nccn2)cc1F,training,-1.0
CCC(c1ccc(OC(F)(F)F)cc1)N1C(=O)CCCC1c1c(OC)cccc1OC,training,-3.752048447819439
CCc1nc(OC)c2n1CCN(C(C(=O)NC)c1ccccc1)C2CCc1ccc(C(F)(F)F)cc1,training,-1.863322860120456
CC1CCC(Oc2nccc(C#N)c2C#N)CN1C(=O)c1ccccc1-n1nccn1,training,-1.6020599913279625
Cc1cc(C)cc(NC(=O)C2CCCN2S(=O)(=O)c2ccc(Br)cc2Cl)c1,training,-2.0253058652647704
COc1cc(C(=O)N2CCCC2c2nc(-c3cccc(F)c3OC)n[nH]2)c(-n2nccn2)cc1C,training,-0.7781512503836436
COc1cc(CC2CCCN2C(=O)c2nc(C)sc2-c2cccc(C)c2)cc(OC)c1,training,-0.6334684555795865
CCCOc1ccc(CN2C(=O)CCCC2c2c(OC)cccc2OC)cc1,training,-1.5440680443502757
COc1ccc(F)c(OC)c1C1CC(F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,training,-2.4712917110589387
COc1cc(C(=O)N2CCC2c2noc(-c3cccc(F)c3C)n2)c(-n2nccn2)cc1Cl,training,-0.4771212547196624
O=C(c1ccc(F)cc1-n1cccn1)N1CCCC1c1nc(-c2ccccc2OC(F)(F)F)no1,training,-2.5403294747908736
COc1cc2c(ccn2CCn2cc(NC(=O)c3ncoc3-c3cccc(C)c3)cn2)cn1,training,-1.4623979978989559
Cc1ccc(C(=O)N2CCOC(C)C2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)c1,training,-3.270445908017962
O=C(NC1CCCC1Nc1nc2ccc(F)cc2s1)c1ccccc1F,training,-3.5682017240669954
COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc2oc3ccccc3c2c1,training,-0.6020599913279624
COc1cc(OC)nc(NC(C)Cn2cc(NC(=O)c3ncoc3-c3cccc(C)c3)cn2)n1,training,-2.549003262025788
COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1ccnc(-n2cccn2)c1,training,-2.3096301674258988
CCOc1ncccc1-c1noc(C2CCCN2C(=O)c2cc(F)cc(C)c2-n2nccn2)n1,training,-2.7781512503836434
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nnc(-c3cccc(Cl)c3C)o2)c1,training,-1.3222192947339193
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3cccc(OC(F)(F)F)c3)no2)c1,training,-1.505149978319906
COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2CC(=O)N(C)C2CCCCC2)cc1OC,training,-4.0
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2noc(-c3cccc(C)c3C)n2)c1,training,-1.1760912590556811
CC1CCC(c2nc(C(O)C(F)(F)F)cs2)CN1C(=O)c1ccccc1-n1nccn1,training,-1.1760912590556811
COc1c(F)cccc1-c1nc(C2CCCN2C(=O)c2cc(Cl)ccc2-n2nccn2)no1,training,-0.4771212547196624
Cc1cccc(-c2ocnc2C(=O)Nc2cnn(CCn3ccc4cccc(C)c43)c2)c1,training,-2.5751878449276613
COc1ccnc(NCCn2cc(NC(=O)c3ncoc3-c3cccc(C)c3)cn2)c1,training,-2.404833716619938
COc1cc2ccn(CCn3cc(NC(=O)c4ncoc4-c4cccc(F)c4)cn3)c2cc1OC,training,-2.1643528557844367
COc1ccc(C)cc1-c1nc(C2CCCN2C(=O)c2cc(Cl)ccc2-n2nccn2)no1,training,-1.3222192947339193
O=C(c1cc(C(F)(F)F)ccc1-n1nccn1)N1CCCC1c1nc(-c2ccccc2OC(F)(F)F)no1,training,-2.4548448600085098
COc1cc2c(cc1OC)CN(C(=O)C(NCc1ccsc1)C(C)(C)C)CC2,training,-1.5440680443502757
CCOc1cccc(F)c1C1CC(Cl)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,training,-1.1760912590556811
Cc1ccc(C(=O)N2CCOCC2Cc2cccc(-c3ncon3)c2)c(-n2nccn2)c1,training,-2.3263358609287517
Cc1cccc(-c2ocnc2C(=O)Nc2cnn(CCNc3ncccn3)c2)c1,training,-3.0644579892269186
COc1ccccc1C1CC(Cl)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,training,-2.954724790979063
COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc2ccccc2n1,training,-2.5171958979499744
CCc1cc2c(SCC(=O)N(CC)c3c(N)n(Cc4ccccc4)c(=O)[nH]c3=O)ncnc2s1,training,-3.2329961103921536
Cc1cc(-n2nccn2)c(C(=O)N2CCC2c2nc(-c3ccccc3OC(F)(F)F)n[nH]2)cc1Cl,training,-0.6989700043360189
CCOc1c(F)cccc1-c1nc(C2CCCN2C(=O)c2cc(Cl)c(C)cc2-n2nccn2)no1,training,-0.4771212547196624
Cc1cc(C(=O)N2CCCC2c2nc(-c3ccccc3OC(F)(F)F)n[nH]2)c(-n2nccn2)cc1C,training,-0.3010299956639812
Cc1c(Cl)cccc1-c1noc(C2CCN2C(=O)c2ccccc2-c2ccccc2)n1,training,-1.3010299956639813
COc1cccc(OC)c1C1CC(Cl)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,training,-1.6127838567197357
COc1cc(C)cc(-c2nc(C3CCCN3C(=O)c3cc(C)ccc3-n3nccn3)no2)c1,training,-1.0791812460476249
CCc1nc(S(C)(=O)=O)c2n1CCN(C(C(=O)NC)c1ccccc1)C2CCc1ccc(C(F)(F)F)cc1,training,-1.3979400086720375
CCOc1cccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc(OC)cc2)c1,training,-1.57978359661681
CC1CC(c2ccccc2-c2ccccc2)N(Cc2ccc(OC(F)(F)F)cc2)C1=O,training,-2.6599162000698504
CCc1nc(C(F)(F)F)c2n1CCN(C(C(=O)NC)c1ccccc1)C2CCc1ccc(C(F)(F)F)cc1,training,-1.041392685158225
COC(=O)c1ccnc(OC2CCC(C)N(C(=O)c3ccc(OC)nc3-n3nccn3)C2)c1,training,-2.6085260335771943
COc1cc(C(=O)N2CCCC2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2cccn2)cc1C,training,-1.146128035678238
COc1ccc(S(=O)(=O)N2CCCC2C(=O)Nc2cc(C)cc(C)c2)cc1,training,-3.7813244556669883
CC1CCC(c2nc(C(C)(C)O)cs2)CN1C(=O)c1ccccc1-n1nccn1,training,-1.230448921378274
COc1ccc(OC)c(C=NNC(=O)c2cc3c(OC)cc(OC)cc3[nH]2)c1,training,-3.8388490907372548
COc1cccc(OC)c1C1CCCCC(=O)N1Cc1ccc2ccccc2n1,training,-1.9138138523837167
COc1cccc(F)c1C1CC(F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,training,-1.8195439355418688
Cc1ccc(OCCn2cc(NC(=O)c3ncoc3-c3cccc(C)c3)cn2)nc1,training,-3.2674064187529037
CCOc1cccc(F)c1C1CC(F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,training,-0.9030899869919436
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2ncc(-c3ccccc3C)o2)c1,training,-2.2648178230095364
Cc1nc(C(=O)N2CCCC2c2nc(-c3cccc(Cl)c3C)no2)c(-c2cccc(F)c2)s1,training,-2.0453229787866576
Cc1cccc(-c2ocnc2C(=O)Nc2cnn(CCNc3ccc(F)cn3)c2)c1,training,-2.673020907128896
Cc1cccc(-c2ocnc2C(=O)Nc2cnn(CCOc3ccccc3)c2)c1,training,-2.9929950984313414
O=C1CCCC(c2ccnn2-c2ccccc2)N1Cc1cccc(-c2ccccc2)c1,training,-2.8549130223078567
COc1cc2c(cc1OC)C(Cc1ccc(Cl)c(Cl)c1)N(CC(=O)NCc1ccccc1)CC2,training,-2.4487063199050803
COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc(SC(F)(F)F)cc1,training,-1.7923916894982541
COc1cccc(OC)c1C1CCC(=O)N1Cc1ccc(Oc2nc(C)cs2)cc1,training,-2.096910013008056
COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1cc(OC(F)F)ccn1,training,-3.100370545117563
COc1ccc(CC2COCCN2C(=O)c2ccc(F)cc2-n2nccn2)cc1-c1ncon1,training,-1.7781512503836436
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2cc(-c3ccccc3OC(F)(F)F)no2)c1,training,-1.0
COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)nnc2-c2ccccc2)nc1OC,training,-2.230448921378274
Cc1cccc(-c2ocnc2C(=O)Nc2cnn(CCOc3cc(C(F)(F)F)n(C)n3)c2)c1,training,-3.2988530764097064
Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC2CN(c2ncc4ccccc4n2)C3)c1,training,-2.041392685158225
Cc1ccc(-n2nccn2)c(C(=O)N2CC(C#Cc3cccc(CO)c3)CCC2C)c1,training,-0.7993405494535817
COc1ccc(S(=O)(=O)N2CCCC2C(=O)Nc2cc(Cl)cc(Cl)c2)cc1,training,-1.3010299956639813
O=C(c1ccccc1-n1nccn1)N1CCC(F)(F)C(Oc2ccc3ccccc3n2)C1,training,-3.6215916758592184
Cc1cc(C(=O)N2C(C)COCC2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)cc1C,training,-2.550228353055094
COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccnc(N2CCCC2)c1,training,-3.3138672203691533
COc1cc(OC)nc(OCCn2cc(NC(=O)c3ncoc3-c3ccccc3)cn2)n1,training,-1.4623979978989559
Cc1c(C#N)ccnc1OC1CCC(C)N(C(=O)c2ccsc2-n2nccn2)C1,training,-0.9542425094393248
Cc1cc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3cccc(Cl)c3C)no2)cc1Cl,training,-1.0
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3ccccc3)co2)c1,training,-2.469822015978163
Cc1cccc(-c2ocnc2C(=O)Nc2c(C)nn(CCOc3nc4ccccc4o3)c2C)c1,training,-2.9849771264154934
Cc1cc(C)cc(-c2noc(C3CCCN3C(=O)c3cc(C)ccc3-n3nccn3)n2)c1,training,-0.7781512503836436
Cc1ccc(-n2nccn2)c(C(=O)N2CCOCC2Cc2cccc(-n3nccn3)c2)c1F,training,-2.5224442335063197
COc1cc2ncn(CCn3cc(NC(=O)c4ncoc4-c4cccc(C)c4)cn3)c2cc1OC,training,-1.7993405494535817
Cc1cc(-n2nccn2)c(C(=O)N2CCC2c2nc(-c3ccccc3OC(F)(F)F)no2)cc1Cl,training,-1.1139433523068367
Cc1cc(F)cc(C(=O)N2CCCC2c2nc(-c3ccccc3OC(F)(F)F)no2)c1-n1nccn1,training,-2.1789769472931693
O=C(c1ccc(Cl)cc1-n1nccn1)N1CCC1c1nc(-c2ccccc2OC(F)(F)F)no1,training,-1.4471580313422192
COc1cc(C(=O)N2CCCC2c2nc(-c3ccccc3C(F)(F)F)no2)c(-n2nccn2)cc1C,training,-1.4623979978989559
COC(=O)c1ccnc(OC2CCC(C)N(C(=O)c3ccccc3-n3nccn3)C2)c1Cl,training,-1.041392685158225
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3c(C)cncc3C)no2)c1,training,-3.0253058652647704
COc1cccc(OC)c1C1CC(F)(F)C(=O)N1Cc1cccc(-c2ccccc2)c1,training,-1.9084850188786493
COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1cccc(-n2cccn2)n1,training,-3.071882007306125
CCc1nc(Cl)c2n1CCN(C(C(=O)NC)c1ccccc1)C2CCc1ccc(C(F)(F)F)cc1,training,-2.0293837776852097
Cc1ccc(-n2cccn2)c(C(=O)N2CCCC2c2nc(-c3cccc(Cl)c3C)no2)c1,training,-1.146128035678238
Cc1cc(C)cc(NC(=O)C2CCCN2S(=O)(=O)c2ccc(Br)cc2)c1,training,-1.6901960800285136
COc1ccc(N(CC(=O)NCCc2cccc(C)c2)S(=O)(=O)c2c(C)noc2C)cc1,training,-3.3560258571931225
Cc1c(Cl)cccc1-c1noc(C2CCCN2C(=O)c2cccnc2-c2ccccn2)n1,training,-1.8976270912904407
CNC(=O)C(c1ccccc1)N1CCn2c(C3CC3)nc(Cl)c2C1CCc1ccc(C(F)(F)F)c(F)c1,training,-1.0
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3ccccc3OC(F)(F)F)no2)c1F,training,-1.1760912590556811
CCOc1ncccc1-c1noc(C2CCCN2C(=O)c2cc(OC)c(F)cc2-n2nccn2)n1,training,-1.230448921378274
COc1cccc(OC)c1C(=O)NC1CCCC1Nc1cnc2ccccc2n1,training,-3.8129133566428566
COc1cc(C)cc(-c2nc(C3CCCN3C(=O)c3cc(OC)c(Cl)cc3-n3nccn3)no2)c1,training,-0.6020599913279624
COc1cc(C(=O)N2CCC2c2nc(-c3cccc(Cl)c3C)no2)c(-n2nccn2)cc1C,training,-0.3010299956639812
COc1ccc(CC2COCCN2C(=O)c2ccccc2-n2nccn2)cc1-c1cccnc1,training,-3.27415784926368
O=C(c1cccc(F)c1-n1nccn1)N1CCCC1c1nc(-c2ccccc2OC(F)(F)F)no1,training,-1.8976270912904407
Cc1c(Cl)cccc1-c1noc(C2CCCN2C(=O)c2cc(F)ccc2-c2ccn[nH]2)n1,training,-1.5314789170422551
COc1cccc(OC)c1C1CCCC(=O)N1Cc1cccc(-c2ccccn2)c1F,training,-1.8061799739838869
O=C(c1ccc(Cl)cc1-n1nccn1)N1CCOCC1Cc1cc(-n2nccn2)ccc1Cl,training,-2.6541765418779604
COc1cc(C(=O)N2CCCC2c2nc(-c3ccccc3OC)no2)c(-n2nccn2)cc1C,training,-1.1760912590556811
COc1ccc(OCCN(CC(=O)NCc2ccccc2Cl)Cc2cccs2)cc1OC,training,-2.28999006605432
O=C(c1cc(Cl)ccc1-n1nccn1)N1CCCC1c1nc(-c2ccccc2C(F)(F)F)no1,training,-2.2764618041732443
CCOc1ncccc1-c1nc(C2CCN2C(=O)c2cc(C)c(C)cc2-n2nccn2)no1,training,0.2218487496163563
O=C(c1cccc(F)c1-n1nccn1)N1CCOCC1Cc1cccc(-n2nccn2)c1,training,-3.2610248339923973
COc1ccnc(OC)c1C1CC(C)C(=O)N1Cc1cccc(-c2ncc(C)s2)c1,training,-2.0791812460476247
Cc1nc(-c2ccccc2)c(C(=O)N2CCCC(C)C2CNC(=O)c2cccc3cccnc23)s1,training,-1.6989700043360187
Cc1ccc(-c2ncccn2)c(C(=O)N2CCCC2c2nc(-c3cccc(Cl)c3C)no2)c1,training,-1.4623979978989559
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3cc(C)ccc3C)no2)c1,training,-0.9030899869919436
Cc1cc2c(N)nc(N3CCC(C)N(C(=O)c4ccccc4-n4nccn4)CC3)nc2s1,training,-1.5314789170422551
O=C1C(O)CC(c2c(F)cccc2OCCF)N1Cc1ccc(OC(F)(F)F)cc1,training,-1.7558748556724917
O=C(c1cc(Cl)ccc1-n1nccn1)N1CCOCC1Cc1cc(-c2ncccn2)ccc1F,training,-2.6901960800285143
Cc1cc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3ccccc3OC(F)(F)F)n[nH]2)cc1Cl,training,-0.3010299956639812
Cc1cnc(Cl)nc1N1CCC(C)N(C(=O)c2ccccc2-n2nccn2)CC1,training,-3.4149733479708178
N#CC(=C1SC=CS1)c1nc(-c2ccccc2)cs1,training,-3.73897864034956
COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc(OC(F)F)cn1,training,-1.845098040014257
O=C(c1ccccc1-n1nccn1)N1CCOCC1Cc1cccc(-n2nccn2)c1,training,-3.091666957595685
COc1cccc(OC)c1C1CCCCC(=O)N1Cc1cnc2ccccc2c1,training,-3.017450729510536
CSc1ccccc1C(=O)N1CC(Oc2nccc(C#N)c2C)CCC1C,training,-1.5440680443502757
Cc1nc(C(=O)N2CCC2c2nc(-c3cccc(Cl)c3C)no2)c(-c2ccccc2F)s1,training,-2.3384564936046046
CC1CCC(c2csc(C(C)(C)O)n2)CN1C(=O)c1cscc1-n1nccn1,training,-1.146128035678238
Cc1cc(C(=O)N2CCCC2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2cccn2)cc1C,training,-0.8450980400142568
Cc1ccc(-n2nccn2)c(C(=O)N2CCOC2Cc2cnn(-c3ccc(F)cn3)c2)c1,training,-1.5877109650189114
Cc1nc(-c2ccccc2C(=O)N2CC(Oc3cc(C#N)ccn3)CCC2C)no1,training,-1.3979400086720375
COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,training,-2.075546961392531
CCOc1ncccc1-c1nc(C2CCN2C(=O)c2cc(Cl)c(C)cc2-n2nccn2)no1,training,-0.0
COc1ccccc1-c1noc(C2CCCN2C(=O)c2nc(C)ccc2-n2nccn2)n1,training,-2.9965116721541785
CCOc1ncccc1-c1noc(C2CCN2C(=O)c2cc(OC)c(C)cc2-n2nccn2)n1,training,-0.6989700043360189
Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2c2nc(-c3c(C)cccc3Cl)no2)c1,training,-2.0170333392987803
