,smiles,dataset,value,cano_smiles,dataset_generate,matched_smiles,matched_value,matched_cano_smiles
13,Cc1cccc(c1C)[N+](=O)[O-],training,1,Cc1cccc([N+](=O)[O-])c1C,training,,,
14,CCCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,training,0,C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,training,,,
15,OC(=O)c1cc(cc2cccnc12)[N+](=O)[O-],training,1,O=C(O)c1cc([N+](=O)[O-])cc2cccnc12,training,,,
16,OC1C=Cc2c(ccc3c(Br)c4ccccc4cc23)C1O,training,1,OC1C=Cc2c(ccc3c(Br)c4ccccc4cc23)C1O,training,,,
17,NC(=O)Nc1nc2ccccc2[nH]1,training,1,NC(=O)Nc1nc2ccccc2[nH]1,training,,,
18,C[C@@H](O)CCC(=O)c1cocc1,training,0,C[C@@H](O)CCC(=O)c1ccoc1,training,,,
19,Nc1ccc2c(oc3ccccc23)c1,training,1,Nc1ccc2c(c1)oc1ccccc12,training,,,
20,Cc1ccc2ccc3ccc(C)cc3c2c1,training,1,Cc1ccc2ccc3ccc(C)cc3c2c1,training,,,
21,Cc1cc2c(nc(N)n2C)c3ncc(nc13)c4ccccc4,training,1,Cc1cc2c(nc(N)n2C)c2ncc(-c3ccccc3)nc12,training,,,
22,CCN(N=O)\C(=N\O)\C=O,training,1,CCN(N=O)/C(C=O)=N/O,training,,,
23,NNc1nnc(NN)c2ccccc12,training,1,NNc1nnc(NN)c2ccccc12,training,,,
24,C=CC(=O)NCNC(=O)C=C,training,1,C=CC(=O)NCNC(=O)C=C,training,,,
25,OCc1cc2c3ccccc3c4cccc(c1)c24,training,0,OCc1cc2c3c(cccc3c1)-c1ccccc1-2,training,,,
26,CC1C2C3C(C)C4C(=O)C56C(=O)c7c(O)cc(C)cc7C(=O)C35C1C(=O)C68C(=O)c9c(O)cc(C)cc9C(=O)C248,training,0,Cc1cc(O)c2c(c1)C(=O)C13C4C(=O)C56C(=O)c7c(O)cc(C)cc7C(=O)C57C(C(=O)C16C2=O)C(C)C3C7C4C,training,,,
27,Cc1nc(N)nc(N)n1,training,0,Cc1nc(N)nc(N)n1,training,,,
28,CCNc1nc(N)nc(Cl)n1,training,0,CCNc1nc(N)nc(Cl)n1,training,,,
29,C1CCC(CC1)N2C3C2c4ccccc4c5ccccc35,training,1,c1ccc2c(c1)-c1ccccc1C1C2N1C1CCCCC1,training,,,
30,CC(=O)NC(CSC(=C(Cl)Cl)Cl)C(=O)O,training,1,CC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)O,training,,,
31,CC(C)[C@@H]1CC[C@H](C)[C@@H]2CC[C@H](C)C[C@@H]12,training,1,CC(C)[C@@H]1CC[C@H](C)[C@@H]2CC[C@H](C)C[C@@H]12,training,,,
32,CCNN=NCC,training,1,CCN=NNCC,training,,,
33,Oc1cccc(c1)[N+](=O)[O-],training,1,O=[N+]([O-])c1cccc(O)c1,training,,,
34,[O-][N+](=O)c1ccc2c(c1)c3cccc4cccc2c34,training,1,O=[N+]([O-])c1ccc2c(c1)-c1cccc3cccc-2c13,training,,,
35,OCc1occc1,training,0,OCc1ccco1,training,,,
36,C(Cc1ccc(cc1)c2ccccc2)[C@H]3CO3,training,1,c1ccc(-c2ccc(CC[C@H]3CO3)cc2)cc1,training,,,
37,Oc1cc2c3ccccc3ccc2c4ccccc14,training,1,Oc1cc2c3ccccc3ccc2c2ccccc12,training,,,
38,Oc1ccc2ccccc2c1N=Nc3ccccc3,training,1,Oc1ccc2ccccc2c1N=Nc1ccccc1,training,,,
39,N[C@@H]1CC[C@@H](C[C@@H]2CC[C@@H](N)CC2)CC1,training,0,N[C@H]1CC[C@H](C[C@H]2CC[C@H](N)CC2)CC1,training,,,
40,COC(=O)C12CC1(C=O)C(=CC3CC(C)(C)CC23)C=O,training,1,COC(=O)C12CC1(C=O)C(C=O)=CC1CC(C)(C)CC12,training,,,
41,CCOC(=O)C(C)Br,training,1,CCOC(=O)C(C)Br,training,,,
42,COC1(CCCC1)OC2CCC3C4CCC5CC6SC6CC5(C)C4CCC23C,training,0,COC1(OC2CCC3C4CCC5CC6SC6CC5(C)C4CCC23C)CCCC1,training,,,
43,CCN(CCCl)CCCNc1c2CCCCc2nc3ccccc13,training,1,CCN(CCCl)CCCNc1c2c(nc3ccccc13)CCCC2,training,,,
44,C\C(=C/C(=C/C1=CCOC1=O)/C)\C=C\C=C(/C)\C(=O)C23OC2C(O)(CCO)NC3=O,training,1,CC(=C\C1=CCOC1=O)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,training,,,
45,CCO[P@](=S)(CC)Sc1ccccc1,training,0,CCO[P@](=S)(CC)Sc1ccccc1,training,,,
46,Nc1ccc(c(N)c1)[N+](=O)[O-],training,1,Nc1ccc([N+](=O)[O-])c(N)c1,training,,,
47,CCSCCSP(=O)(OC)OC,training,0,CCSCCSP(=O)(OC)OC,training,,,
48,CC(=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C)C,training,1,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,training,,,
49,Brc1ccccc1,training,0,Brc1ccccc1,training,,,
50,Cc1cc(N)c(cc1Cl)S(=O)(=O)O,training,0,Cc1cc(N)c(S(=O)(=O)O)cc1Cl,training,,,
51,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,training,0,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,training,,,
52,CN(C)CCNC(=O)c1cccc2C(=O)c3ccccc3C(=O)c12,training,1,CN(C)CCNC(=O)c1cccc2c1C(=O)c1ccccc1C2=O,training,,,
53,Nc1snc2c(Cl)cc(Cl)cc12,training,1,Nc1snc2c(Cl)cc(Cl)cc12,training,,,
54,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CC2(Cl)Cl)C(Cl)Cl,training,0,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,training,,,
55,Cc1cc(O)c2C(=O)c3c(O)cc(O)c(c3C(=O)c2c1)c4c(O)cc(O)c5C(=O)c6c(O)cc(C)cc6C(=O)c45,training,0,Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O,training,,,
56,O=NN1CCOCC1,training,1,O=NN1CCOCC1,training,,,
57,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,training,1,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,training,,,
58,CCCCCOC(=O)C(=C)C,training,0,C=C(C)C(=O)OCCCCC,training,,,
59,OC(=O)c1ccccc1,training,0,O=C(O)c1ccccc1,training,,,
60,Nc1ncnc2c1ncn2Cc3ccc(cc3)[N+](=O)[O-],training,1,Nc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1,training,,,
61,C1c2cccc3ccc4cccc1c4c23,training,1,c1cc2c3c(c1)ccc1cccc(c13)C2,training,,,
62,Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl,training,0,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,training,,,
63,CC(=CCc1ccc(O)c2C(=O)c3c(O)c4c(OC5OC=CC45O)cc3Oc12)C,training,1,CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,training,,,
64,CC1COCc2cc3c(cc12)C(C)(C)C(C)C3(C)C,training,0,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,training,,,
65,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,training,0,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,training,,,
66,Nc1ccc2ccccc2c1N=Nc3ccc(cc3)[N+](=O)[O-],training,1,Nc1ccc2ccccc2c1N=Nc1ccc([N+](=O)[O-])cc1,training,,,
67,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,training,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,training,,,
68,Oc1ccc(Cc2ccccc2O)cc1,training,0,Oc1ccc(Cc2ccccc2O)cc1,training,,,
69,COC(C)CCO,training,0,COC(C)CCO,training,,,
70,CC(=O)N(O)c1ccc(Oc2ccccc2)cc1,training,1,CC(=O)N(O)c1ccc(Oc2ccccc2)cc1,training,,,
71,CC(C)(c1ccc(OP(O)O)cc1)c2ccc(OP(O)O)cc2,training,0,CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,training,,,
72,CCCCCCCC(=O)Cl,training,1,CCCCCCCC(=O)Cl,training,,,
73,CC(C)(C)C(Br)C(=O)Nc1ccccc1,training,0,CC(C)(C)C(Br)C(=O)Nc1ccccc1,training,,,
74,CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4C(=O)c1c23,training,1,CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23,training,,,
75,CCNC(=O)Nc1ncc(s1)[N+](=O)[O-],training,1,CCNC(=O)Nc1ncc([N+](=O)[O-])s1,training,,,
76,COc1ccc(O)c2C(=O)c3c(OC)cc4O[C@@H]5OC=C[C@H]5c4c3Oc12,training,1,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)[C@@H]1C=CO[C@H]1O4,training,,,
77,[O-][N+](=O)c1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,training,1,O=[N+]([O-])c1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,training,,,
78,COC(=O)C(=C)C,training,0,C=C(C)C(=O)OC,training,,,
79,Oc1ccc2c3ccc(O)c4C(=O)C=C[C@@](O)([C@@H]5[C@H]6O[C@H]6C(=O)c1c25)c34,training,1,O=C1C=C[C@]2(O)c3c(ccc(O)c31)-c1ccc(O)c3c1[C@H]2[C@H]1O[C@H]1C3=O,training,,,
80,COC(=O)N,training,0,COC(N)=O,training,,,
81,Cc1cc(C)n(n1)c2[nH]nc(NN)c3c4ccccc4nc23,training,0,Cc1cc(C)n(-c2[nH]nc(NN)c3c4ccccc4nc2-3)n1,training,,,
82,Fc1cnc2ccc3cccnc3c2c1,training,1,Fc1cnc2ccc3cccnc3c2c1,training,,,
83,SC(NC(=O)NC(S)c1nc2ccccc2s1)c3nc4ccccc4s3,training,1,O=C(NC(S)c1nc2ccccc2s1)NC(S)c1nc2ccccc2s1,training,,,
84,Cc1c2ccccc2c(CBr)c3ccccc13,training,1,Cc1c2ccccc2c(CBr)c2ccccc12,training,,,
85,Nc1cccc2cc3CCCCc3nc12,training,1,Nc1cccc2cc3c(nc12)CCCC3,training,,,
86,CC(=O)Nc1c(O)cc2c3ccccc3c4cccc1c24,training,1,CC(=O)Nc1c(O)cc2c3c(cccc13)-c1ccccc1-2,training,,,
87,OC1Cc2cc3ccc4cccc5ccc(c2C=C1)c3c45,training,1,OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1,training,,,
88,Oc1ccc2c(c1)c3ccc(c4cccc2c34)[N+](=O)[O-],training,1,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccc(O)cc1-2,training,,,
89,OC1C=Cc2cc3ccccc3c(c2C1O)[N+](=O)[O-],training,0,O=[N+]([O-])c1c2c(cc3ccccc13)C=CC(O)C2O,training,,,
90,Cc1ccc(N=Nc2c(O)c(cc3ccccc23)C(=O)O)c(c1)S(=O)(=O)O,training,0,Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,training,,,
91,CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1,training,0,CN=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,training,,,
92,CCCCN(COC(=O)C)N=O,training,1,CCCCN(COC(C)=O)N=O,training,,,
93,C1CCC2=C(C1)c3cc4ccccc4c5cc6ccccc6c2c35,training,1,c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1=C3CCCC1,training,,,
94,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,training,1,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,training,,,
95,Nc1c(O)cc(Cc2cc(Cl)c(N)c(OS(=O)(=O)O)c2)cc1Cl,training,0,Nc1c(O)cc(Cc2cc(Cl)c(N)c(OS(=O)(=O)O)c2)cc1Cl,training,,,
96,Cc1ccccc1N,training,1,Cc1ccccc1N,training,,,
97,O=C1c2ccccc2c3ccccc13,training,0,O=C1c2ccccc2-c2ccccc21,training,,,
98,C1CCCC2OC2CC1,training,0,C1CCCC2OC2CC1,training,,,
99,C1Cc2c(C=C1)ccc3nc4ccc5ccccc5c4cc23,training,1,C1=Cc2ccc3nc4ccc5ccccc5c4cc3c2CC1,training,,,
100,CS(=O)(=O)Nc1ccc(Nc2c3ccc(cc3nc4ccc(cc24)N=N#N)N=N#N)cc1,training,0,CS(=O)(=O)Nc1ccc(Nc2c3ccc(N=[N+]=[N-])cc3nc3ccc(N=[N+]=[N-])cc23)cc1,training,,,
101,CN(C)CCN(Cc1ccccc1)c2ccccn2,training,0,CN(C)CCN(Cc1ccccc1)c1ccccn1,training,,,
102,C\C=C(/Cl)\C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,training,1,C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,training,,,
103,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,training,0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,training,,,
104,CCNc1ccccc1,training,0,CCNc1ccccc1,training,,,
105,Nc1ccccc1SCCSc2ccccc2N,training,1,Nc1ccccc1SCCSc1ccccc1N,training,,,
106,ONC(=O)c1ccccc1O,training,1,O=C(NO)c1ccccc1O,training,,,
107,Nc1c(O)cccc1[N+](=O)[O-],training,0,Nc1c(O)cccc1[N+](=O)[O-],training,,,
108,CC(C)(C)c1ccc(\C=C\c2ccc(N)cc2)cc1,training,0,CC(C)(C)c1ccc(/C=C/c2ccc(N)cc2)cc1,training,,,
109,OC(=O)C[C@H]([C@H](CC(=O)O)C(=O)O)C(=O)O,training,1,O=C(O)C[C@H](C(=O)O)[C@@H](CC(=O)O)C(=O)O,training,,,
110,C1Cc2cccc3cccc1c23,training,0,c1cc2c3c(cccc3c1)CC2,training,,,
111,CN(C)CCCNc1c2ccccc2nc3c(ccc(c13)[N+](=O)[O-])N(CCO)CCO,training,1,CN(C)CCCNc1c2ccccc2nc2c(N(CCO)CCO)ccc([N+](=O)[O-])c12,training,,,
112,CCCCOc1ccc(cc1)N=O,training,1,CCCCOc1ccc(N=O)cc1,training,,,
113,Cc1cc(c(N)cc1Cl)S(=O)(=O)O,training,1,Cc1cc(S(=O)(=O)O)c(N)cc1Cl,training,,,
114,COC(=O)C1=CCCN(C)C1,training,1,COC(=O)C1=CCCN(C)C1,training,,,
115,CNC(=O)ON,training,1,CNC(=O)ON,training,,,
116,OC(=O)CC(=O)O,training,0,O=C(O)CC(=O)O,training,,,
117,CCCCC=O,training,0,CCCCC=O,training,,,
118,O=Nc1ccccc1c2ccccc2,training,1,O=Nc1ccccc1-c1ccccc1,training,,,
119,CN(C1CCN(CC1)c2nc3ccccc3n2Cc4ccc(F)cc4)c5nccc(O)n5,training,0,CN(c1nccc(O)n1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,training,,,
120,CSC(C)(C)C(=O)NC(CS)C(=O)O,training,0,CSC(C)(C)C(=O)NC(CS)C(=O)O,training,,,
121,C[n+]1ccc(cc1)c2cc[n+](C)cc2,training,0,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,training,,,
122,OC(CN=N#N)C(O)C(O)C(O)C=O,training,1,[N-]=[N+]=NCC(O)C(O)C(O)C(O)C=O,training,,,
123,CCCCCNc1snc2ccccc12,training,0,CCCCCNc1snc2ccccc12,training,,,
124,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,training,0,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,training,,,
125,Cc1ccc(cc1S(=O)(=O)O)[N+](=O)[O-],training,0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,training,,,
126,OS(=O)(=O)c1cccc(c1)[N+](=O)[O-],training,0,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,training,,,
127,COc1ccc(O)c(c1)C(C)(C)C,training,0,COc1ccc(O)c(C(C)(C)C)c1,training,,,
128,[O-][N+](=O)c1ccc2C(=O)N(CCl)C(=O)c2c1,training,1,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCl,training,,,
129,CC1CC(C)(C)c2cc(C(=O)C)c(C)cc2C1(C)C,training,0,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,training,,,
130,OCc1cc2ccc3cccc4ccc(c1)c2c34,training,1,OCc1cc2ccc3cccc4ccc(c1)c2c34,training,,,
131,CCCCON(OC(=O)C)C(=O)c1ccc(cc1)c2ccccc2,training,1,CCCCON(OC(C)=O)C(=O)c1ccc(-c2ccccc2)cc1,training,,,
132,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@H]1CC[C@@]2(O)C#C,training,0,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,training,,,
133,N#Cc1ccccc1C#N,training,0,N#Cc1ccccc1C#N,training,,,
134,CC(=O)Nc1cc(ccc1C)N=[N+]([O-])c2ccc(C)c(NC(=O)C)c2,training,0,CC(=O)Nc1cc(N=[N+]([O-])c2ccc(C)c(NC(C)=O)c2)ccc1C,training,,,
135,CC(C)OC(=O)C1=C(C)N=C(N)C(=C(O)OC2CN(C2)C(c3ccccc3)c4ccccc4)C1c5cccc(c5)[N+](=O)[O-],training,0,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(=C(O)OC2CN(C(c3ccccc3)c3ccccc3)C2)C(N)=N1,training,,,
136,C1CN=C(N1)c2ccc(cc2)c3cc4ccc(cc4[nH]3)C5=NCCN5,training,0,c1cc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)ccc1C1=NCCN1,training,,,
137,CC1CC2C(Cc3c[nH]c4cccc2c34)N(C)C1,training,1,CC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,training,,,
138,CCCCCCOC(=O)C=C,training,0,C=CC(=O)OCCCCCC,training,,,
139,CN(C)N=Nc1ccc(cc1)C(=O)O,training,0,CN(C)N=Nc1ccc(C(=O)O)cc1,training,,,
140,ClC(Cl)(Cl)c1ccccc1,training,1,ClC(Cl)(Cl)c1ccccc1,training,,,
141,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C\CCCCCCCC,training,0,CCCCCCCC/C=C/CCCCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCC,training,,,
142,CC1(C)OC1COc2c3OC(=O)C=Cc3cc4ccoc24,training,0,CC1(C)OC1COc1c2occc2cc2ccc(=O)oc12,training,,,
143,CCC(CC)[N+](=O)[O-],training,0,CCC(CC)[N+](=O)[O-],training,,,
144,CCCC(=O)\N=C\1/SN(C(=O)CCC)c2ccc(cc12)[N+](=O)[O-],training,1,CCCC(=O)/N=c1\sn(C(=O)CCC)c2ccc([N+](=O)[O-])cc12,training,,,
145,Cc1ccc(cc1)C#N,training,0,Cc1ccc(C#N)cc1,training,,,
146,COc1nsc2cc(OCC3CO3)ccc12,training,1,COc1nsc2cc(OCC3CO3)ccc12,training,,,
147,OC(=O)c1c(Cl)c(Cl)c(Cl)c2Oc3c(Br)c(O)c(Br)cc3C(=O)c12,training,0,O=C(O)c1c(Cl)c(Cl)c(Cl)c2oc3c(Br)c(O)c(Br)cc3c(=O)c12,training,,,
148,CCCCN(N=O)C(=N)N[N+](=O)[O-],training,1,CCCCN(N=O)C(=N)N[N+](=O)[O-],training,,,
149,CCCON=O,training,1,CCCON=O,training,,,
150,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,training,0,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,training,,,
151,OC1C2OC2C3=C(C=CC4C3c5cccc6cccc4c56)C1O,training,1,OC1C2=C(C3OC3C1O)C1c3cccc4cccc(c34)C1C=C2,training,,,
152,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,training,0,O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,training,,,
153,C1Cc2ccc3ccc4ccccc4c3c2C1,training,1,c1ccc2c(c1)ccc1ccc3c(c12)CCC3,training,,,
154,Clc1cccc2oc3ccccc3c12,training,0,Clc1cccc2oc3ccccc3c12,training,,,
155,C[C@@H]1C=Cc2c1ccc3c2ccc4ccccc34,training,1,C[C@@H]1C=Cc2c1ccc1c2ccc2ccccc21,training,,,
156,CCCC(=O)OCc1ccccc1[N+](=O)[O-],training,0,CCCC(=O)OCc1ccccc1[N+](=O)[O-],training,,,
157,BrCc1ccccc1,training,1,BrCc1ccccc1,training,,,
158,NC(CCN=N#N)C(=O)O,training,1,[N-]=[N+]=NCCC(N)C(=O)O,training,,,
159,COc1ccc2oc(cc2c1N(CCCl)CCCl)[N+](=O)[O-],training,1,COc1ccc2oc([N+](=O)[O-])cc2c1N(CCCl)CCCl,training,,,
160,CC(C)CCOC(=O)\C=C/c1ccccc1,training,0,CC(C)CCOC(=O)/C=C\c1ccccc1,training,,,
161,FC(F)(F)c1ccccc1Cl,training,0,FC(F)(F)c1ccccc1Cl,training,,,
162,Cc1ccc(cc1)S(=O)(=O)NN,training,1,Cc1ccc(S(=O)(=O)NN)cc1,training,,,
163,FC(F)C(F)(F)F,training,0,FC(F)C(F)(F)F,training,,,
164,Cc1ccccc1S(=O)(=O)N,training,0,Cc1ccccc1S(N)(=O)=O,training,,,
165,Cc1cnc(S)nc1O,training,0,Cc1cnc(S)nc1O,training,,,
166,[O-][N+](=O)c1ccc(Cl)c(c1)[N+](=O)[O-],training,1,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,training,,,
167,c1cc2ccc3cncc4ccc(c1)c2c34,training,1,c1cc2ccc3cncc4ccc(c1)c2c34,training,,,
168,ClC(=C1C(=O)NC(=O)C1(Cl)Cl)Cl,training,1,O=C1NC(=O)C(Cl)(Cl)C1=C(Cl)Cl,training,,,
169,c1ccc2cc3c(ccc4cccnc34)cc2c1,training,1,c1ccc2cc3c(ccc4cccnc43)cc2c1,training,,,
170,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,training,1,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,training,,,
171,Cc1ccc(N)c(C)c1,training,1,Cc1ccc(N)c(C)c1,training,,,
172,CN(C[C@H](O)CO)N=O,training,1,CN(C[C@H](O)CO)N=O,training,,,
173,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(c1)C(F)(F)F,training,0,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,training,,,
174,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,training,1,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,training,,,
175,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,training,1,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,training,,,
176,CC12CCCC(C)(C1CCC34CC(O)(CCC23)C5(CO5)C4)C(=O)O,training,0,CC1(C(=O)O)CCCC2(C)C3CCC4(O)CC3(CCC12)CC41CO1,training,,,
177,O[C@H]1C=Cc2c(ccc3c4cccc5cccc(c23)c45)[C@@H]1O,training,1,O[C@H]1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)[C@@H]1O,training,,,
178,CC1C2C(=Nc3ccccc23)N(C)c4ccc(C)cc14,training,1,Cc1ccc2c(c1)C(C)C1C(=Nc3ccccc31)N2C,training,,,
179,OC(=O)\C=C\c1ccc(Cl)cc1,training,0,O=C(O)/C=C/c1ccc(Cl)cc1,training,,,
180,NC(=O)CCCCC(=O)N,training,0,NC(=O)CCCCC(N)=O,training,,,
181,[O-][N+](=O)c1cccc2c1ccc3cccc(c23)[N+](=O)[O-],training,1,O=[N+]([O-])c1cccc2c1ccc1cccc([N+](=O)[O-])c12,training,,,
182,CCCCOC(=O)c1ccccc1C(=O)OCCCC,training,0,CCCCOC(=O)c1ccccc1C(=O)OCCCC,training,,,
183,OC(=O)C1Cc2c(CN1)[nH]c3ccccc23,training,0,O=C(O)C1Cc2c([nH]c3ccccc23)CN1,training,,,
184,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,training,0,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,training,,,
185,NC(CS\C(=C(/Cl)\C(Cl)(Cl)Cl)\Cl)C(=O)O,training,1,NC(CS/C(Cl)=C(\Cl)C(Cl)(Cl)Cl)C(=O)O,training,,,
