,smiles,dataset,value,cano_smiles,dataset_generate,matched_smiles,matched_value,matched_cano_smiles
40,O=C1n2c3c(c4c2[C@@H]2[C@](CC)(C1)CCCN2CC4)cccc3,training,1.0,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,training,,,
41,OC(CNC(C)(C)C)c1nc(CO)c(O)cc1,training,0.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,training,,,
42,O=C(O)CCCCCCCC(=O)O,training,0.0,O=C(O)CCCCCCCC(=O)O,training,,,
43,Clc1cc2C(N3CCNCC3)=Nc3c(Oc2cc1)cccc3,training,0.0,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,training,,,
44,Clc1ccc(CC(OC(=O)C(N)C)(C)C)cc1,training,0.0,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,training,,,
45,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(C(=O)C)cc1,training,0.0,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,training,,,
46,NC12CC3CC(C1)CC(C2)C3,training,0.0,NC12CC3CC(CC(C3)C1)C2,training,,,
47,O=C(O)CNC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,training,0.0,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,training,,,
48,O=C(O)CCCN,training,0.0,NCCCC(=O)O,training,,,
49,O=C1C(CCCCC#CCCCC#CCO)=C(C)C(=O)C(C)=C1C,training,0.0,CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O,training,,,
50,S(c1n(C)cnc1[N+](=O)[O-])c1ncnc2nc[nH]c12,training,1.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,training,,,
51,O(CCO)Cn1c2N=C(N)NC(=O)c2nc1,training,0.0,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,training,,,
52,S(=O)(=O)(N)c1sc(NC(=O)C)nn1,training,0.0,CC(=O)Nc1nnc(S(N)(=O)=O)s1,training,,,
53,O=C(OC)C1=CCCN(C)C1,training,0.0,COC(=O)C1=CCCN(C)C1,training,,,
54,O=C(O)CCCCCN,training,0.0,NCCCCCC(=O)O,training,,,
55,Oc1ncnc2[nH]ncc12,training,0.0,Oc1ncnc2[nH]ncc12,training,,,
56,N(C)(C)c1nc(N(C)C)nc(N(C)C)n1,training,0.0,CN(C)c1nc(N(C)C)nc(N(C)C)n1,training,,,
57,S(=O)(=O)(N)c1c(Oc2ccccc2)c(NCCCC)cc(C(=O)O)c1,training,0.0,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,training,,,
58,Clc1ccc(C(CN)CC(=O)O)cc1,training,0.0,NCC(CC(=O)O)c1ccc(Cl)cc1,training,,,
59,O(CCc1ccc(OCC(O)CNC(C)C)cc1)CC1CC1,training,0.0,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,training,,,
60,O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC2(C1)CCCC2,training,0.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,training,,,
61,Clc1ccc(C(OC2CC3N(C)C(C2)CC3)c2ccccc2)cc1,training,1.0,CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,training,,,
62,O(CCCCc1n(C2CCCCC2)nnn1)c1cc2c(NC(=O)CC2)cc1,training,0.0,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,training,,,
63,O=C1N(C)C(=O)c2n(C)cnc2N1C,training,0.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,training,,,
64,ClCCN(CCCl)P1(=O)OCCCN1,training,0.0,O=P1(N(CCCl)CCCl)NCCCO1,training,,,
65,O[C@H]1[C@@H](c2cc(O)c(O)cc2)Oc2c(c(O)cc(O)c2)C1,training,0.0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,training,,,
66,Clc1ccc(S(=O)(=O)NC(=O)NCCC)cc1,training,0.0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,training,,,
67,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,training,0.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,training,,,
68,Clc1cc2NC(=O)Oc2cc1,training,0.0,O=c1[nH]c2cc(Cl)ccc2o1,training,,,
69,S(CCN/C(=N/C#N)/NC)Cc1c(C)[nH]cn1,training,0.0,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,training,,,
70,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC=Nc2c1,training,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,training,,,
71,Clc1ccc(Cn2c(CN3CCCC3)nc3c2cccc3)cc1,training,0.0,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,training,,,
72,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,training,0.0,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,training,,,
73,Clc1c(C(n2cncc2)(c2ccccc2)c2ccccc2)cccc1,training,1.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,training,,,
74,CN1CCC(=C2c3c(cccc3)C=Cc3c2cccc3)CC1,training,0.0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,training,,,
75,Clc1cc2N=C(N3CCN(C)CC3)c3c(Nc2cc1)cccc3,training,0.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,training,,,
76,Clc1cc2nccc(NC(CCCN(CC)CC)C)c2cc1,training,0.0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,training,,,
77,Clc1ccc(OC(C(=O)OCC)(C)C)cc1,training,0.0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,training,,,
78,Clc1c(N=C2NCCN2)c(Cl)ccc1,training,0.0,Clc1cccc(Cl)c1N=C1NCCN1,training,,,
79,O=C(N(C)C1CCCCC1)CCCOc1cc2c(NC(=O)C=C2)cc1,training,0.0,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,training,,,
80,Clc1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,training,1.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,training,,,
81,O=C(O)C=1C(=O)c2c(N(CC)N=1)cc1OCOc1c2,training,0.0,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,training,,,
82,O=C(OCC(COC(=O)N)(CCC)C)NC(C)C,training,0.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,training,,,
83,Clc1ccc(OCC(=O)OCCN(C)C)cc1,training,0.0,CN(C)CCOC(=O)COc1ccc(Cl)cc1,training,,,
84,Oc1c(O)ccc(CCNC(CCc2ccc(O)cc2)C)c1,training,0.0,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,training,,,
85,N(CCCN1c2c(cccc2)CCc2c1cccc2)C,training,0.0,CNCCCN1c2ccccc2CCc2ccccc21,training,,,
86,N(CC/C=C\1/c2c(OCc3c/1cccc3)cccc2)(C)C,training,0.0,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,training,,,
87,Clc1cc2S(=O)(=O)NC(C)=Nc2cc1,training,0.0,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,training,,,
88,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,training,1.0,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,training,,,
89,Oc1c(C(C)C)cccc1C(C)C,training,0.0,CC(C)c1cccc(C(C)C)c1O,training,,,
90,O=C(N(CC)CC)c1cc(OC)c(O)cc1,training,0.0,CCN(CC)C(=O)c1ccc(O)c(OC)c1,training,,,
91,S(C)c1ccc(C(=O)C2=C(C)NC(=O)N2)cc1,training,0.0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,training,,,
92,Oc1cc([N+](CC)(C)C)ccc1,training,0.0,CC[N+](C)(C)c1cccc(O)c1,training,,,
93,C(C)C1(C2=NCCN2)Oc2c(cccc2)C1,training,1.0,CCC1(C2=NCCN2)Cc2ccccc2O1,training,,,
94,O=C(O)CN(CC(=O)O)CCOCCOCCN(CC(=O)O)CC(=O)O,training,0.0,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,training,,,
95,O=C1N(C)C(=O)c2[nH]c(C)nc2N1Cc1occc1,training,0.0,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,training,,,
96,O=C(OCC(COC(=O)N)c1ccccc1)N,training,0.0,NC(=O)OCC(COC(N)=O)c1ccccc1,training,,,
97,Fc1cc2C(=O)N(C)Cc3c(C(=O)OCC)ncn3-c2cc1,training,0.0,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,training,,,
98,Clc1c(O)c(O)cc2C(c3ccc(O)cc3)CNCCc12,training,0.0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,training,,,
99,S(=O)(=O)(/N=C(/N)\CCSCc1nc(N=C(N)N)sc1)N,training,0.0,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,training,,,
100,FC(F)(F)c1c([N+](=O)[O-])ccc(NC(=O)C(C)C)c1,training,0.0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,training,,,
101,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCNC(=O)c2ncc(C)nc2)cc1,training,0.0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,training,,,
102,O=C(O)CC1(CN)CCCCC1,training,0.0,NCC1(CC(=O)O)CCCCC1,training,,,
103,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,training,0.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,training,,,
104,Clc1c(CC(=O)NC(=N)N)c(Cl)ccc1,training,0.0,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,training,,,
105,O(C(CO)CO)Cn1c2N=C(N)NC(=O)c2nc1,training,0.0,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,training,,,
106,O=C1C(c2ccc(O)cc2)=COc2c1c(O)cc(O)c2,training,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,training,,,
107,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,training,0.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,training,,,
108,N(N)c1nncc2c1cccc2,training,0.0,NNc1nncc2ccccc12,training,,,
109,OC1c2c(N)c3c(nc2CCC1)cccc3,training,0.0,Nc1c2c(nc3ccccc13)CCCC2O,training,,,
110,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NCNc2c1,training,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,training,,,
111,Oc1c(O)ccc(CCN)c1,training,0.0,NCCc1ccc(O)c(O)c1,training,,,
112,O=C(NO)N,training,0.0,NC(=O)NO,training,,,
113,O=C(O)C(C)c1ccc(CC(C)C)cc1,training,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,training,,,
114,C1(C2Oc3c(OC2)cccc3)=NCCN1,training,0.0,c1ccc2c(c1)OCC(C1=NCCN1)O2,training,,,
115,N(CCCN1c2c(cccc2)CCc2c1cccc2)(C)C,training,0.0,CN(C)CCCN1c2ccccc2CCc2ccccc21,training,,,
116,C(C)n1c(CC2Oc3c(OC2)cccc3)ncc1,training,0.0,CCn1ccnc1CC1COc2ccccc2O1,training,,,
117,O=C1c2sccc2C(=C2CCN(C)CC2)c2c(cccc2)C1,training,0.0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,training,,,
118,Clc1c(Cl)cccc1-c1c(N)nc(N)nn1,training,0.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,training,,,
119,Clc1ccc(C2(O)CCN(CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1,training,0.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,training,,,
120,Clc1c(Cn2nc(C(=O)O)c3c2cccc3)ccc(Cl)c1,training,0.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,training,,,
121,O=C(Nc1c(C)cccc1C)CN(CC)CC,training,0.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,training,,,
122,Clc1cc2c(C(=C3CCN(C(=O)OCC)CC3)c3ncccc3CC2)cc1,training,1.0,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,training,,,
123,Clc1c(S(=O)(=O)N)cc2C(=O)N(c3c(C)cccc3)C(C)Nc2c1,training,0.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,training,,,
124,OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(NCc4c(C)cccc4)c3nc2)O1,training,0.0,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,training,,,
125,O=C(OC)Nc1[nH]c2c(n1)cc(C(=O)c1sccc1)cc2,training,1.0,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,training,,,
126,Clc1c(NC2=NCCN2)c(OC)nc(C)n1,training,0.0,COc1nc(C)nc(Cl)c1NC1=NCCN1,training,,,
127,CN1CC2N(c3c(cccc3)Cc3c2cccc3)CC1,training,0.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,training,,,
128,O=C(Oc1c(C)cc(OCCN(C)C)c(C(C)C)c1)C,training,0.0,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,training,,,
129,O=C(NCCc1c2c([nH]c1)ccc(OC)c2)C,training,0.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,training,,,
130,O(C)c1c(OC)cc(C(C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)cc1OC,training,0.0,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,training,,,
131,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c12,training,1.0,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,training,,,
132,NC12CC3(C)CC(C)(C1)CC(C2)C3,training,0.0,CC12CC3CC(C)(C1)CC(N)(C3)C2,training,,,
133,N(CCCC12c3c(cccc3)C(c3c1cccc3)CC2)C,training,0.0,CNCCCC12CCC(c3ccccc31)c1ccccc12,training,,,
134,O=[N+]([O-])c1cc(C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OC)ccc1,training,0.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,training,,,
135,O=[N+]([O-])c1cc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,training,0.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,training,,,
136,O(C(CCNC)c1ccccc1)c1c(OC)cccc1,training,0.0,CNCCC(Oc1ccccc1OC)c1ccccc1,training,,,
137,O(CC(O)CN1CCN(c2c(OC)cccc2)CC1)c1c2c(ccc1)cccc2,training,0.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,training,,,
138,O=C(NCc1ccccc1)CCNNC(=O)c1ccncc1,training,0.0,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,training,,,
139,Clc1c(NC(=O)c2c(O)ccc(Cl)c2)ccc([N+](=O)[O-])c1,training,1.0,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,training,,,
140,Oc1c(O)ccc(C[C@@H]([C@@H](Cc2cc(O)c(O)cc2)C)C)c1,training,0.0,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,training,,,
141,O=[N+]([O-])c1c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cccc1,training,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],training,,,
142,FC(F)(F)c1c([N+](=O)[O-])ccc(N2C(=O)C(C)(C)NC2=O)c1,training,0.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,training,,,
143,ClCCN(N=O)C(=O)NCc1c(N)nc(C)nc1,training,0.0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,training,,,
144,OC(CN)c1ccc(O)cc1,training,0.0,NCC(O)c1ccc(O)cc1,training,,,
145,O=C(O)C=1C(=O)c2c(N(CC)C=1)cc1OCOc1c2,training,0.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,training,,,
146,Oc1c(C)c(CC2=NCCN2)c(C)cc1C(C)(C)C,training,0.0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,training,,,
147,O=C(N)CN1C(=O)CC(O)C1,training,0.0,NC(=O)CN1CC(O)CC1=O,training,,,
148,O=C1N(CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)c2c(N1)cccc2,training,0.0,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,training,,,
149,Fc1ccc(C(=O)C2CCN(CCC=3C(=O)N4C(=NC=3C)C=CC=C4)CC2)cc1,training,0.0,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,training,,,
150,O(CC(O)CNC(C)C)c1c2c([nH]cc2)ccc1,training,0.0,CC(C)NCC(O)COc1cccc2[nH]ccc12,training,,,
151,O=C(NCCO)CCCCCCCCCCCCCCC,training,0.0,CCCCCCCCCCCCCCCC(=O)NCCO,training,,,
152,O=C1N(c2ccccc2)C=C(C)C=C1,training,0.0,Cc1ccc(=O)n(-c2ccccc2)c1,training,,,
153,O(C)c1c(OC)ccc(Cc2nccc3c2cc(OC)c(OC)c3)c1,training,0.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,training,,,
154,O=C(CCc1ccccc1)c1c(OCC(O)CNCCC)cccc1,training,0.0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,training,,,
155,O=C(N)CN1C(=O)CCC1,training,0.0,NC(=O)CN1CCCC1=O,training,,,
156,O(C)c1ccc(CN(CCN(C)C)c2ncccc2)cc1,training,0.0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,training,,,
157,O=C(Nc1ncccc1)C=1N(C)S(=O)(=O)c2c(C=1O)cccc2,training,0.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,training,,,
