,smiles,dataset,value,cano_smiles,dataset_generate,matched_smiles,matched_value,matched_cano_smiles
14,S(=O)(=O)(N1[C@@H](C(=O)O)CCC1)c1ccc(C(=O)N[C@H](C(=O)O)CCC(=O)O)cc1,training,0.0,O=C(O)CC[C@H](NC(=O)c1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)O)cc1)C(=O)O,training,,,
15,P(=O)(O)([C@H](NC(=O)OCc1ccccc1)Cc1ccccc1)C[C@@H](C(=O)N[C@@H](C(=O)N)Cc1c2c([nH]c1)cccc2)CCCc1ccccc1,training,0.0,NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CCCc1ccccc1)CP(=O)(O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1,training,,,
16,OC(=N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O)C,training,0.0,CC(O)=N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,training,,,
17,P(=O)([O-])([O-])CO[C@H](Cn1c2nc(N)nc(N)c2nc1)C,training,0.0,C[C@@H](Cn1cnc2c(N)nc(N)nc21)OCP(=O)([O-])[O-],training,,,
18,Nc1c(C)ccc(C)c1,training,0.0,Cc1ccc(C)c(N)c1,training,,,
19,O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,training,0.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,training,,,
20,N=C(N)c1cc2nc(Cc3[nH]c4c(n3)cccc4)[nH]c2cc1,training,0.0,N=C(N)c1ccc2[nH]c(Cc3nc4ccccc4[nH]3)nc2c1,training,,,
21,S(=O)(=O)(OCCCCCCCCCCCC)O,training,0.0,CCCCCCCCCCCCOS(=O)(=O)O,training,,,
22,O[C@H]1[C@H](O)[C@H]2[C@@H](O)CCN2C[C@@H]1O,training,0.0,O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,training,,,
23,O=C([O-])c1cc(OC)c(O)cc1,training,0.0,COc1cc(C(=O)[O-])ccc1O,training,,,
24,O=C([C@@H](C/C=C/C)n1nnc([C@@](NC(=O)c2ccccc2)(C(C)C)C)c1)C,training,0.0,C/C=C/C[C@H](C(C)=O)n1cc([C@@](C)(NC(=O)c2ccccc2)C(C)C)nn1,training,,,
25,O=C1NCCc2[nH]c(-c3cc(-c4cnc5c(c4)cccc5)ncc3)cc12,training,0.0,O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21,training,,,
26,O=C([O-])[C@H](N)CC(=O)O,training,0.0,N[C@H](CC(=O)O)C(=O)[O-],training,,,
27,O[C@H]([C@@H](N)C)c1ccccc1,training,0.0,C[C@H](N)[C@@H](O)c1ccccc1,training,,,
28,O=C(O)c1ccc(-c2c3c([nH]c2)ncc(-c2ccccc2)c3)cc1,training,0.0,O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1,training,,,
29,Fc1c(C=2N=C(NCc3cnccc3)c3n(ccn3)C=2)cccc1,training,0.0,Fc1ccccc1-c1cn2ccnc2c(NCc2cccnc2)n1,training,,,
30,O=C(OC)[C@@H]([C@H](NC(=O)c1ccc(-c2cc(CN)ccc2)cc1)C)Cc1cc(C(=N)N)ccc1,training,0.0,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cccc(CN)c2)cc1,training,,,
31,P(=O)(OP(=O)(O)O)(OC[C@H]1[C@H](O)C[C@H](N2C(=O)NC(=O)C(C)=C2)O1)O,training,0.0,Cc1cn([C@H]2C[C@@H](O)[C@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,training,,,
32,Clc1cc(N2CCN(CCc3n[nH]c(C)c3)CC2)ccc1,training,0.0,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,training,,,
33,P(=O)(OP(=O)(O[C@@H]1[C@@H](NC(=O)C)[C@H](O[C@@H](C(=O)N[C@@H](C(=O)O)C)C)[C@@H](O)[C@H](CO)O1)O)(OC[C@H]1[C@H](O)[C@@H](O)[C@H](N2C(=O)NC(=O)C=C2)O1)O,training,0.0,CC(=O)N[C@H]1[C@H](O[C@H](C)C(=O)N[C@H](C)C(=O)O)[C@@H](O)[C@H](CO)O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@H]1O,training,,,
34,Clc1cc(-c2c(-c3cc(C(=O)NCc4ccccc4)[nH]c3)n[nH]c2)ccc1,training,0.0,O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,training,,,
35,O=C(OCCN(CC)CC)c1ccc(N)cc1,training,0.0,CCN(CC)CCOC(=O)c1ccc(N)cc1,training,,,
36,O=C(C)N1[C@H](C(=O)O)CCC1,training,0.0,CC(=O)N1CCC[C@H]1C(=O)O,training,,,
37,O=C(N(C)C)c1c(N)ccc(-c2cnc3[nH]cc(-c4n(CC)ncc4)c3c2)c1,training,0.0,CCn1nccc1-c1c[nH]c2ncc(-c3ccc(N)c(C(=O)N(C)C)c3)cc12,training,,,
38,O=C1N(C)C(=O)NC(=O)C1(CC)CC,training,0.0,CCC1(CC)C(=O)NC(=O)N(C)C1=O,training,,,
39,Clc1c(O)cc(O)c(-c2c(N3CCNCC3)c(C(=O)NCC)n[nH]2)c1,training,0.0,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1N1CCNCC1,training,,,
40,S(=O)(=O)(N1[C@@H](C(=O)NO)c2c(cc(O)c(OC)c2)CC1)c1ccc(OC)cc1,training,0.0,COc1ccc(S(=O)(=O)N2CCc3cc(O)c(OC)cc3[C@@H]2C(=O)NO)cc1,training,,,
41,O=C(OCC)N[C@@H](C(=O)N1[C@H](C(=O)NNCCCCN)CCC1)Cc1ccccc1,training,0.0,CCOC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NNCCCCN,training,,,
42,S(CCNC(=O)CCNC(=O)[C@H](O)C(COP(=O)(OP(=O)(OC[C@H]1[C@H](OP(=O)(O)O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)O)O)(C)C)Cc1ccc(O)cc1,training,0.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSCc1ccc(O)cc1,training,,,
43,O=C(N[C@@H](C(=O)O)C)N,training,0.0,C[C@@H](NC(N)=O)C(=O)O,training,,,
44,O=NN(C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O)C,training,0.0,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,training,,,
45,O=C1N([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)C=2NC(N)=NC(=O)C=2S1,training,0.0,Nc1nc(=O)c2sc(=O)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,training,,,
46,O=C1N([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)C=CC=N1,training,0.0,O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,training,,,
47,O([C@@H](C)[C@@H]1[C@@]2(C)[C@@H](/C(=C\C=C\3/C(=C)[C@H](O)C[C@@H](O)C/3)/CCC2)CC1)CCCC(O)(CC)CC,training,0.0,C=C1/C(=C\C=C2\CCC[C@]3(C)[C@@H]2CC[C@@H]3[C@H](C)OCCCC(O)(CC)CC)C[C@H](O)C[C@H]1O,training,,,
48,S(=O)(=O)(N)c1ccc(C(=O)NC[C@@H](CC)c2cc3c([nH]cc3)cc2)cc1,training,0.0,CC[C@H](CNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc2[nH]ccc2c1,training,,,
49,O=C(OC)CCCCCCCC,training,0.0,CCCCCCCCC(=O)OC,training,,,
50,Clc1cc(OCCCONC(=N)N)cc(C(=O)N(CC=C)C2CCCC2)c1,training,0.0,C=CCN(C(=O)c1cc(Cl)cc(OCCCONC(=N)N)c1)C1CCCC1,training,,,
51,O(C)C=1C(=O)C(CCCCCCCCCC)=C(C)C(=O)C=1OC,training,0.0,CCCCCCCCCCC1=C(C)C(=O)C(OC)=C(OC)C1=O,training,,,
52,OCCCCCCCCC,training,0.0,CCCCCCCCCO,training,,,
53,O=C(O)c1c(C(=O)O)c(-c2ccccc2)oc1-c1ccccc1,training,0.0,O=C(O)c1c(-c2ccccc2)oc(-c2ccccc2)c1C(=O)O,training,,,
54,NC1(c2ccccc2)CCCCC1,training,0.0,NC1(c2ccccc2)CCCCC1,training,,,
55,P(=O)(OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)O1)(O)O,training,0.0,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,training,,,
56,O=C(O)CCCCCCCCC/C=C\CCCCCC,training,0.0,CCCCCC/C=C\CCCCCCCCCC(=O)O,training,,,
57,N=C(NC(=N)N)NCCc1ccccc1,training,0.0,N=C(N)NC(=N)NCCc1ccccc1,training,,,
58,Oc1cc(N(CC2=NCCN2)c2ccc(C)cc2)ccc1,training,0.0,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,training,,,
59,O=C1NC(N)=Nc2n([C@H]3[C@H](O)[C@@H](O)[C@H](CO)O3)c[n+](C)c12,training,0.0,C[n+]1cn([C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,training,,,
60,O=C(O)CN(C(=N)N)C,training,0.0,CN(CC(=O)O)C(=N)N,training,,,
61,S(=O)(=O)(N[C@@H](C(=O)O)CCC(=O)O)c1cc2c(cc(OCc3ccc(C#N)cc3)cc2)cc1,training,0.0,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)cc1,training,,,
62,O=C(NCc1ccccc1)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](NC(=O)[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)OCCCCCCNC(=O)C1)CC(C)C)C)C(C)C,training,0.0,CC(C)C[C@H](NC(=O)[C@H]1CC(=O)NCCCCCCOC(=O)N[C@@H](C(C)C)C(=O)N1)[C@H](O)C[C@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,training,,,
63,O([C@H]1[C@H](O)[C@@H](O)C(O)O[C@@H]1CO)[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1,training,0.0,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,training,,,
64,Cc1nc(C2=C(c3nc4c(nccc4)cc3)CNN2)ccc1,training,0.0,Cc1cccc(C2=C(c3ccc4ncccc4n3)CNN2)n1,training,,,
65,P(=O)(OP(=O)(OC[C@H]1[C@H](O)C[C@H](N2C(=O)N=C(N)C=C2)O1)O)(OP(=O)(O)O)O,training,0.0,Nc1ccn([C@H]2C[C@@H](O)[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,training,,,
66,O=C(C)C1Oc2c(OCC(O)CNC(C)C)cccc2C1,training,0.0,CC(=O)C1Cc2cccc(OCC(O)CNC(C)C)c2O1,training,,,
67,O=C(O)C[C@@H](C[C@H](C[C@@H](CCCC[C@H](O)[C@H](C=O)CO)C)C)C,training,0.0,C[C@@H](C[C@H](C)CCCC[C@H](O)[C@H](C=O)CO)C[C@@H](C)CC(=O)O,training,,,
68,O=C(NCC1N(CC=C)CCC1)c1c(OC)cc2n[nH]nc2c1,training,0.0,C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,training,,,
69,O=C(N[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)[C@@H](CO)O[C@H]1O)C,training,0.0,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,training,,,
70,P(=O)(OP(=O)(OC[C@H]1[C@H](O)[C@@H](O)[C@H](N2C(=O)NC(=O)C=C2)O1)O)(OCCCCCCN)O,training,0.0,NCCCCCCOP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@H]1O,training,,,
71,O=C(O)[C@@H](NC(=O)c1ccc([C@H](C(=O)O)Cc2cc3c(O)nc(N)nc3cc2)cc1)CCC(=O)O,training,0.0,Nc1nc(O)c2cc(C[C@@H](C(=O)O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,training,,,
72,O=C(O)C=1OC[C@@H](O)[C@H](O)C=1,training,0.0,O=C(O)C1=C[C@@H](O)[C@H](O)CO1,training,,,
73,Fc1ccc(C(=O)c2ccncc2)cc1,training,0.0,O=C(c1ccncc1)c1ccc(F)cc1,training,,,
74,Fc1c(N2C[C@@H](C)N[C@@H](C)C2)c(F)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1N,training,0.0,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,training,,,
75,O=C(NC1CC1)c1cc(c(C)cc1)-c1cc2c(nc(NCCN3CCOCC3)nc2)cc1,training,0.0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,training,,,
76,ClCCC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)C)Cc1ccccc1,training,0.0,CC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)CCCl,training,,,
77,S(CC[C@H](NC=O)C(=O)O)C,training,0.0,CSCC[C@H](NC=O)C(=O)O,training,,,
78,OCCN,training,0.0,NCCO,training,,,
79,BrC=1N=C2C(=O)NCC[C@H](C=3C(=O)N=C(N)N=3)[C@@H]2C=1,training,0.0,NC1=NC(=O)C([C@H]2CCNC(=O)C3=NC(Br)=C[C@H]32)=N1,training,,,
80,Clc1ccc(NC(=O)Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3c2cccc3)cc1,training,0.0,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Cl)cc2)CC1,training,,,
81,Clc1cc(NC(=O)[C@@H]2CN(C(=O)C2)C2CCCCC2)c(C)cc1,training,0.0,Cc1ccc(Cl)cc1NC(=O)[C@H]1CC(=O)N(C2CCCCC2)C1,training,,,
82,P(=O)(O)(O)CC(=O)O,training,0.0,O=C(O)CP(=O)(O)O,training,,,
83,S=C(N(CC(=O)O)C)c1c2c(c(C(F)(F)F)c(OC)cc2)ccc1,training,0.0,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,training,,,
84,O=C(O)c1cnc(C2(c3c(C)cc4C(C)(C)CCC(C)(C)c4c3)CC2)cc1,training,0.0,Cc1cc2c(cc1C1(c3ccc(C(=O)O)cn3)CC1)C(C)(C)CCC2(C)C,training,,,
85,O=C(N)c1c(N)c2c(c(C#N)c(N)nc2s1)-c1ccc(OCC)cc1,training,0.0,CCOc1ccc(-c2c(C#N)c(N)nc3sc(C(N)=O)c(N)c23)cc1,training,,,
86,O=C(O)[C@@H]1[C@@H](O)C[C@]2(O)O[C@H]1C[C@@H](O[C@H]1[C@@H](O)[C@@H](N)[C@H](O)[C@@H](C)O1)/C=C/C=C/C=C/C=C/C[C@@H](C)OC(=O)/C=C/[C@H]1O[C@@H]1C[C@H](O)C2,training,0.0,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,training,,,
87,O[C@H]1[C@H](O)C(O)OC[C@@H]1O,training,0.0,OC1OC[C@H](O)[C@@H](O)[C@@H]1O,training,,,
88,O(C)c1ccc(CN(CCN(C)C)c2ncccc2)cc1,training,0.0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,training,,,
89,O=C(C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1)CC,training,0.0,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,training,,,
90,Clc1c(Cl)cccc1CC[C@H]([C@@H](O)C)n1cc(C(=O)N)nc1,training,0.0,C[C@H](O)[C@@H](CCc1cccc(Cl)c1Cl)n1cnc(C(N)=O)c1,training,,,
91,O=C(O)[C@@]1(O)C=C[C@H](O)[C@@H](O)C1,training,0.0,O=C(O)[C@@]1(O)C=C[C@H](O)[C@@H](O)C1,training,,,
92,O=C(O)[C@@H](N)C[C@H]1C(=O)C=C(O)/C(=N\[C@H]2[C@H](c3ccccc3)C2)/C1,training,0.0,N[C@@H](C[C@@H]1C/C(=N/[C@@H]2C[C@H]2c2ccccc2)C(O)=CC1=O)C(=O)O,training,,,
93,Ic1cc(F)c(Nc2c(F)c(F)c(Br)cc2C(=O)NOC[C@H](O)CO)cc1,training,0.0,O=C(NOC[C@H](O)CO)c1cc(Br)c(F)c(F)c1Nc1ccc(I)cc1F,training,,,
94,C(Cc1ccncc1)c1c2c([nH]c1)cccc2,training,0.0,c1ccc2c(CCc3ccncc3)c[nH]c2c1,training,,,
95,O[C@@H]1[C@@H](O)[C@H](O)O[C@H](C)[C@@H]1O,training,0.0,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,training,,,
96,O([C@H](C(=O)Nc1c2C(=O)C(=O)NC(=O)c2ccc1)c1ccccc1)C(=O)C,training,0.0,CC(=O)O[C@H](C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1ccccc1,training,,,
97,P(=O)(OCC)(OCC)OCC,training,0.0,CCOP(=O)(OCC)OCC,training,,,
98,O(C)c1c(OC)cc(N(C[C@@H]2CC=3C(N)=N[C@H](N)NC=3CC2)C)cc1OC,training,0.0,COc1cc(N(C)C[C@H]2CCC3=C(C2)C(N)=N[C@H](N)N3)cc(OC)c1OC,training,,,
99,Brc1ccc(-c2nn(C)c3c2cc(F)c(OC/C=C/CN(CC=C)C)c3)cc1,training,0.0,C=CCN(C)C/C=C/COc1cc2c(cc1F)c(-c1ccc(Br)cc1)nn2C,training,,,
100,OCc1cnccc1,training,0.0,OCc1cccnc1,training,,,
101,O=C1OCC([C@@H]2[C@@]3(C)[C@H](O)C[C@@H]4[C@]5(C)[C@H](C[C@@H](O)CC5)CC[C@H]4[C@]3(O)CC2)=C1,training,0.0,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@@]12O,training,,,
102,Clc1c(O)cc(O)c(-c2c(C(=O)Nc3ccc(C(=O)C)cc3)cn[nH]2)c1,training,0.0,CC(=O)c1ccc(NC(=O)c2cn[nH]c2-c2cc(Cl)c(O)cc2O)cc1,training,,,
103,O=C(OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)/c3occc3)[C@H]2SC1)N,training,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,training,,,
104,S(S)CCNC(=O)CCNC(=O)[C@H](O)C(COP(=O)(OP(=O)(OC[C@H]1[C@H](OP(=O)(O)O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)O)O)(C)C,training,0.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSS,training,,,
105,SCCOCCOCCOCCOCCOCCOCCO,training,0.0,OCCOCCOCCOCCOCCOCCOCCS,training,,,
106,OC(=Nc1c(C)cccc1C)C(N(CCC)CC)CC,training,0.0,CCCN(CC)C(CC)C(O)=Nc1c(C)cccc1C,training,,,
107,S(=O)(=O)(N)c1ccc(C(=O)NCc2c(F)c(F)c(F)cc2)cc1,training,0.0,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)c(F)c2F)cc1,training,,,
108,O(C)c1cc(OC)cc(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,training,0.0,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1,training,,,
109,O=C1NC(Nc2ccccc2)=Nc2n(CCCCO)cnc12,training,0.0,O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CCCCO,training,,,
110,O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C,training,0.0,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,training,,,
111,S(=O)(=O)(OP(=O)(OC[C@H]1[C@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)O)O,training,0.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)(O)OS(=O)(=O)O)[C@H](O)[C@H]1O,training,,,
112,Clc1cc(Cl)cc(Cl)c1,training,0.0,Clc1cc(Cl)cc(Cl)c1,training,,,
113,O=C(N[C@H](C(=O)N)CCCCN=C(N)N)[C@H](NC(=O)[C@H]1N(C(=O)[C@H](NC(=O)C2CCC(CN=C(N)N)CC2)CC2CCCCC2)CC1)Cc1ccc(O)cc1,training,0.0,NC(=O)[C@H](CCCCN=C(N)N)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCN1C(=O)[C@@H](CC1CCCCC1)NC(=O)C1CCC(CN=C(N)N)CC1,training,,,
114,O=C(N[C@@H](C(=O)N1[C@H](C(=O)N[C@@H](CCCCCN)B(O)O)CCC1)Cc1ccccc1)C,training,0.0,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCCN)B(O)O,training,,,
115,FC(F)(F)c1cc(NC(=O)c2cc(Nc3cc(C(=O)N)cnc3)c(C)cc2)ccc1,training,0.0,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1cncc(C(N)=O)c1,training,,,
116,O=C(O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@H]2N(C)[C@@H]1CC2,training,0.0,CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C2,training,,,
117,O=C(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@@H]2[C@@H]1CCCC2)C)CCc1ccccc1,training,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,training,,,
118,SC=1S[C@H](Cc2ccc(C(F)(F)F)cc2)C(=O)N=1,training,0.0,O=C1N=C(S)S[C@@H]1Cc1ccc(C(F)(F)F)cc1,training,,,
119,O=C1N2C([C@H]3CNC[C@@H](C2)C3)=CC=C1,training,0.0,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,training,,,
120,S(=O)(=O)(N)c1ccc(NC(=S)NN2CCN(C)CC2)cc1,training,0.0,CN1CCN(NC(=S)Nc2ccc(S(N)(=O)=O)cc2)CC1,training,,,
121,Clc1c(C)c(Nc2c(C(=O)O)cccn2)ccc1,training,0.0,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,training,,,
122,S(=O)(=O)(NC[C@H]([C@@H](C=O)CC)C(=O)O)c1ccc([N+](=O)[O-])cc1,training,0.0,CC[C@H](C=O)[C@@H](CNS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,training,,,
123,S(CCOP(=O)(OC[C@@H](NC(=O)C)COCCCCCCCCCCCCCCCCCC)O)C,training,0.0,CCCCCCCCCCCCCCCCCCOC[C@@H](COP(=O)(O)OCCSC)NC(C)=O,training,,,
124,[SH0](=O)(CC[C@H](N)C(=O)O)C,training,0.0,CS(=O)CC[C@H](N)C(=O)O,training,,,
125,O=C(O)CCc1c(C)[cH0]=2[n-][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C=C)c(C)c([n-]1)C=C1C(C=O)=C(C)C(=N1)C=2,training,0.0,C=Cc1c(C)c2cc3nc(cc4[n-]c(cc5nc(cc1[n-]2)C(C)=C5CCC(=O)O)c(CCC(=O)O)c4C)C(C)=C3C=O,training,,,
