,smiles,dataset,value,cano_smiles,dataset_generate,matched_smiles,matched_value,matched_cano_smiles
40,O=C(O)CCCN,training,0.0,NCCCC(=O)O,training,,,
41,O(CCO)Cn1c2N=C(N)NC(=O)c2nc1,training,0.0,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,training,,,
42,S(P(=O)(O)O)CCNCCCN,training,0.0,NCCCNCCSP(=O)(O)O,training,,,
43,S(=O)(=O)(N)c1sc(NC(=O)C)nn1,training,0.0,CC(=O)Nc1nnc(S(N)(=O)=O)s1,training,,,
44,O=C(OC)C1=CCCN(C)C1,training,0.0,COC(=O)C1=CCCN(C)C1,training,,,
45,Clc1c(N)nc(N)c(C(=O)NC(=N)N)n1,training,0.0,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,training,,,
46,O=C(O)CCCCCN,training,0.0,NCCCCCC(=O)O,training,,,
47,Oc1ncnc2[nH]ncc12,training,0.0,Oc1ncnc2[nH]ncc12,training,,,
48,Ic1c(OCCN(CC)CC)c(I)cc(C(=O)c2c(CCCC)oc3c2cccc3)c1,training,0.0,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,training,,,
49,O(CC(O)CNC(C)C)c1c(CC=C)cccc1,training,0.0,C=CCc1ccccc1OCC(O)CNC(C)C,training,,,
50,O=C(N1C(=O)CCC1)c1ccc(OC)cc1,training,0.0,COc1ccc(C(=O)N2CCCC2=O)cc1,training,,,
51,Clc1ccc(C2S(=O)(=O)CCC(=O)N2C)cc1,training,0.0,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,training,,,
52,O(CC1=NCCN1)c1c(C2CC2)cccc1,training,0.0,c1ccc(C2CC2)c(OCC2=NCCN2)c1,training,,,
53,O(CCCCc1n(C2CCCCC2)nnn1)c1cc2c(NC(=O)CC2)cc1,training,0.0,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,training,,,
54,ClCCN(CCCl)P1(=O)OCCCN1,training,0.0,O=P1(N(CCCl)CCCl)NCCCO1,training,,,
55,O[C@H]1[C@@H](c2cc(O)c(O)cc2)Oc2c(c(O)cc(O)c2)C1,training,0.0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,training,,,
56,ClC(Cl)C(c1c(Cl)cccc1)c1ccc(Cl)cc1,training,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,training,,,
57,Clc1cc2NC(=O)Oc2cc1,training,0.0,O=c1[nH]c2cc(Cl)ccc2o1,training,,,
58,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC=Nc2c1,training,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,training,,,
59,Clc1ccc(Cn2c(CN3CCCC3)nc3c2cccc3)cc1,training,0.0,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,training,,,
60,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,training,0.0,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,training,,,
61,Clc1cc(N2CCNCC2)ccc1,training,0.0,Clc1cccc(N2CCNCC2)c1,training,,,
62,Clc1c(C(n2cncc2)(c2ccccc2)c2ccccc2)cccc1,training,1.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,training,,,
63,Clc1cc2nccc(NC(CCCN(CC)CC)C)c2cc1,training,0.0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,training,,,
64,Clc1c(N=C2NCCN2)c(Cl)ccc1,training,0.0,Clc1cccc(Cl)c1N=C1NCCN1,training,,,
65,O=C(N(C)C1CCCCC1)CCCOc1cc2c(NC(=O)C=C2)cc1,training,0.0,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,training,,,
66,Clc1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,training,0.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,training,,,
67,O=C(O)C=1C(=O)c2c(N(CC)N=1)cc1OCOc1c2,training,0.0,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,training,,,
68,O=C(OCC(COC(=O)N)(CCC)C)NC(C)C,training,0.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,training,,,
69,Clc1ccc(OCC(=O)OCCN(C)C)cc1,training,0.0,CN(C)CCOC(=O)COc1ccc(Cl)cc1,training,,,
70,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC(C3C4C=CC(C3)C4)Nc2c1,training,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,training,,,
71,O(C(c1ccccc1)c1ccccc1)CCN(C)C,training,0.0,CN(C)CCOC(c1ccccc1)c1ccccc1,training,,,
72,Nc1c2c([n+](CCCCCCCCCC[n+]3c(C)cc(N)c4c3cccc4)c(C)c1)cccc2,training,1.0,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,training,,,
73,N(CCCN1c2c(cccc2)CCc2c1cccc2)C,training,0.0,CNCCCN1c2ccccc2CCc2ccccc21,training,,,
74,O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,training,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,training,,,
75,Oc1c(C(C)C)cccc1C(C)C,training,0.0,CC(C)c1cccc(C(C)C)c1O,training,,,
76,O=C(N(CC)CC)c1cc(OC)c(O)cc1,training,0.0,CCN(CC)C(=O)c1ccc(O)c(OC)c1,training,,,
77,S(C)c1ccc(C(=O)C2=C(C)NC(=O)N2)cc1,training,0.0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,training,,,
78,C(C)C1(C2=NCCN2)Oc2c(cccc2)C1,training,0.0,CCC1(C2=NCCN2)Cc2ccccc2O1,training,,,
79,O=C(OCC(COC(=O)N)c1ccccc1)N,training,0.0,NC(=O)OCC(COC(N)=O)c1ccccc1,training,,,
80,Clc1ccc(C(=O)c2ccc(OC(C(=O)OC(C)C)(C)C)cc2)cc1,training,0.0,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,training,,,
81,O=C(O)c1ncc(CCCC)cc1,training,0.0,CCCCc1ccc(C(=O)O)nc1,training,,,
82,FC(F)(F)COc1c(C(=O)NCC2NCCCC2)cc(OCC(F)(F)F)cc1,training,0.0,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,training,,,
83,Clc1c(O)c(O)cc2C(c3ccc(O)cc3)CNCCc12,training,0.0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,training,,,
84,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCNC(=O)c2ncc(C)nc2)cc1,training,0.0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,training,,,
85,O=C(O)CC1(CN)CCCCC1,training,0.0,NCC1(CC(=O)O)CCCCC1,training,,,
86,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,training,0.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,training,,,
87,OC1c2c(N)c3c(nc2CCC1)cccc3,training,0.0,Nc1c2c(nc3ccccc13)CCCC2O,training,,,
88,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NCNc2c1,training,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,training,,,
89,NCCc1[nH]cnc1,training,0.0,NCCc1cnc[nH]1,training,,,
90,O=C(NO)N,training,0.0,NC(=O)NO,training,,,
91,Oc1ccc(O)cc1,training,0.0,Oc1ccc(O)cc1,training,,,
92,O=C(O)C(C)c1ccc(CC(C)C)cc1,training,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,training,,,
93,OC(CNC(C)C)c1cc(O)c(O)cc1,training,0.0,CC(C)NCC(O)c1ccc(O)c(O)c1,training,,,
94,N(CCCN1c2c(cccc2)CCc2c1cccc2)(C)C,training,0.0,CN(C)CCCN1c2ccccc2CCc2ccccc21,training,,,
95,C(C)n1c(CC2Oc3c(OC2)cccc3)ncc1,training,0.0,CCn1ccnc1CC1COc2ccccc2O1,training,,,
96,O=C1N(c2ccccc2)c2c(C1(Cc1ccncc1)Cc1ccncc1)cccc2,training,0.0,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,training,,,
97,O=C(O)C(C)c1ccc(CC2C(=O)CCC2)cc1,training,0.0,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,training,,,
98,Clc1c(Cl)cccc1-c1c(N)nc(N)nn1,training,0.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,training,,,
99,Clc1c(Cn2nc(C(=O)O)c3c2cccc3)ccc(Cl)c1,training,0.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,training,,,
100,O=C(Nc1c(C)cccc1C)CN(CC)CC,training,0.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,training,,,
101,Clc1cc2c(C(=C3CCN(C(=O)OCC)CC3)c3ncccc3CC2)cc1,training,0.0,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,training,,,
102,OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(NCc4c(C)cccc4)c3nc2)O1,training,1.0,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,training,,,
103,Clc1c(N)cc(OC)c(C(=O)NCCN(CC)CC)c1,training,0.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,training,,,
104,CN1CC2N(c3c(cccc3)Cc3c2cccc3)CC1,training,0.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,training,,,
105,O=C(Oc1c(C)cc(OCCN(C)C)c(C(C)C)c1)C,training,0.0,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,training,,,
106,O=C(NCCc1c2c([nH]c1)ccc(OC)c2)C,training,0.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,training,,,
107,O(C)c1c(OC)cc(C(C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)cc1OC,training,0.0,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,training,,,
108,N(C)C1(C)C(C)(C)C2CC1CC2,training,0.0,CNC1(C)C2CCC(C2)C1(C)C,training,,,
109,NC12CC3(C)CC(C)(C1)CC(C2)C3,training,0.0,CC12CC3CC(C)(C1)CC(N)(C3)C2,training,,,
110,O=[N+]([O-])c1cc(C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OC)ccc1,training,0.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,training,,,
111,O=[N+]([O-])c1cc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,training,0.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,training,,,
112,O(C(CCNC)c1ccccc1)c1c(OC)cccc1,training,0.0,CNCCC(Oc1ccccc1OC)c1ccccc1,training,,,
113,OC(C(NC(CCc1ccccc1)C)C)c1ccc(O)cc1,training,0.0,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,training,,,
114,O(CC(O)CN1CCN(c2c(OC)cccc2)CC1)c1c2c(ccc1)cccc2,training,0.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,training,,,
115,S(=O)(=O)(Nc1c(Oc2ccccc2)cc([N+](=O)[O-])cc1)C,training,0.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,training,,,
116,O=[N+]([O-])c1c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cccc1,training,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],training,,,
117,FC(F)(F)c1c([N+](=O)[O-])ccc(N2C(=O)C(C)(C)NC2=O)c1,training,0.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,training,,,
118,ClCCN(N=O)C(=O)NCc1c(N)nc(C)nc1,training,0.0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,training,,,
119,OC(CN)c1ccc(O)cc1,training,0.0,NCC(O)c1ccc(O)cc1,training,,,
120,O=C(O)C=1C(=O)c2c(N(CC)C=1)cc1OCOc1c2,training,0.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,training,,,
121,Oc1c(C)c(CC2=NCCN2)c(C)cc1C(C)(C)C,training,0.0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,training,,,
122,O=C(N)CN1C(=O)CC(O)C1,training,0.0,NC(=O)CN1CC(O)CC1=O,training,,,
123,Fc1ccc(C(=O)C2CCN(CCC=3C(=O)N4C(=NC=3C)C=CC=C4)CC2)cc1,training,0.0,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,training,,,
124,O(CC(O)CNC(C)C)c1c2c([nH]cc2)ccc1,training,0.0,CC(C)NCC(O)COc1cccc2[nH]ccc12,training,,,
125,O=C(CCCCN1C(=O)N(C)c2ncn(C)c2C1=O)C,training,0.0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,training,,,
126,Fc1ccc(C(CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)c2ccc(F)cc2)cc1,training,0.0,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training,,,
127,O(C)c1c(OC)ccc(Cc2nccc3c2cc(OC)c(OC)c3)c1,training,0.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,training,,,
128,N(C(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,training,0.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,training,,,
129,O=C(CCc1ccccc1)c1c(OCC(O)CNCCC)cccc1,training,0.0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,training,,,
130,O=C(N)CN1C(=O)CCC1,training,0.0,NC(=O)CN1CCCC1=O,training,,,
131,O(C)c1ccc(CN(CCN(C)C)c2ncccc2)cc1,training,0.0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,training,,,
132,O=C1N(CCC)c2nc[nH]c2C(=O)N1,training,0.0,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,training,,,
133,n12nnnc1CCCCC2,training,0.0,C1CCc2nnnn2CC1,training,,,
134,O=C(N)c1nccnc1,training,0.0,NC(=O)c1cnccn1,training,,,
135,O=C1C(CC)(c2ccccc2)C(=O)NCN1,training,0.0,CCC1(c2ccccc2)C(=O)NCNC1=O,training,,,
136,O=C(CN1CCN(C)CC1)N1c2ncccc2NC(=O)c2c1cccc2,training,0.0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,training,,,
137,O=C1N(N(c2ccccc2)C(=O)C1CCCC)c1ccccc1,training,0.0,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,,,
138,N(CCCC1c2c(cccc2)C=Cc2c1cccc2)C,training,0.0,CNCCCC1c2ccccc2C=Cc2ccccc21,training,,,
139,C(N1CCN(c2ncccn2)CC1)c1cc2OCOc2cc1,training,0.0,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,training,,,
140,O=C(NCCN(CC)CC)c1ccc(N)cc1,training,0.0,CCN(CC)CCNC(=O)c1ccc(N)cc1,training,,,
141,O=C(CCCCN1C(=O)N(C)c2ncn(CCC)c2C1=O)C,training,0.0,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,training,,,
142,O=C(OCCN(CC)CC)c1ccc(N)cc1,training,0.0,CCN(CC)CCOC(=O)c1ccc(N)cc1,training,,,
143,N1(c2nc3c(cc2)cccc3)CCNCC1,training,0.0,c1ccc2nc(N3CCNCC3)ccc2c1,training,,,
144,S(CCN/C(/NC)=C/[N+](=O)[O-])Cc1oc(CN(C)C)cc1,training,0.0,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,training,,,
145,Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(=NC=4C)CCCC5)CC3)c2cc1,training,0.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,training,,,
146,O=C(c1c(-c2ccc(O)cc2)sc2c1ccc(O)c2)c1ccc(OCCN2CCCCC2)cc1,training,1.0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,training,,,
147,O=C1Nc2c(c(CCN(CCC)CCC)ccc2)C1,training,0.0,CCCN(CCC)CCc1cccc2c1CC(=O)N2,training,,,
148,O=C(Nc1c(C)cccc1C)CN1CCN(CC(O)COc2c(OC)cccc2)CC1,training,0.0,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,training,,,
149,O=C1C2(N(c3ccccc3)CN1)CCN(CC1Oc3c(OC1)cccc3)CC2,training,0.0,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,training,,,
150,S(=O)(=O)(Nc1n(-c2ccccc2)ncc1)c1ccc(N)cc1,training,0.0,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,training,,,
151,Clc1nc(N2CCC(N)CC2)ccc1,training,0.0,NC1CCN(c2cccc(Cl)n2)CC1,training,,,
152,OC(CNC(C)(C)C)c1cc(CO)c(O)cc1,training,0.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,training,,,
153,[SH0](=O)(C)c1ccc(/C=C\2/C(C)=C(CC(=O)O)c3c/2ccc(F)c3)cc1,training,0.0,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,training,,,
154,O=C(OC1C[C@@H]2N(C)[C@H](C1)CC2)c1c2c([nH]c1)cccc2,training,0.0,CN1[C@H]2CC[C@@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,training,,,
155,O=C(CN1CCN(C)CC1)N1c2c(C)scc2C(=O)Nc2c1cccc2,training,0.0,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O,training,,,
156,O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,training,0.0,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,training,,,
157,S(=O)(=O)(C)c1cc(C(=O)NCCN(CC)CC)c(OC)cc1,training,0.0,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,training,,,
158,S(=O)(=O)(O)CCN,training,0.0,NCCS(=O)(=O)O,training,,,
159,S(=O)(=O)(NC(=O)NCCCC)c1ccc(C)cc1,training,0.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,training,,,
160,S(=O)(=O)(NC(=O)NN1CCCCCC1)c1ccc(C)cc1,training,0.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,training,,,
161,O=C(O)CCCCC1SSCC1,training,0.0,O=C(O)CCCCC1CCSS1,training,,,
162,Clc1cc(N2CCN(CCCN3C(=O)N4C(=N3)C=CC=C4)CC2)ccc1,training,0.0,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,training,,,
163,Oc1c(O)ccc(C=C(C#N)C#N)c1,training,0.0,N#CC(C#N)=Cc1ccc(O)c(O)c1,training,,,
