,smiles,dataset,value,cano_smiles,dataset_generate,matched_smiles,matched_value,matched_cano_smiles
21,Oc1c(O)ccc2c1-c1c3[C@@H](N(C)CCc3ccc1)C2,training,0.0,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,training,,,
22,FC(F)(F)c1cc([C@H](O[C@@H]2[C@@H](N(CC3=NNC(=O)N3)CCO2)c2ccc(F)cc2)C)cc(C(F)(F)F)c1,training,0.0,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,training,,,
23,N(CCCN(c1ccccc1)C1Cc2c(cccc2)C1)(CC)CC,training,0.0,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,training,,,
24,O=[N+]([O-])c1c([C@H]2C(C(=O)OCC(=O)C)=C(C)NC(C)=C2C(=O)OC)cccc1,training,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)[C@@H]1c1ccccc1[N+](=O)[O-],training,,,
25,S(=O)(=O)(N[C@H](C(=O)N1[C@@H](C(=O)O)C[C@@H](C)CC1)CCCN=C(N)N)c1cc2c(NC[C@H](C)C2)cc1,training,0.0,C[C@H]1CCN(C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c2ccc3c(c2)C[C@@H](C)CN3)[C@@H](C(=O)O)C1,training,,,
26,Clc1c(Cl)cccc1N1CCN(CCCCOc2cc3NC(=O)CCc3cc2)CC1,training,0.0,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,training,,,
27,O=C1[C@H](C)[C@H]2[C@@]34OO[C@@](C)(O[C@H]3O1)CC[C@H]4[C@H](C)CC2,training,0.0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,training,,,
28,O=C(O[C@@H]1[C@H](C)[C@H]2[C@@]34OO[C@@](C)(O[C@H]3O1)CC[C@H]4[C@H](C)CC2)CCC(=O)O,training,0.0,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,training,,,
29,O=C(OC)N[C@@H](C(=O)NN(C[C@@H](O)[C@@H](NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccccc1)Cc1ccc(-c2ncccc2)cc1)C(C)(C)C,training,0.0,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,training,,,
30,Clc1ccc(C2CCC(C=3C(=O)C(=O)c4c(C=3O)cccc4)CC2)cc1,training,0.0,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,training,,,
31,S(=O)(=O)(NC)Cc1cc2c(CCCN3CCN(c4c(OC)cncn4)CC3)c[nH]c2cc1,training,0.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,training,,,
32,S(CC(=O)O[C@H]1[C@]2(C)[C@@H](C)CC[C@]3([C@@H](C)[C@H](O)[C@@](CC)(C)C1)[C@H]2C(=O)CC3)c1nc(N)[nH]n1,training,0.0,CC[C@]1(C)C[C@@H](OC(=O)CSc2n[nH]c(N)n2)[C@]2(C)[C@@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,training,,,
33,CN1CCC(=C2c3ncccc3CCc3c2cccc3)CC1,training,0.0,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,training,,,
34,Clc1ccc(CC2=NN([C@@H]3CCN(C)CCC3)C(=O)c3c2cccc3)cc1,training,0.0,CN1CCC[C@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,training,,,
35,Clc1ccc(-c2oc(/C=N\N3C(=O)N(CCCCN4CCN(C)CC4)C(=O)C3)cc2)cc1,training,0.0,CN1CCN(CCCCN2C(=O)CN(/N=C\c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,training,,,
36,O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@]1(O)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,training,0.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,training,,,
37,O=[N+]([O-])c1cc([C@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)O[C@@H]2CN(Cc3ccccc3)CC2)ccc1,training,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,training,,,
38,Cl[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,0.0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,training,,,
39,O=[N+]([O-])c1cc([C@@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)O[C@H]2CN(Cc3ccccc3)CCC2)ccc1,training,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,training,,,
40,N([C@H](Cc1ccccc1)C)(Cc1ccccc1)C,training,0.0,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,training,,,
41,O(CCCN(C)C)c1nn(Cc2ccccc2)c2c1cccc2,training,0.0,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,training,,,
42,O(C[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1)CC(C)C,training,0.0,CC(C)COC[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,training,,,
43,F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,0.0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,training,,,
44,O(CCc1ccc(OC[C@@H](O)CNC(C)C)cc1)CC1CC1,training,0.0,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,training,,,
45,Clc1ccc(C(=O)NCCc2ccc(OC(C(=O)O)(C)C)cc2)cc1,training,0.0,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,training,,,
46,[C@H](n1cncc1)(c1ccc(-c2ccccc2)cc1)c1ccccc1,training,0.0,c1ccc(-c2ccc([C@@H](c3ccccc3)n3ccnc3)cc2)cc1,training,,,
47,O[C@](CCN1CCCCC1)([C@H]1[C@H]2C=C[C@@H](C1)C2)c1ccccc1,training,0.0,O[C@@](CCN1CCCCC1)(c1ccccc1)[C@@H]1C[C@@H]2C=C[C@H]1C2,training,,,
48,Brc1c(O)c(Br)cc(C(=O)c2c(CC)oc3c2cccc3)c1,training,0.0,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,training,,,
49,O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)C=C1,training,0.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,training,,,
50,S(=O)(=O)(N)c1sc2S(=O)(=O)N(CCCOC)C[C@H](NCC)c2c1,training,0.0,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,training,,,
51,Brc1c2oc(C3CCNCC3)cc2cc(OC)c1,training,0.0,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,training,,,
52,Brc1cc2C(c3ncccc3)=NCC(=O)Nc2cc1,training,0.0,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,training,,,
53,Brc1[nH]c2c3c(ccc2)C=2[C@H](N(C)C[C@H](C(=O)N[C@@]4(C(C)C)C(=O)N5[C@@H](CC(C)C)C(=O)N6[C@H]([C@]5(O)O4)CCC6)C=2)Cc13,training,0.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,training,,,
54,Brc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,training,0.0,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,training,,,
55,BrC=1C(=O)N=C(N)NC=1c1ccccc1,training,0.0,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,training,,,
56,Brc1sc2-n3c(C)nnc3CN=C(c3c(Cl)cccc3)c2c1,training,0.0,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,training,,,
57,C(C)(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,training,0.0,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,training,,,
58,O(C[C@@H](O)CNC(C)(C)C)c1c(C#N)cccc1,training,0.0,CC(C)(C)NC[C@H](O)COc1ccccc1C#N,training,,,
59,Clc1c(OC[C@@H](O)CNC(C)(C)C)cc(C)cc1,training,0.0,Cc1ccc(Cl)c(OC[C@@H](O)CNC(C)(C)C)c1,training,,,
60,O(C)[C@]12[C@@H]([C@](O)(C(C)(C)C)C)C[C@@]3([C@@H]4N(CC5CC5)CC[C@@]53[C@@H]1Oc1c(O)ccc(c51)C4)CC2,training,0.0,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@@H]2O5,training,,,
61,O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC2(C1)CCCC2,training,0.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,training,,,
62,S(=O)(=O)(OCCCCOS(=O)(=O)C)C,training,0.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,training,,,
63,Clc1cc(Cl)cc(Sc2n(Cc3ccncc3)c(COC(=O)N)nc2C(C)C)c1,training,0.0,CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1,training,,,
64,S=C1N(C(=O)OCC)C=CN1C,training,0.0,CCOC(=O)n1ccn(C)c1=S,training,,,
65,O=C(OC[C@](COC(=O)N)(CCC)C)NC(C)C,training,0.0,CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C,training,,,
66,O(C[C@@H](O)CNC(C)(C)C)c1c2c(NC(=O)CC2)ccc1,training,0.0,CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2,training,,,
67,O=C([C@@H](N)C)c1ccccc1,training,0.0,C[C@H](N)C(=O)c1ccccc1,training,,,
68,Fc1ccc(-c2c(/C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)nc(C(C)C)c2COC)cc1,training,0.0,COCc1c(C(C)C)nc(C(C)C)c(/C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,training,,,
69,Clc1ccc([C@H](N2CCN(CCOCC(=O)O)CC2)c2ccccc2)cc1,training,0.0,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,training,,,
70,C[C@@H]1SC[C@]2(O1)C1CCN(C2)CC1,training,0.0,C[C@H]1O[C@]2(CS1)CN1CCC2CC1,training,,,
71,Clc1cc2nccc(N[C@H](CCCN(CC)CC)C)c2cc1,training,0.0,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,training,,,
72,Clc1ccc([C@@H](CCN(C)C)c2ncccc2)cc1,training,0.0,CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1,training,,,
73,ClC(Cl)(Cl)C(O)O,training,0.0,OC(O)C(Cl)(Cl)Cl,training,,,
74,O[C@@H]1C/C(=C/C=C\2/[C@H]3[C@@](C)([C@@H]([C@@H](CCCC(C)C)C)CC3)CCC/2)/C(=C)CC1,training,0.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,training,,,
75,O=[N+]([O-])c1cc([C@@H]2C(C(=O)OC/C=C/c3ccccc3)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,training,0.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,training,,,
76,S(CCN/C(=N/C#N)/NC)Cc1c(C)[nH]cn1,training,0.0,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,training,,,
77,Fc1c(N2CCNCC2)cc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,training,0.0,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,training,,,
78,ClC1(Cl)[C@H](c2ccc(OC(C(=O)O)(C)C)cc2)C1,training,0.0,CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)O,training,,,
79,Clc1cc2C(=[N+]([O-])CC(NC)=Nc2cc1)c1ccccc1,training,0.0,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,training,,,
80,Cl[C@H]([C@@H](NC(=O)[C@@H]1N(C)C[C@H](CCC)C1)[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O1)C,training,0.0,CCC[C@@H]1C[C@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,training,,,
81,Clc1ccc(NC=2/C(=N\C(C)C)/C=C3N(c4ccc(Cl)cc4)c4c(N=C3C=2)cccc4)cc1,training,0.0,CC(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,training,,,
82,Clc1ccc(OC(C(=O)O)(C)C)cc1,training,0.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,training,,,
83,Clc1ccc(OC(C(=O)OCC)(C)C)cc1,training,0.0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,training,,,
84,ClCCc1c(C)ncs1,training,0.0,Cc1ncsc1CCCl,training,,,
85,Clc1c(C2=NCC(=O)Nc3c2cc([N+](=O)[O-])cc3)cccc1,training,0.0,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,training,,,
86,Clc1cc2/C(=C\CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,training,0.0,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,training,,,
87,Clc1c(C(n2cncc2)(c2ccccc2)c2ccccc2)cccc1,training,0.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,training,,,
88,O=C(OC)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@H]2N(C)[C@@H]1CC2,training,0.0,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,training,,,
89,O(C)c1c2O[C@H]3[C@@H](O)C=C[C@H]4[C@@H]5N(C)CC[C@]34c2c(cc1)C5,training,0.0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,training,,,
90,O=C(N[C@@H]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,training,0.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,training,,,
91,O=C(CO)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,training,0.0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,training,,,
92,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,training,0.0,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,training,,,
93,O=C1N(C)[C@H](c2cnccc2)CC1,training,0.0,CN1C(=O)CC[C@H]1c1cccnc1,training,,,
94,O=C1Oc2c(cccc2)C=C1,training,0.0,O=c1ccc2ccccc2o1,training,,,
95,N(CCC=C1c2c(cccc2)C=Cc2c1cccc2)(C)C,training,0.0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,training,,,
96,ClC=1C=2[C@](C)([C@@H]3[C@H](C(=O)C=2)C3)[C@@H]2[C@H]([C@H]3[C@@](C)([C@@](O)(C(=O)C)CC3)CC2)C=1,training,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,training,,,
97,O=C(N)c1c(/N=N\N(C)C)[nH]cn1,training,0.0,CN(C)/N=N\c1[nH]cnc1C(N)=O,training,,,
98,S(=O)(=O)(CCN(CC)CC)[C@H]1[C@@H]2C(=O)O[C@H](C(C)C)[C@H](C)C=CC(=O)NCC=CC(C)=C[C@@H](O)CC(=O)Cc3occ(C(=O)N2CC1)n3,training,0.0,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)C=C(C)C=CCNC(=O)C=C[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,training,,,
99,O=C(C)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,training,0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,training,,,
100,O=C(O)c1ccc(OCCn2cncc2)cc1,training,0.0,O=C(O)c1ccc(OCCn2ccnc2)cc1,training,,,
101,O=C(OCC)[C@@H](N[C@H](C(=O)N(CC(=O)O)C1Cc2c(cccc2)C1)C)CCc1ccccc1,training,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,training,,,
102,N(CCCN1c2c(cccc2)CCc2c1cccc2)C,training,0.0,CNCCCN1c2ccccc2CCc2ccccc21,training,,,
103,F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,0.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,training,,,
104,[C@H](C)(c1c(C)c(C)ccc1)c1nc[nH]c1,training,0.0,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,training,,,
105,ClC1(Cl)[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)[C@@H]1[C@H]2[C@H]2[C@@H]3O[C@@H]3[C@@H]1C2,training,0.0,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@H]([C@@H]3[C@@]1(Cl)C2(Cl)Cl)[C@H]1O[C@@H]41,training,,,
106,Oc1ccc(/C(=C(/CC)\c2ccc(O)cc2)/CC)cc1,training,0.0,CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,training,,,
107,O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@@](C)([C@@H](C6=CC(=O)OC6)CC5)CC4)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,training,0.0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,training,,,
108,O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,training,0.0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,training,,,
109,N(N)c1nnc(NN)c2c1cccc2,training,0.0,NNc1nnc(NN)c2ccccc12,training,,,
110,O(C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](Oc2cc(O)c3C(=O)C=C(c4cc(O)c(OC)cc4)Oc3c2)O1)[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1,training,0.0,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,training,,,
111,O=C(CCc1ccccc1)c1c(OC[C@@H](O)CNC(CC)(C)C)cccc1,training,0.0,CCC(C)(C)NC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,training,,,
112,Clc1c(S(=O)(=O)N)cc(S(=O)(=O)N)c(C)c1,training,0.0,Cc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,training,,,
113,S(SC(=S)N(CC)CC)C(=S)N(CC)CC,training,0.0,CCN(CC)C(=S)SSC(=S)N(CC)CC,training,,,
114,[SH0](=O)(C)C,training,0.0,CS(C)=O,training,,,
115,S(=O)(=O)(Nc1ccc(OCCN(CCc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,training,0.0,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,training,,,
116,Clc1cc2NC(=O)N(C3CCN(CCCN4C(=O)Nc5c4cccc5)CC3)c2cc1,training,0.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,training,,,
117,O(C)c1c(OC)cc2c(C(=O)[C@H](CC3CCN(Cc4ccccc4)CC3)C2)c1,training,0.0,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,training,,,
118,O=C(CO)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,training,0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,training,,,
